"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.479826875E0,-3.861004710E-1,2.175528258E-1,-4.245728552E-1
7.489783875E0,-3.830948472E-1,2.246568054E-1,-4.108389318E-1
7.499740875E0,-3.937628269E-1,2.104144841E-1,-4.091719389E-1
7.509697875E0,-4.215902090E-1,2.058421075E-1,-4.055747986E-1
7.519654875E0,-4.387648404E-1,2.196922153E-1,-3.916988969E-1
7.529611875E0,-4.225584269E-1,2.082400918E-1,-3.864404857E-1
7.539568875E0,-3.831410706E-1,1.071350127E-1,-3.734762073E-1
7.549525875E0,-3.317713439E-1,8.295517415E-3,-3.369192481E-1
7.559482875E0,-2.740447819E-1,-7.815204561E-2,-2.974320054E-1
7.569439875E0,-2.109986842E-1,-1.261696368E-1,-2.519265711E-1
7.579396875E0,-1.491665244E-1,-1.384173781E-1,-1.966613531E-1
7.589353875E0,-7.714214176E-2,-1.207880601E-1,-1.276239753E-1
7.599310875E0,-8.839335293E-3,-8.116793633E-2,-5.463004485E-2
7.609267875E0,4.860371724E-2,-2.892950177E-2,1.574052311E-2
7.619224875E0,9.608183801E-2,-4.091425985E-2,8.594449610E-2
7.629181875E0,1.304621845E-1,-1.091817394E-1,1.640283912E-1
7.639138875E0,1.606764644E-1,-1.848258972E-1,2.399003953E-1
7.649095875E0,1.890015751E-1,-2.293203920E-1,3.058873713E-1
7.659052875E0,2.259214520E-1,-2.444888502E-1,3.615244925E-1
7.669009875E0,2.860471010E-1,-2.284467667E-1,4.060797095E-1
7.678966875E0,3.593278825E-1,-2.122678608E-1,4.436001778E-1
7.688923875E0,4.298326671E-1,-2.198027372E-1,4.687159061E-1
7.698880875E0,4.704038203E-1,-2.319274992E-1,4.809474051E-1
7.708837875E0,4.869468510E-1,-2.366071939E-1,4.856289625E-1
7.718794875E0,4.907269776E-1,-2.092758268E-1,4.955421090E-1
7.728751875E0,4.878204167E-1,-1.589663178E-1,5.095434189E-1
7.738708875E0,4.852888882E-1,-1.098269969E-1,5.099480748E-1
7.748665875E0,4.943574965E-1,-8.120200783E-2,5.090652704E-1
7.758623875E0,5.126765966E-1,-7.086940855E-2,5.035683513E-1
7.768580875E0,5.319187641E-1,-5.660311878E-2,4.964497387E-1
7.778537875E0,5.759784579E-1,-6.195271388E-3,5.061074495E-1
7.788494875E0,6.325983405E-1,7.406015694E-2,5.161632895E-1
7.798451875E0,6.917382479E-1,1.502413154E-1,5.382994413E-1
7.808408875E0,7.442517877E-1,2.015998513E-1,5.745751262E-1
7.818365875E0,7.688920498E-1,2.168590575E-1,6.200754046E-1
7.828322875E0,7.413549423E-1,1.909422278E-1,6.583487391E-1
7.838279875E0,6.882416606E-1,1.992736012E-1,6.947391033E-1
7.848236875E0,6.515244246E-1,2.501336038E-1,7.344511151E-1
7.858193875E0,6.298067570E-1,1.869044453E-1,7.221210599E-1
7.868150875E0,6.010206342E-1,9.318406135E-2,7.032219768E-1
7.878107875E0,6.032708287E-1,-2.253573854E-3,6.607090831E-1
7.888064875E0,6.330865026E-1,-6.249267980E-2,6.058256030E-1
7.898021875E0,6.530337334E-1,-7.279251516E-2,5.380610228E-1
7.907978875E0,6.630445123E-1,-8.320547640E-2,4.596123099E-1
7.917935875E0,6.550103426E-1,-1.202676743E-1,3.931324184E-1
7.927892875E0,6.331769824E-1,-1.793714762E-1,3.548385501E-1
7.937849875E0,5.952906609E-1,-2.184935957E-1,3.407455385E-1
7.947806875E0,5.416985750E-1,-2.478943616E-1,3.276044428E-1
7.957763875E0,4.837442935E-1,-2.951286435E-1,2.955468595E-1
7.967720875E0,3.948005736E-1,-2.573016286E-1,2.523293495E-1
7.977677875E0,2.723575830E-1,-1.530934125E-1,1.983762234E-1
7.987634875E0,1.742669642E-1,-7.051011920E-2,1.388087571E-1
7.997591875E0,8.866646141E-2,-1.793273166E-2,6.026570871E-2
8.007548875E0,9.828106500E-3,2.724166773E-2,1.156584593E-3
8.017505875E0,-8.902816474E-2,3.431955352E-2,-3.112412244E-2
8.027462875E0,-2.103284895E-1,-6.163520366E-2,-4.476803169E-2
8.037419875E0,-3.039629161E-1,-1.700793356E-1,-2.480348572E-2
8.047376875E0,-3.906932771E-1,-1.899656802E-1,-1.457881182E-2
8.057333875E0,-4.534369707E-1,-1.764108688E-1,-3.681530431E-2
8.067290875E0,-4.529530704E-1,-1.678813100E-1,-9.454251826E-2
8.077248875E0,-4.095118642E-1,-1.651912928E-1,-1.738565713E-1
8.087205875E0,-3.557341099E-1,-1.572689116E-1,-2.672778964E-1
8.097162875E0,-3.026082218E-1,-5.655937642E-2,-3.742190599E-1
8.107119875E0,-2.578897476E-1,7.950871438E-2,-4.555541277E-1
8.117076875E0,-2.531311214E-1,1.892938763E-1,-4.846076369E-1
8.127033875E0,-2.903274894E-1,2.502592206E-1,-4.871892929E-1
8.136990875E0,-3.466951251E-1,2.659250796E-1,-4.661150575E-1
8.146947875E0,-3.852883279E-1,2.817349434E-1,-4.498479366E-1
8.156904875E0,-4.004474878E-1,3.017003536E-1,-4.350992441E-1
8.166861875E0,-4.209136069E-1,3.248123229E-1,-4.379882216E-1
8.176818875E0,-4.634118974E-1,3.414669335E-1,-4.795970619E-1
8.186775875E0,-4.953434765E-1,3.208996058E-1,-5.328946114E-1
8.196732875E0,-5.081171393E-1,2.939830124E-1,-5.843801498E-1
8.206689875E0,-5.464408398E-1,2.599643171E-1,-6.107313633E-1
8.216646875E0,-6.011921763E-1,2.395763993E-1,-6.113265753E-1
8.226603875E0,-6.197083592E-1,2.493962646E-1,-6.013413072E-1
8.236560875E0,-5.870569348E-1,2.421844453E-1,-5.926303864E-1
8.246517875E0,-5.239765048E-1,1.967056394E-1,-6.009545922E-1
8.256474875E0,-4.663937986E-1,1.458110213E-1,-6.104978323E-1
8.266431875E0,-4.454334080E-1,1.396676451E-1,-6.289194822E-1
8.276388042E0,-4.482928813E-1,1.313871592E-1,-6.284467578E-1
8.286345042E0,-4.550456107E-1,1.032681689E-1,-6.005073190E-1
8.296302042E0,-4.667645395E-1,7.578071207E-2,-5.499681234E-1
8.306259042E0,-4.936068058E-1,6.226197630E-2,-4.935993552E-1
8.316216042E0,-5.006584525E-1,2.572253719E-2,-4.540096223E-1
8.326173042E0,-4.917650819E-1,-2.992181852E-2,-4.295434356E-1
8.336130042E0,-5.005078316E-1,-8.428441733E-2,-4.202617407E-1
8.346087042E0,-5.205014944E-1,-1.301658899E-1,-4.198721349E-1
8.356044042E0,-5.241590738E-1,-1.363689154E-1,-4.282781482E-1
8.366001042E0,-5.069755316E-1,-9.382439405E-2,-4.383355677E-1
8.375958042E0,-4.861121774E-1,-3.396774083E-2,-4.461399317E-1
8.385915042E0,-4.586557746E-1,-1.861701347E-2,-4.455508292E-1
8.395873042E0,-4.257466793E-1,-1.592490822E-2,-4.286717176E-1
8.405830042E0,-3.994104266E-1,9.193761274E-3,-3.914828002E-1
8.415787042E0,-3.744234145E-1,3.016395681E-2,-3.446721733E-1
8.425744042E0,-3.441017270E-1,-5.616677459E-3,-3.022914231E-1
8.435701042E0,-2.914038301E-1,-1.603820734E-2,-2.321197540E-1
8.445658042E0,-2.268671840E-1,3.099827841E-2,-1.725802571E-1
8.455615042E0,-1.615949571E-1,7.179450989E-2,-1.093843356E-1
8.465572042E0,-1.081623510E-1,8.377527446E-2,-5.261053517E-2
8.475529042E0,-6.290467083E-2,6.995562464E-2,6.831312552E-3
8.485486042E0,-1.420531049E-2,4.753446952E-2,6.598705053E-2
8.495443042E0,3.510311991E-2,-2.053566277E-2,1.063142270E-1
8.505400042E0,8.353216946E-2,-1.300461739E-1,1.613820046E-1
8.515357042E0,1.322129369E-1,-1.726733893E-1,2.224338353E-1
8.525314042E0,1.823956817E-1,-1.936825365E-1,2.698711455E-1
8.535271042E0,2.439198345E-1,-1.979953349E-1,3.011156917E-1
8.545228042E0,2.799332142E-1,-1.762833744E-1,3.321391344E-1
8.555185042E0,3.062150478E-1,-1.231754869E-1,3.668978810E-1
8.565142042E0,3.447150588E-1,-9.477873147E-2,3.769071102E-1
8.575099042E0,3.824223280E-1,-1.234526113E-1,3.916587234E-1
8.585056042E0,4.117437303E-1,-1.855114549E-1,4.047574699E-1
8.595013042E0,4.372078180E-1,-2.301683128E-1,4.248114824E-1
8.604970042E0,4.645893872E-1,-2.454873472E-1,4.467929602E-1
8.614927042E0,4.874187708E-1,-2.391685098E-1,4.503673911E-1
8.624884042E0,5.118898153E-1,-2.095485777E-1,4.456360042E-1
8.634841042E0,5.405564904E-1,-1.543335766E-1,4.360698760E-1
8.644798042E0,5.771278143E-1,-8.605546504E-2,4.362472594E-1
8.654755042E0,6.131313443E-1,-1.947019622E-2,4.567303956E-1
8.664712042E0,6.398367286E-1,3.375200927E-2,5.006129146E-1
8.674669042E0,6.323503256E-1,4.341528937E-2,5.601617098E-1
8.684626042E0,5.767480731E-1,1.543532219E-2,6.181906462E-1
8.694584042E0,5.076894760E-1,-4.587590322E-2,6.665222645E-1
8.704541042E0,4.627499878E-1,-1.288339049E-1,7.013567090E-1
8.714498042E0,4.597209096E-1,-1.963205338E-1,7.098846436E-1
8.724455042E0,4.722433984E-1,-2.104647458E-1,6.961529255E-1
8.734412042E0,4.889273643E-1,-2.026691586E-1,6.563271284E-1
8.744369042E0,5.224387646E-1,-2.019660771E-1,5.958406329E-1
8.754326042E0,5.671371222E-1,-2.002765685E-1,5.322577953E-1
8.764283042E0,6.115069985E-1,-2.017138898E-1,4.782862067E-1
8.774240042E0,6.474168301E-1,-2.194006443E-1,4.425248504E-1
8.784197042E0,6.638964415E-1,-2.190914601E-1,4.306295812E-1
8.794154042E0,6.400510669E-1,-1.938947588E-1,4.301432967E-1
8.804111042E0,5.700078011E-1,-2.218185365E-1,4.200397730E-1
8.814068042E0,5.084910989E-1,-1.358932108E-1,4.625649750E-1
8.824025042E0,4.412393272E-1,-2.103376240E-1,4.470366240E-1
8.833982042E0,3.529913127E-1,-2.975351214E-1,4.351215363E-1
8.843939042E0,2.897249758E-1,-3.399156034E-1,4.080169499E-1
8.853896042E0,2.584663630E-1,-3.433890343E-1,3.611597121E-1
8.863853042E0,2.322126478E-1,-3.182884753E-1,2.989256382E-1
8.873810042E0,2.139068544E-1,-2.556726038E-1,2.268038392E-1
8.883767042E0,1.948585808E-1,-1.593418121E-1,1.535464078E-1
8.893724042E0,1.536071002E-1,-7.905631512E-2,9.218656272E-2
8.903681042E0,9.704155475E-2,2.011104487E-3,5.501868948E-2
8.913638042E0,4.104793817E-2,7.808845490E-2,1.541817933E-2
8.923595042E0,-3.601116315E-2,1.025575772E-1,-3.257917613E-2
8.933552042E0,-1.366835684E-1,1.115530878E-1,-9.825069457E-2
8.943509042E0,-2.187584639E-1,6.250405312E-2,-1.111691520E-1
8.953466042E0,-3.070574701E-1,7.653375715E-2,-1.292960942E-1
8.963423042E0,-3.736753762E-1,1.187808216E-1,-1.508389413E-1
8.973380042E0,-4.003109336E-1,1.234449521E-1,-1.808744073E-1
8.983337042E0,-3.949188292E-1,9.410889447E-2,-2.273119390E-1
8.993294042E0,-3.656543791E-1,4.369645193E-2,-2.729090452E-1
9.003252042E0,-3.293903768E-1,1.499583106E-2,-3.279459476E-1
9.013209042E0,-3.112933636E-1,1.999736205E-2,-3.825844228E-1
9.023166042E0,-3.100379705E-1,6.201352552E-2,-4.245734215E-1
9.033123042E0,-3.340304494E-1,1.488823444E-1,-4.582687914E-1
9.043080042E0,-3.709882200E-1,2.498478293E-1,-4.911828041E-1
9.053037042E0,-4.232989252E-1,3.293288052E-1,-5.246807933E-1
9.062994042E0,-4.717269242E-1,3.606899381E-1,-5.460137725E-1
9.072951042E0,-5.091872811E-1,3.556168675E-1,-5.564742684E-1
9.082908042E0,-5.490241647E-1,3.404743969E-1,-5.543435216E-1
9.092865042E0,-5.736312866E-1,3.439911604E-1,-5.549089909E-1
9.102822042E0,-5.711974502E-1,3.419104517E-1,-5.684578419E-1
9.112779042E0,-5.626279116E-1,3.273050487E-1,-5.831716657E-1
9.122736042E0,-5.453279614E-1,3.200545907E-1,-5.849592090E-1
9.132693042E0,-5.165010095E-1,3.218900263E-1,-5.780519843E-1
9.142650042E0,-4.900372326E-1,3.199163377E-1,-5.653196573E-1
9.152607042E0,-4.824708998E-1,2.991413474E-1,-5.419218540E-1
9.162564042E0,-4.858435392E-1,2.969927192E-1,-5.169603229E-1
9.172521042E0,-4.844464660E-1,2.871373594E-1,-5.026067495E-1
9.182478042E0,-4.796346724E-1,2.511615157E-1,-4.976471066E-1
9.192435042E0,-4.699188471E-1,2.117093503E-1,-5.038403273E-1
9.202392042E0,-4.661110342E-1,1.877321154E-1,-5.125762820E-1
9.212349042E0,-4.742991328E-1,1.903857291E-1,-5.016778708E-1
9.222306042E0,-4.662965834E-1,2.031997889E-1,-4.862019718E-1
9.232263042E0,-4.380186796E-1,2.102438807E-1,-4.723874032E-1
9.242220042E0,-4.150971174E-1,1.953416318E-1,-4.547026753E-1
9.252177042E0,-4.059633613E-1,1.650721729E-1,-4.393382668E-1
9.262134042E0,-3.974087536E-1,8.248967677E-2,-4.280400872E-1
9.272091042E0,-3.998214900E-1,3.695457429E-2,-3.846965432E-1
9.282048250E0,-3.919475973E-1,2.627370134E-2,-3.587200940E-1
9.292006250E0,-3.751215339E-1,1.004184131E-3,-3.306884170E-1
9.301963250E0,-3.640984595E-1,-9.497991763E-3,-3.162349164E-1
9.311920250E0,-3.528980613E-1,-1.610631309E-2,-2.968008220E-1
9.321877250E0,-3.067023456E-1,1.761223376E-2,-2.872352898E-1
9.331834250E0,-2.464540005E-1,5.993144214E-2,-2.673638165E-1
9.341791250E0,-1.879062653E-1,7.825159281E-2,-2.358514369E-1
9.351748250E0,-1.365806311E-1,5.857205391E-2,-1.844309419E-1
9.361705250E0,-7.895035297E-2,1.943343505E-2,-1.189259812E-1
9.371662250E0,-3.486479819E-2,-3.194868192E-2,-4.569614306E-2
9.381619250E0,-1.358768204E-3,-4.254699871E-2,3.663787991E-2
9.391576250E0,2.613267675E-2,-4.198804498E-2,1.135061085E-1
9.401533250E0,6.997230649E-2,-3.446328267E-2,1.887539923E-1
9.411490250E0,1.280510873E-1,-3.577211872E-2,2.572380602E-1
9.421447250E0,1.938713789E-1,-5.534635112E-2,3.006699383E-1
9.431404250E0,2.541093826E-1,-8.330909908E-2,3.312247992E-1
9.441361250E0,3.079784811E-1,-9.491302818E-2,3.567080498E-1
9.451318250E0,3.608568907E-1,-1.033245325E-1,3.866996467E-1
9.461275250E0,4.046193063E-1,-1.144496202E-1,4.120081961E-1
9.471232250E0,4.189926684E-1,-1.273892671E-1,4.291234910E-1
9.481189250E0,4.208041728E-1,-1.572536975E-1,4.580696821E-1
9.491146250E0,4.219640791E-1,-1.863108426E-1,4.862424731E-1
9.501103250E0,4.235726297E-1,-2.102843523E-1,5.113494396E-1
9.511060250E0,4.203607440E-1,-1.990876943E-1,5.240913033E-1
9.521017250E0,4.166110158E-1,-1.735711545E-1,5.240172744E-1
9.530974250E0,4.423008561E-1,-1.625142545E-1,5.069016814E-1
9.540931250E0,4.729415774E-1,-1.541612595E-1,4.877791107E-1
9.550888250E0,5.043694973E-1,-1.346240789E-1,4.656439424E-1
9.560845250E0,5.350462198E-1,-1.006115228E-1,4.489251375E-1
9.570802250E0,5.713239312E-1,-5.966211483E-2,4.486064613E-1
9.580760250E0,6.059671044E-1,-2.700456977E-2,4.658754468E-1
9.590716250E0,6.297125220E-1,-1.501135621E-2,5.009370446E-1
9.600674250E0,6.212676764E-1,-3.579120338E-2,5.485298634E-1
9.610631250E0,5.762088895E-1,-4.398224503E-2,6.044362783E-1
9.620588250E0,5.316033363E-1,-6.231651083E-2,6.627719998E-1
9.630545250E0,5.143011212E-1,-1.232963949E-1,6.961737871E-1
9.640502250E0,5.062757134E-1,-1.875547469E-1,6.963847280E-1
9.650459250E0,4.939190745E-1,-2.495505065E-1,6.903465986E-1
9.660416250E0,5.126581192E-1,-2.874209285E-1,6.794998050E-1
9.670373250E0,5.506621599E-1,-2.966903150E-1,6.458284855E-1
9.680330250E0,5.828089118E-1,-3.026214242E-1,5.964795947E-1
9.690287250E0,5.996774435E-1,-2.903005183E-1,5.383007526E-1
9.700244250E0,5.967833996E-1,-2.734419107E-1,4.646001458E-1
9.710201250E0,5.701935887E-1,-2.330894321E-1,4.027343988E-1
9.720158250E0,5.311902761E-1,-1.830041558E-1,3.494027257E-1
9.730115250E0,4.999901354E-1,-1.785500199E-1,3.066204786E-1
9.740072250E0,4.636837542E-1,-1.986893713E-1,2.613664567E-1
9.750029250E0,4.164507091E-1,-2.071527690E-1,2.418112010E-1
9.759986250E0,3.703215718E-1,-1.212993786E-1,1.966671646E-1
9.769943250E0,3.326798081E-1,-2.025938220E-2,1.841726452E-1
9.779900250E0,2.891573608E-1,3.352022916E-2,1.854056865E-1
9.789857250E0,2.084297240E-1,5.391298607E-2,1.581770629E-1
9.799814250E0,1.254400313E-1,1.280820221E-1,8.899453282E-2
9.809771250E0,4.963605478E-2,1.433701217E-1,1.337001473E-2
9.819728250E0,-3.111018986E-2,1.612159610E-1,-6.946707517E-2
9.829685250E0,-1.113190800E-1,1.884820014E-1,-1.546281576E-1
9.839642250E0,-1.758458763E-1,1.874537468E-1,-2.494103163E-1
9.849599250E0,-2.082659155E-1,1.954241991E-1,-3.235071301E-1
9.859556250E0,-2.371588051E-1,2.396936566E-1,-3.739601672E-1
9.869513250E0,-2.535727024E-1,2.744563520E-1,-3.933624923E-1
9.879471250E0,-2.605957091E-1,2.892739177E-1,-3.930277228E-1
9.889428250E0,-2.638379931E-1,2.815721631E-1,-3.856810331E-1
9.899385250E0,-2.673613429E-1,2.321912944E-1,-3.613938093E-1
9.909342250E0,-2.828241289E-1,1.511358470E-1,-3.282098770E-1
9.919299250E0,-3.197355270E-1,9.170687944E-2,-3.021061122E-1
9.929256250E0,-3.802300394E-1,6.626432389E-2,-2.944932878E-1
9.939213250E0,-4.662426710E-1,4.192010313E-2,-3.070479631E-1
9.949170250E0,-5.434286594E-1,2.951711789E-2,-3.787960112E-1
9.959127250E0,-5.991910100E-1,8.268821985E-3,-4.723861516E-1
9.969084250E0,-6.460402012E-1,-4.884330090E-3,-5.611444116E-1
9.979041250E0,-6.563794017E-1,5.075949058E-2,-6.551465392E-1
9.988998250E0,-6.528721452E-1,9.571650624E-2,-7.119528651E-1
9.998955250E0,-6.303883791E-1,1.142124310E-1,-7.254758477E-1
1.000891225E1,-5.765849948E-1,1.100810915E-1,-7.024919987E-1
1.001886925E1,-5.329229832E-1,9.630642831E-2,-6.607186794E-1
1.002882625E1,-5.032470226E-1,7.732061297E-2,-6.204228997E-1
1.003878325E1,-4.861300588E-1,6.337682903E-2,-5.811226368E-1
1.004874025E1,-4.706185162E-1,5.427801237E-2,-5.487891436E-1
1.005869725E1,-4.589823782E-1,3.942396492E-2,-5.295696855E-1
1.006865425E1,-4.549432993E-1,2.790319733E-2,-5.072717667E-1
1.007861125E1,-4.867606163E-1,4.488644376E-2,-4.736030102E-1
1.008856825E1,-5.422619581E-1,7.889623195E-2,-4.279981852E-1
1.009852525E1,-5.758050084E-1,9.394522756E-2,-3.814743757E-1
1.010848225E1,-5.712130070E-1,7.337607443E-2,-3.453491926E-1
1.011843925E1,-5.642004013E-1,2.258266881E-2,-3.275294304E-1
1.012839625E1,-5.490134358E-1,-2.891341411E-2,-3.247963488E-1
1.013835325E1,-5.127379894E-1,-7.492112368E-2,-3.313564956E-1
1.014831025E1,-4.756770432E-1,-9.606637061E-2,-3.398139775E-1
1.015826825E1,-4.438245893E-1,-6.650155783E-2,-3.423991203E-1
1.016822525E1,-4.163686633E-1,-3.239660338E-2,-3.487476408E-1
1.017818225E1,-3.625818491E-1,-1.254193857E-2,-3.515551388E-1
1.018813925E1,-3.222989738E-1,-1.062982716E-3,-3.418655694E-1
1.019809625E1,-3.070462644E-1,-5.710464902E-3,-3.270392120E-1
1.020805325E1,-3.099075854E-1,-1.349288784E-2,-2.986429036E-1
1.021801025E1,-3.010632396E-1,-2.723080292E-2,-2.683438361E-1
1.022796725E1,-2.847993672E-1,-5.578351207E-3,-2.264507264E-1
1.023792425E1,-2.527335882E-1,2.182664163E-2,-1.709094346E-1
1.024788125E1,-2.024031579E-1,2.490192652E-2,-9.848134220E-2
1.025783825E1,-1.466211230E-1,-1.829284243E-3,-2.878402360E-2
1.026779525E1,-1.002380997E-1,-4.949725047E-2,4.745620862E-2
1.027775267E1,-4.126346484E-2,-9.657394141E-2,1.121739522E-1
1.028770967E1,3.861900792E-2,-1.271119565E-1,1.727278084E-1
1.029766667E1,1.155947447E-1,-1.204343364E-1,2.179237753E-1
1.030762367E1,1.888141334E-1,-8.969526738E-2,2.623537183E-1
1.031758067E1,2.569801211E-1,-3.121571429E-2,2.981333137E-1
1.032753767E1,3.170066774E-1,1.300410088E-2,3.296720684E-1
1.033749467E1,3.635784388E-1,5.593854934E-3,3.661216795E-1
1.034745167E1,4.024615288E-1,-3.142343834E-2,4.187906086E-1
1.035740867E1,4.192546010E-1,-6.340613961E-2,4.708983004E-1
1.036736567E1,4.239892960E-1,-1.131205931E-1,5.110804439E-1
1.037732267E1,4.331527054E-1,-1.734276116E-1,5.383160114E-1
1.038727967E1,4.457016587E-1,-2.156582624E-1,5.536978245E-1
1.039723667E1,4.527454674E-1,-2.158209831E-1,5.509949327E-1
1.040719367E1,4.590598643E-1,-2.147636116E-1,5.357147455E-1
1.041715067E1,4.699865282E-1,-2.099560797E-1,5.199717283E-1
1.042710767E1,4.790586829E-1,-2.045095861E-1,5.176835656E-1
1.043706467E1,4.917148352E-1,-1.908366531E-1,5.198844075E-1
1.044702267E1,5.067746639E-1,-1.735417098E-1,5.282858014E-1
1.045697967E1,5.315151811E-1,-1.490472853E-1,5.479532480E-1
1.046693667E1,5.719551444E-1,-1.281069219E-1,5.587528944E-1
1.047689367E1,6.012893319E-1,-1.271260828E-1,5.685487986E-1
1.048685067E1,6.188708544E-1,-1.389671862E-1,5.812357068E-1
1.049680767E1,6.155163646E-1,-1.488757432E-1,5.980160236E-1
1.050676467E1,6.005706787E-1,-1.416992843E-1,6.165987849E-1
1.051672167E1,5.800204277E-1,-1.469891220E-1,6.266492605E-1
1.052667867E1,5.442216992E-1,-1.423948109E-1,6.164982915E-1
1.053663567E1,5.046748519E-1,-1.833984405E-1,6.004974842E-1
1.054659267E1,4.845547676E-1,-2.579477131E-1,5.792321563E-1
1.055654967E1,4.841981828E-1,-3.498059809E-1,5.530583262E-1
1.056650667E1,5.133927464E-1,-3.709467649E-1,5.374510288E-1
1.057646367E1,5.299376249E-1,-3.075070679E-1,5.242646933E-1
1.058642067E1,5.253344178E-1,-2.270596027E-1,5.109073520E-1
1.059637767E1,5.172362328E-1,-1.912209094E-1,4.784391522E-1
1.060633467E1,5.216634274E-1,-1.677376479E-1,4.197241366E-1
1.061629167E1,4.934304953E-1,-1.062532514E-1,3.567829728E-1
1.062624867E1,4.271735549E-1,-2.420938201E-2,3.017210960E-1
1.063620567E1,3.441726863E-1,3.317907825E-2,2.510776222E-1
1.064616267E1,3.001854122E-1,6.375378370E-2,2.262826264E-1
1.065611967E1,2.311629504E-1,-1.878193319E-1,2.177589238E-1
1.066607667E1,1.416103989E-1,-3.346512318E-1,1.264334619E-1
1.067603367E1,-1.681029797E-1,-8.033864498E-1,2.748371288E-2
1.068599067E1,2.747175656E-2,-2.976133861E-2,2.062482387E-1
1.069594767E1,8.798809350E-2,3.790602386E-1,8.292841911E-2
1.070590467E1,-7.129965816E-3,4.729420543E-1,-8.369711577E-5
1.071586267E1,-2.810318489E-3,5.762466192E-1,-7.038315386E-2
1.072581967E1,2.241857722E-2,5.479951501E-1,-1.600221395E-1
1.073577667E1,-1.174082980E-1,3.333433270E-1,-1.800874621E-1
1.074573367E1,-2.876050472E-1,1.192462742E-1,-2.687900960E-1
1.075569067E1,-3.582773507E-1,4.707833380E-2,-3.464625478E-1
1.076564767E1,-3.657805324E-1,-1.276875101E-2,-4.039047956E-1
1.077560467E1,-3.446914852E-1,7.974973321E-2,-4.429112971E-1
1.078556167E1,-2.852016389E-1,1.598759145E-1,-4.568924010E-1
1.079551867E1,-2.489821315E-1,1.993032098E-1,-4.443055093E-1
1.080547567E1,-2.427356392E-1,2.288474143E-1,-4.185825288E-1
1.081543267E1,-2.700934708E-1,2.572202086E-1,-3.850437403E-1
1.082538967E1,-3.201710582E-1,2.446444780E-1,-3.763611317E-1
1.083534667E1,-3.916657269E-1,2.084076405E-1,-3.784517348E-1
1.084530367E1,-4.891596735E-1,1.736276448E-1,-3.970726728E-1
1.085526067E1,-5.760834217E-1,1.409535855E-1,-4.408065677E-1
1.086521767E1,-6.266969442E-1,7.950243354E-2,-5.142562389E-1
1.087517467E1,-6.283547878E-1,6.021901593E-2,-5.894479156E-1
1.088513167E1,-6.094188690E-1,9.391248226E-2,-6.443185806E-1
1.089508867E1,-5.806982517E-1,1.530652940E-1,-6.650999784E-1
1.090504567E1,-5.317738056E-1,2.167349309E-1,-6.581257582E-1
1.091500267E1,-4.772224128E-1,2.969336212E-1,-6.424258947E-1
1.092495967E1,-4.430332482E-1,3.038937151E-1,-6.399435401E-1
1.093491667E1,-4.509513378E-1,2.602969706E-1,-6.332225204E-1
1.094487367E1,-4.552904367E-1,2.186011672E-1,-6.195341349E-1
1.095483067E1,-4.527924061E-1,1.961712241E-1,-5.935709476E-1
1.096478767E1,-4.488092661E-1,1.645608246E-1,-5.632984042E-1
1.097474467E1,-4.461237490E-1,1.223686337E-1,-5.205426812E-1
1.098470167E1,-4.546759129E-1,1.006218791E-1,-4.765164852E-1
1.099465867E1,-4.613069296E-1,9.043395519E-2,-4.263103306E-1
1.100461667E1,-4.568242729E-1,9.237965941E-2,-3.928671479E-1
1.101457367E1,-4.380394220E-1,1.045857295E-1,-3.720316291E-1
1.102453067E1,-4.253519475E-1,1.089378670E-1,-3.674314320E-1
1.103448767E1,-4.162524641E-1,1.133712307E-1,-3.790049851E-1
1.104444467E1,-4.008992612E-1,9.904812276E-2,-3.927959204E-1
1.105440167E1,-3.727627099E-1,8.327049017E-2,-4.032576084E-1
1.106435867E1,-3.489218056E-1,9.086720645E-2,-4.026583433E-1
1.107431567E1,-3.344438076E-1,8.233097941E-2,-3.875121474E-1
1.108427267E1,-3.227679133E-1,4.858615249E-2,-3.787448704E-1
1.109422967E1,-3.250015080E-1,-1.067584101E-2,-3.310918808E-1
1.110418667E1,-3.256305158E-1,-4.634495452E-2,-2.757486105E-1
1.111414367E1,-3.153219521E-1,-8.855445683E-2,-2.212464809E-1
1.112410067E1,-2.851099372E-1,-9.204279631E-2,-1.593467146E-1
1.113405767E1,-2.390646785E-1,-7.329601049E-2,-1.044760048E-1
1.114401467E1,-1.799483597E-1,-5.079285428E-2,-5.086278543E-2
1.115397167E1,-9.694215655E-2,-1.850176044E-2,-8.372584358E-3
1.116392867E1,-1.622705720E-2,-2.935252618E-3,2.294513583E-2
1.117388567E1,5.128274485E-2,-2.865073644E-2,6.542841345E-2
1.118384267E1,1.176457107E-1,-7.165119797E-2,1.181122810E-1
1.119379967E1,1.860474050E-1,-9.463374317E-2,1.754733026E-1
1.120375667E1,2.317187339E-1,-8.413532376E-2,2.429824620E-1
1.121371367E1,2.631900907E-1,-7.918184251E-2,3.114981353E-1
1.122367067E1,3.100067377E-1,-8.123236895E-2,3.721892834E-1
1.123362767E1,3.654902279E-1,-9.659747779E-2,4.292254150E-1
1.124358467E1,4.103176892E-1,-1.122859567E-1,4.765663743E-1
1.125354167E1,4.306107163E-1,-1.291807741E-1,5.058664680E-1
1.126349867E1,4.508563280E-1,-1.646940410E-1,5.200307965E-1
