,X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
179,0.9129515076,-3.68339035,-2.1857547,-2.294296026,0.2140737623,-1.486235738,2,Squads
180,0.3522175598,-3.887715454,-2.103725281,-2.223332882,0.06877249479,-1.465833783,2,Squads
181,-0.4981640625,-3.774850159,-1.653611298,-2.145501614,0.07415873557,-1.520524263,2,Squads
182,-0.6089337158,-3.489543457,-1.71767807,-2.119790077,0.4087871909,-1.639698267,2,Squads
183,-0.1267863464,-3.498973846,-3.069516907,-1.934411526,0.8491563201,-1.794212818,2,Squads
184,0.5893244934,-3.90463028,-3.261417847,-1.619573593,1.218672514,-1.93296659,2,Squads
185,1.735341339,-4.458777924,-1.783840485,-1.443536758,1.356758833,-2.027121782,2,Squads
186,3.144510956,-5.11800705,-1.890718231,-1.453931689,1.24711442,-2.105808496,2,Squads
187,5.003944244,-6.014792175,-4.774022369,-1.500740528,0.803290844,-2.086203337,2,Squads
188,6.332132263,-7.127877502,-6.94091629,-1.40132463,0.3772444725,-2.047492266,2,Squads
189,6.92924057,-7.796986084,-6.453230438,-1.296653032,0.194424063,-2.063100576,2,Squads
190,7.227719879,-7.788304138,-5.786666565,-1.342879295,-0.03495429829,-1.990338087,2,Squads
191,6.821165314,-7.509134674,-6.597081299,-1.446234703,-0.204684481,-1.83193326,2,Squads
192,5.23850647,-6.749464417,-7.163353729,-1.484871745,-0.09881780297,-1.791133523,2,Squads
193,4.197271729,-5.679040375,-7.04973999,-1.529090643,0.3037064672,-1.884493828,2,Squads
194,4.197271729,-5.790558472,-7.288343811,-1.593633771,0.5333351493,-1.847450376,2,Squads
195,3.181783447,-6.60396698,-8.250542908,-1.676604867,0.5831538439,-1.747203946,2,Squads
196,2.83749939,-7.745792542,-9.327553253,-1.723353386,0.3331983387,-1.477527976,2,Squads
197,2.709365845,-8.498577118,-9.830657043,-1.660938263,0.2571581602,-1.414228678,2,Squads
198,5.481002197,-9.025032349,-9.829459534,-1.595553756,-0.0199371092,-1.383941531,2,Squads
199,7.794591064,-9.384734344,-10.08018814,-1.546188831,-0.2933745086,-1.266376257,2,Squads
200,8.087232513,-9.123826904,-10.01477417,-1.621271014,-0.4440627694,-1.115682244,2,Squads
201,7.507787476,-7.40315506,-10.3143013,-1.531569839,-0.130507797,-1.121832848,2,Squads
202,8.383316803,-6.553521881,-10.67100952,-1.398229599,-0.2025703937,-1.074647307,2,Squads
203,8.138126678,-5.727090454,-9.748927002,-1.396251917,-0.1443177462,-0.961071074,2,Squads
204,7.210355988,-4.105512543,-9.297914886,-1.392980814,0.2537148297,-1.027939796,2,Squads
205,9.548344116,-3.684438171,-9.779912567,-1.481402516,0.2748451531,-0.8974408507,2,Squads
206,9.300160217,-2.59530304,-11.27709915,-1.447273612,0.3788706958,-0.883341074,2,Squads
207,9.50104248,-1.809586945,-11.32889145,-1.343852162,0.4064807594,-0.9138216972,2,Squads
