"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.251622074E1,4.654638290E0,-2.818146944E0,7.831110477E0
1.252615913E1,4.424927235E0,-2.799004316E0,7.768897057E0
1.253609751E1,4.549354076E0,-3.067000389E0,7.587042332E0
1.254603069E1,4.980660439E0,-3.641875982E0,7.587042332E0
1.255596908E1,5.392824173E0,-4.207180500E0,7.577471256E0
1.256590746E1,5.641677380E0,-4.537988186E0,7.347161770E0
1.257584366E1,5.584249973E0,-4.581058979E0,7.012166977E0
1.258578199E1,5.205585480E0,-4.246063709E0,6.911069870E0
1.259572038E1,4.659423828E0,-3.819543123E0,7.050451756E0
1.260566330E1,4.334000111E0,-3.555734396E0,7.246663570E0
1.261560168E1,4.314857483E0,-3.550948858E0,7.543971539E0
1.262554007E1,4.616353035E0,-3.805186272E0,7.654041290E0
1.263544064E1,5.023731232E0,-4.202394962E0,7.529614449E0
1.264537902E1,5.219942570E0,-4.475774765E0,7.280162811E0
1.265531746E1,5.263013363E0,-4.360919476E0,7.227520943E0
1.266525491E1,5.258227825E0,-4.039682865E0,7.284948349E0
1.267519330E1,5.291727066E0,-3.704687595E0,7.294519901E0
1.268513168E1,5.310869694E0,-3.479164124E0,7.246663570E0
1.269507663E1,5.219942570E0,-3.555734396E0,7.337590694E0
1.270501486E1,4.918447018E0,-3.824328899E0,7.356733322E0
1.271495309E1,4.491926193E0,-4.087539196E0,7.371089935E0
1.272491845E1,4.275974274E0,-4.313062668E0,7.481160164E0
1.273485668E1,4.348356724E0,-4.375276089E0,7.539186001E0
1.274479486E1,4.692923546E0,-4.222135544E0,7.447660446E0
1.275470069E1,5.100301266E0,-4.006183147E0,7.294519901E0
1.276463892E1,5.210371494E0,-3.752544165E0,7.122236729E0
1.277457715E1,4.971088886E0,-3.416950703E0,6.824928284E0
1.278454772E1,4.477569580E0,-3.263810158E0,6.757929325E0
1.279448590E1,3.897907972E0,-3.440878868E0,6.863213539E0
1.280442413E1,3.543172121E0,-3.766901016E0,6.954140663E0
1.281436767E1,3.504886866E0,-4.049253941E0,6.829713821E0
1.282430585E1,3.614956856E0,-4.298706055E0,6.628716946E0
1.283424408E1,3.754338741E0,-4.470989227E0,6.667002201E0
1.284417809E1,3.759124279E0,-4.231706619E0,6.681358814E0
1.285411626E1,3.787838221E0,-3.656233072E0,6.528218269E0
1.286405449E1,3.897907972E0,-3.090928555E0,6.422336102E0
1.287398408E1,4.007977962E0,-2.775076151E0,6.345765591E0
1.288392225E1,4.189832687E0,-2.717648268E0,6.547360897E0
1.289386048E1,4.415356159E0,-2.923431158E0,6.767500877E0
1.290377939E1,4.625924587E0,-3.479164124E0,6.839285374E0
1.291371757E1,4.822733879E0,-4.058825493E0,6.939784050E0
1.292365580E1,4.865804672E0,-4.308277130E0,7.007380962E0
1.293362481E1,4.870590687E0,-4.322634220E0,6.791429043E0
1.294356304E1,4.961517811E0,-4.284348965E0,6.499504566E0
1.295350121E1,5.090730190E0,-4.260420799E0,6.537789822E0
1.296339965E1,5.095515728E0,-4.217350006E0,6.757929325E0
1.297333788E1,5.071587563E0,-4.097110748E0,6.978667259E0
1.298327611E1,5.033302307E0,-4.001397610E0,7.165307522E0
1.299322522E1,5.047659397E0,-4.044468403E0,7.208378315E0
1.300316340E1,5.105087280E0,-4.140181541E0,7.170093060E0
1.301310163E1,5.119443893E0,-4.408775806E0,6.973881721E0
1.302303423E1,5.105087280E0,-4.724628448E0,6.930212498E0
1.303297241E1,4.990231514E0,-4.820939541E0,6.973881721E0
1.304291064E1,4.769493580E0,-4.691128731E0,7.079165936E0
1.305287215E1,4.664209366E0,-4.370490551E0,7.280162811E0
1.306281038E1,4.702494621E0,-4.063611031E0,7.462017536E0
1.307274856E1,4.774279594E0,-3.905684710E0,7.481160164E0
1.308266470E1,4.913661480E0,-3.896113396E0,7.304090977E0
1.309260293E1,5.152943611E0,-4.068396568E0,7.261020184E0
1.310254116E1,5.325226784E0,-4.231706619E0,7.318448067E0
1.311247012E1,5.253442287E0,-4.183252335E0,7.237092018E0
1.312240835E1,5.090730190E0,-4.030111313E0,7.127022266E0
1.313234658E1,4.841876507E0,-3.967898130E0,7.155735970E0
1.314232038E1,4.625924587E0,-4.168895245E0,7.150950432E0
1.315225856E1,4.578067780E0,-4.566701889E0,7.165307522E0
1.316219678E1,4.779065132E0,-4.907081127E0,7.251449108E0
1.317213038E1,5.090730190E0,-4.969294548E0,7.246663570E0
1.318206861E1,5.344369411E0,-4.667200565E0,7.371089935E0
1.319200678E1,5.440680504E0,-4.068396568E0,7.428517818E0
1.320194538E1,5.359324455E0,-3.483949661E0,7.390232563E0
1.321188366E1,5.234299660E0,-3.129213810E0,7.548757076E0
1.322182194E1,5.181657314E0,-3.119642496E0,7.778468132E0
1.323173923E1,5.095515728E0,-3.436093330E0,7.888537884E0
1.324167751E1,4.975874901E0,-3.967898130E0,7.802396297E0
1.325161580E1,4.851448059E0,-4.585844517E0,7.567899704E0
1.326156736E1,4.731208801E0,-4.974080086E0,7.275377274E0
1.327150564E1,4.592424870E0,-5.055436134E0,7.036095142E0
1.328144392E1,4.377070904E0,-4.792225361E0,6.978667259E0
1.329136715E1,4.204189301E0,-4.351347923E0,7.012166977E0
1.330130543E1,4.141975880E0,-3.848257065E0,7.088737011E0
1.331124371E1,4.237689018E0,-3.503092289E0,7.155735970E0
1.332120173E1,4.463212490E0,-3.455235958E0,7.160521984E0
1.333114001E1,4.721637249E0,-3.709473372E0,7.323233604E0
1.334107830E1,4.904089928E0,-4.222135544E0,7.558328629E0
1.335101814E1,5.114658356E0,-4.959722996E0,7.744968891E0
1.336095642E1,5.339583874E0,-5.596812248E0,7.888537884E0
1.337089470E1,5.416752338E0,-5.596812248E0,8.008178711E0
1.338081725E1,5.339583874E0,-4.897509575E0,8.128418922E0
1.339075554E1,5.172086239E0,-3.991826296E0,8.123632431E0
1.340069382E1,5.119443893E0,-3.215953588E0,7.979465485E0
1.341062986E1,5.215157032E0,-2.693720102E0,7.907680511E0
1.342056814E1,5.315655708E0,-2.492124796E0,8.008178711E0
1.343050642E1,5.330012321E0,-2.856431961E0,8.080561638E0
1.344044319E1,5.334797859E0,-3.695116282E0,8.099704742E0
1.345038147E1,5.282155991E0,-4.758726120E0,8.257631302E0
1.346031975E1,5.176871777E0,-5.682953835E0,8.362915039E0
1.347027293E1,5.090730190E0,-6.037689686E0,8.391629219E0
1.348021121E1,5.004588604E0,-5.596812248E0,8.286344528E0
1.349014949E1,4.985445976E0,-4.624129772E0,8.047062874E0
1.350006595E1,4.995017052E0,-3.709473372E0,7.893323898E0
1.351000423E1,5.023731232E0,-3.153740168E0,7.797610760E0
1.351994251E1,5.090730190E0,-3.143570662E0,7.634898663E0
1.352990100E1,5.162514687E0,-3.709473372E0,7.543971539E0
1.353983929E1,5.219942570E0,-4.437489510E0,7.596613884E0
1.354977757E1,4.975874901E0,-4.878366947E0,7.658827305E0
1.355968345E1,4.625924587E0,-4.849653244E0,7.601399422E0
1.356962178E1,4.381856441E0,-4.542773724E0,7.490731239E0
1.357956007E1,4.338785648E0,-4.111467361E0,7.308876991E0
1.358950126E1,4.448855400E0,-3.617947817E0,7.217949390E0
1.359943955E1,4.525425911E0,-3.273381472E0,7.112665176E0
1.360937783E1,4.511068821E0,-3.225524902E0,6.963712215E0
1.361932616E1,4.477569580E0,-3.397808075E0,6.901498795E0
1.362926444E1,4.496711731E0,-3.719044685E0,6.705287457E0
1.363920272E1,4.554139614E0,-4.116253376E0,6.547360897E0
1.364916064E1,4.601995945E0,-4.375276089E0,6.686144829E0
1.365909892E1,4.573282242E0,-4.303491592E0,6.700501442E0
1.366903720E1,4.511068821E0,-4.006183147E0,6.590431690E0
1.367897418E1,4.511068821E0,-3.733401537E0,6.518647194E0
1.368891246E1,4.434498787E0,-3.512663603E0,6.412764549E0
1.369885074E1,4.213760853E0,-3.412165165E0,6.364908218E0
1.370876793E1,3.945764542E0,-3.541377544E0,6.422336102E0
1.371870611E1,3.806980848E0,-3.781257868E0,6.576074600E0
1.372864423E1,3.850051641E0,-4.030111313E0,6.595217228E0
1.373859819E1,4.046263218E0,-4.217350006E0,6.638288021E0
1.374853637E1,4.372285366E0,-4.173680782E0,6.757929325E0
1.375847449E1,4.841876507E0,-3.920041800E0,6.671787739E0
1.376841522E1,5.291727066E0,-3.723830223E0,6.547360897E0
1.377835340E1,5.593821049E0,-3.598805189E0,6.614359856E0
1.378829152E1,5.565107346E0,-3.627519131E0,6.681358814E0
1.379821975E1,5.296513081E0,-3.915256023E0,6.796214581E0
1.380815793E1,4.961517811E0,-4.346562386E0,7.050451756E0
1.381809606E1,4.759922504E0,-4.719842434E0,7.227520943E0
1.382804423E1,4.802993298E0,-4.743771076E0,7.414160728E0
1.383798241E1,4.918447018E0,-4.241278172E0,7.423732281E0
1.384792054E1,5.129015446E0,-3.656233072E0,7.122236729E0
1.385783673E1,5.378467083E0,-3.292523861E0,6.944569588E0
1.386777486E1,5.330012321E0,-3.110071182E0,6.915855408E0
1.387771304E1,4.975874901E0,-3.119642496E0,6.887141705E0
1.388764439E1,4.525425911E0,-3.349951744E0,7.036095142E0
1.389758262E1,4.027120590E0,-3.550948858E0,7.131807804E0
1.390752074E1,3.749552965E0,-3.661018610E0,7.256234646E0
1.391745022E1,3.969692707E0,-3.738187075E0,7.284948349E0
1.392738840E1,4.664209366E0,-3.795614958E0,6.772286415E0
1.393732658E1,5.459823132E0,-3.757329702E0,6.518647194E0
1.394730126E1,5.895915031E0,-3.565305710E0,6.676573277E0
1.395723944E1,5.689534187E0,-3.397808075E0,6.748358250E0
1.396717757E1,5.018945694E0,-3.421736479E0,7.093522549E0
1.397709137E1,4.324428558E0,-3.546163082E0,7.428517818E0
1.398702949E1,3.864408493E0,-3.546163082E0,7.442874908E0
1.399696767E1,3.964907169E0,-3.632304668E0,7.447660446E0
1.400690283E1,4.774279594E0,-3.762115479E0,7.543971539E0
1.401684106E1,5.713462353E0,-3.651447296E0,7.428517818E0
1.402677918E1,6.293123722E0,-3.397808075E0,7.112665176E0
1.403673199E1,6.326622963E0,-3.426522017E0,6.901498795E0
1.404667012E1,5.761318684E0,-3.617947817E0,7.060023308E0
1.405660835E1,5.018945694E0,-3.786043644E0,7.457231998E0
1.406652408E1,4.755136967E0,-3.929612875E0,7.548757076E0
1.407646220E1,5.076373100E0,-4.130609989E0,7.615756035E0
1.408640038E1,5.694319725E0,-4.231706619E0,7.984251022E0
1.409634080E1,6.226124287E0,-4.226921082E0,7.902894974E0
1.410627902E1,6.652645111E0,-4.125824451E0,7.639684677E0
1.411621715E1,6.906284332E0,-4.054039955E0,7.740182877E0
1.412618267E1,6.619145870E0,-3.872185230E0,7.768897057E0
1.413612085E1,5.742176056E0,-3.570091486E0,7.773682594E0
1.414605897E1,5.100301266E0,-3.407379389E0,7.926823139E0
1.415599663E1,4.837090969E0,-3.292523861E0,8.171489716E0
1.416593481E1,4.908875465E0,-3.110071182E0,8.444271088E0
1.417587293E1,5.253442287E0,-3.004786968E0,8.386843681E0
1.418580871E1,5.751747608E0,-2.980858803E0,8.166703224E0
1.419574689E1,6.250052929E0,-2.803789854E0,8.094919205E0
1.420568501E1,6.609574318E0,-2.655434847E0,7.907680511E0
1.421561137E1,6.619145870E0,-2.621935368E0,7.893323898E0
1.422554949E1,6.326622963E0,-2.597409010E0,8.008178711E0
1.423548767E1,6.139982700E0,-2.650649309E0,8.219346046E0
1.424544210E1,5.967699528E0,-2.760719061E0,8.262416840E0
1.425538027E1,5.861817360E0,-2.827718258E0,8.200202942E0
1.426531840E1,6.044270039E0,-2.928216696E0,7.993822098E0
1.427525298E1,6.187839508E0,-3.047857761E0,7.677969456E0
1.428519111E1,6.015556335E0,-3.220739365E0,7.428517818E0
1.429512929E1,5.402395248E0,-3.335594654E0,7.280162811E0
1.430505934E1,4.668995380E0,-3.311666489E0,7.404589653E0
1.431499751E1,4.310071945E0,-3.230310678E0,7.485945702E0
1.432493569E1,4.439284325E0,-3.345165968E0,7.457231998E0
1.433488132E1,5.081159115E0,-3.771686792E0,7.361518860E0
1.434481949E1,5.953342915E0,-4.241278172E0,7.404589653E0
1.435475762E1,6.662216663E0,-4.380061626E0,7.466803074E0
1.436467189E1,6.767500877E0,-4.202394962E0,7.165307522E0
1.437461007E1,6.216553211E0,-3.872185230E0,7.040880680E0
1.438454824E1,5.435894966E0,-3.440878868E0,7.256234646E0
1.439447757E1,4.750350952E0,-2.923431158E0,7.442874908E0
1.440441574E1,4.377070904E0,-2.501696110E0,7.634898663E0
1.441435392E1,4.549354076E0,-2.477767944E0,7.807182312E0
1.442433746E1,5.291727066E0,-2.803789854E0,7.606184959E0
1.443427559E1,6.245266914E0,-3.302095175E0,7.351947784E0
1.444421376E1,6.997809887E0,-3.742972851E0,7.308876991E0
1.445413173E1,7.342376232E0,-3.762115479E0,7.356733322E0
1.446406986E1,7.208378315E0,-3.541377544E0,7.433303356E0
1.447400804E1,6.714858532E0,-3.345165968E0,7.654041290E0
1.448394892E1,6.240481377E0,-3.306880951E0,7.907680511E0
1.449388705E1,6.034698486E0,-3.397808075E0,8.133204460E0
1.450382522E1,6.192625046E0,-3.656233072E0,8.157132149E0
1.451374001E1,6.513861656E0,-4.049253941E0,8.176275253E0
1.452367819E1,6.533003807E0,-4.144967079E0,8.123632431E0
1.453361637E1,6.326622963E0,-3.814757586E0,7.974679470E0
1.454357392E1,6.005984783E0,-3.239881754E0,7.831110477E0
1.455351205E1,5.593821049E0,-2.621935368E0,7.850253105E0
1.456345022E1,5.176871777E0,-2.271985054E0,7.936394691E0
1.457339293E1,5.042873859E0,-2.329412937E0,7.898109436E0
1.458333106E1,5.105087280E0,-2.760719061E0,7.965108395E0
1.459326923E1,5.210371494E0,-3.273381472E0,8.214560509E0
1.460320830E1,5.301298618E0,-3.546163082E0,8.463413239E0
1.461314642E1,5.325226784E0,-3.397808075E0,8.549555779E0
1.462308460E1,5.469394207E0,-3.062214851E0,8.353343964E0
1.463299668E1,5.780461311E0,-2.741576433E0,8.142775536E0
1.464293486E1,5.895915031E0,-2.617149830E0,8.061419487E0
1.465287304E1,5.924628735E0,-2.727219582E0,8.123632431E0
1.466282413E1,6.010770321E0,-3.004786968E0,8.176275253E0
1.467276225E1,6.096911907E0,-3.268595695E0,8.157132149E0
1.468270043E1,6.211767673E0,-3.460021496E0,8.286344528E0
1.469265330E1,6.221338749E0,-3.594019651E0,8.617152214E0
1.470259142E1,6.053841114E0,-3.483949661E0,8.578866959E0
1.471252960E1,6.020341873E0,-3.100499868E0,8.401200294E0
1.472243741E1,6.092126369E0,-2.889931440E0,8.348558426E0
1.473237543E1,6.240481377E0,-3.004786968E0,8.257631302E0
1.474231356E1,6.528218269E0,-3.354737282E0,8.118846893E0
1.475227840E1,6.710072994E0,-3.665804386E0,8.252845764E0
1.476221647E1,6.633502483E0,-3.790829182E0,8.583653450E0
1.477215455E1,6.412764549E0,-3.574877024E0,8.736793518E0
1.478207439E1,6.149554253E0,-2.952144861E0,8.588438988E0
1.479201246E1,6.029912949E0,-2.410768747E0,8.425128937E0
1.480195054E1,6.111268997E0,-2.243271112E0,8.142775536E0
1.481187652E1,6.159125328E0,-2.463410854E0,7.912466049E0
1.482181465E1,6.034698486E0,-2.995215654E0,7.850253105E0
1.483175272E1,5.871388435E0,-3.469592810E0,8.003393173E0
1.484169741E1,5.737390518E0,-3.651447296E0,8.214560509E0
1.485163548E1,5.608178139E0,-3.617947817E0,8.353343964E0
1.486157361E1,5.502893925E0,-3.421736479E0,8.568697929E0
1.487154449E1,5.498108387E0,-3.067000389E0,8.578866959E0
1.488148257E1,5.512465000E0,-2.799004316E0,8.161917686E0
1.489142064E1,5.593821049E0,-2.861217737E0,7.754539967E0
1.490133538E1,5.813961029E0,-3.182454109E0,7.457231998E0
1.491127340E1,5.880959988E0,-3.555734396E0,7.251449108E0
1.492121152E1,5.727818966E0,-3.771686792E0,7.150950432E0
1.493116147E1,5.502893925E0,-3.809971809E0,7.203592777E0
1.494109954E1,5.291727066E0,-3.632304668E0,7.505686283E0
1.495103762E1,5.081159115E0,-3.306880951E0,7.855038643E0
1.496095199E1,4.961517811E0,-3.129213810E0,8.080561638E0
1.497089007E1,4.999803066E0,-3.119642496E0,8.080561638E0
1.498082819E1,5.172086239E0,-3.196810961E0,8.042277336E0
1.499080152E1,5.325226784E0,-3.393022537E0,7.974679470E0
1.500073960E1,5.603392601E0,-3.589233875E0,8.047062874E0
1.501067767E1,5.924628735E0,-3.665804386E0,8.185846329E0
1.502060465E1,6.101697922E0,-3.632304668E0,8.185846329E0
1.503054267E1,6.010770321E0,-3.594019651E0,8.185846329E0
1.504048080E1,5.790032387E0,-3.354737282E0,8.420342445E0
1.505039054E1,5.579464436E0,-3.047857761E0,8.315058708E0
1.506032866E1,5.560321808E0,-2.813361168E0,7.883752346E0
1.507026673E1,5.727818966E0,-2.784647465E0,7.855038643E0
1.508023902E1,5.842674732E0,-2.880360365E0,7.926823139E0
1.509017710E1,5.900700569E0,-3.153740168E0,7.888537884E0
1.510011517E1,6.020341873E0,-3.483949661E0,8.094919205E0
1.511002538E1,6.206982136E0,-3.695116282E0,8.477770805E0
1.511996345E1,6.168696880E0,-3.546163082E0,8.439485550E0
1.512990158E1,5.900700569E0,-3.244667530E0,8.161917686E0
1.513985288E1,5.598606586E0,-3.177668571E0,8.133204460E0
1.514979090E1,5.416752338E0,-3.196810961E0,8.262416840E0
1.515972902E1,5.344369411E0,-3.316452265E0,8.209774017E0
1.516965189E1,5.445466042E0,-3.483949661E0,8.090133667E0
1.517959001E1,5.593821049E0,-3.699902058E0,7.859824181E0
1.518952809E1,5.699105263E0,-3.790829182E0,7.644470215E0
1.519949444E1,5.794818401E0,-3.714258909E0,7.553543091E0
1.520943251E1,5.732604980E0,-3.738187075E0,7.591827869E0
1.521937059E1,5.536393166E0,-3.829114437E0,7.587042332E0
1.522927699E1,5.172086239E0,-3.819543123E0,7.802396297E0
1.523921507E1,4.716851711E0,-3.641875982E0,7.749754429E0
1.524915314E1,4.520640373E0,-3.469592810E0,7.721040249E0
1.525910960E1,4.606781960E0,-3.402593851E0,7.864609718E0
1.526904767E1,4.779065132E0,-3.436093330E0,7.811967850E0
1.527898569E1,4.985445976E0,-3.464807272E0,7.485945702E0
1.528894048E1,5.143372059E0,-3.546163082E0,7.342376232E0
1.529887856E1,5.143372059E0,-3.608376503E0,7.423732281E0
1.530881663E1,5.085944653E0,-3.622733593E0,7.620542049E0
1.531873845E1,5.004588604E0,-3.622733593E0,7.768897057E0
1.532867652E1,4.870590687E0,-3.555734396E0,7.969893932E0
1.533861460E1,4.649852753E0,-3.546163082E0,8.008178711E0
1.534856507E1,4.525425911E0,-3.608376503E0,7.840681553E0
1.535850314E1,4.520640373E0,-3.857828379E0,7.577471256E0
1.536844121E1,4.697709084E0,-4.250849247E0,7.347161770E0
1.537835564E1,5.095515728E0,-4.600201607E0,7.217949390E0
1.538829371E1,5.469394207E0,-4.695914268E0,7.318448067E0
1.539823178E1,5.560321808E0,-4.380061626E0,7.481160164E0
1.540819106E1,5.392824173E0,-3.848257065E0,7.567899704E0
1.541812913E1,5.119443893E0,-3.330809116E0,7.615756035E0
1.542806720E1,4.870590687E0,-3.114856958E0,7.668398380E0
1.543797934E1,4.697709084E0,-3.263810158E0,7.462017536E0
1.544791741E1,4.664209366E0,-3.752544165E0,7.395018578E0
1.545785548E1,4.769493580E0,-4.260420799E0,7.582256794E0
1.546779236E1,5.124229908E0,-4.499702930E0,7.485945702E0
1.547773043E1,5.450251579E0,-4.490131855E0,7.342376232E0
1.548766850E1,5.450251579E0,-4.211966038E0,7.189235687E0
1.549761163E1,4.990231514E0,-3.632304668E0,6.963712215E0
1.550754970E1,4.286143780E0,-3.038286448E0,7.021738052E0
1.551748777E1,3.643670797E0,-2.732005358E0,7.141379356E0
1.552743548E1,3.260818958E0,-2.866003275E0,7.069594383E0
1.553737356E1,3.313461065E0,-3.302095175E0,6.997809887E0
1.554731158E1,3.658027649E0,-3.881756544E0,6.891927242E0
1.555726491E1,3.998406649E0,-4.279563427E0,6.686144829E0
1.556720298E1,4.103690624E0,-4.308277130E0,6.580860615E0
1.557714106E1,3.921836376E0,-3.948755503E0,6.446862221E0
1.558708236E1,3.629313707E0,-3.412165165E0,6.374479294E0
1.559702043E1,3.375674486E0,-3.004786968E0,6.379265308E0
1.560695850E1,3.346960783E0,-2.861217737E0,6.417550564E0
1.561687876E1,3.543172121E0,-2.918645382E0,6.533003807E0
1.562681684E1,3.931407690E0,-3.263810158E0,6.547360897E0
1.563675491E1,4.357928276E0,-3.757329702E0,6.431907177E0
1.564668293E1,4.539782524E0,-4.178466320E0,6.283552170E0
1.565662106E1,4.405784607E0,-4.408775806E0,6.192625046E0
1.566655913E1,4.137190342E0,-4.456632137E0,6.297909260E0
1.567650267E1,3.802195072E0,-4.327419758E0,6.407979012E0
1.568644069E1,3.614956856E0,-3.948755503E0,6.576074600E0
1.569637876E1,3.662813187E0,-3.531806231E0,6.734001160E0
1.570634277E1,3.984049797E0,-3.340380430E0,6.738786697E0
1.571628085E1,4.367499352E0,-3.402593851E0,6.523432732E0
1.572621892E1,4.783850670E0,-3.838685751E0,6.407979012E0
1.573613585E1,5.148158073E0,-4.336990833E0,6.417550564E0
1.574607397E1,5.378467083E0,-4.581058979E0,6.561717987E0
1.575601210E1,5.383252621E0,-4.561916351E0,6.700501442E0
1.576593048E1,5.085944653E0,-4.442275047E0,6.944569588E0
1.577586866E1,4.856233597E0,-4.351347923E0,7.284948349E0
1.578580678E1,4.966303349E0,-4.217350006E0,7.582256794E0
1.579574538E1,5.176871777E0,-4.092324734E0,7.596613884E0
1.580568356E1,5.407180786E0,-3.958326817E0,7.567899704E0
1.581562168E1,5.450251579E0,-3.915256023E0,7.563114166E0
1.582557163E1,5.267798901E0,-3.991826296E0,7.495516777E0
1.583550981E1,5.157729149E0,-4.178466320E0,7.539186001E0
1.584544793E1,5.162514687E0,-4.447061062E0,7.567899704E0
1.585538710E1,5.306084156E0,-4.816154003E0,7.505686283E0
1.586532522E1,5.531607628E0,-5.041079044E0,7.610970497E0
1.587526335E1,5.608178139E0,-4.940580368E0,7.677969456E0
1.588521371E1,5.550750256E0,-4.533202648E0,7.835896015E0
1.589515184E1,5.450251579E0,-3.915256023E0,7.922037601E0
1.590508996E1,5.210371494E0,-3.393022537E0,7.912466049E0
1.591499949E1,5.071587563E0,-3.263810158E0,7.677969456E0
1.592493767E1,5.109872818E0,-3.541377544E0,7.630113125E0
1.593487580E1,5.109872818E0,-4.020540237E0,7.620542049E0
1.594481955E1,5.181657314E0,-4.423132420E0,7.529614449E0
1.595475772E1,5.162514687E0,-4.676771641E0,7.520043373E0
1.596469585E1,5.076373100E0,-4.902295589E0,7.505686283E0
1.597465819E1,4.980660439E0,-5.074578762E0,7.385447025E0
1.598459632E1,4.947160721E0,-5.036293507E0,7.371089935E0
1.599453444E1,4.788636208E0,-4.768297195E0,7.342376232E0
1.600444548E1,4.611567497E0,-4.384847641E0,7.466803074E0
1.601438366E1,4.606781960E0,-4.063611031E0,7.620542049E0
1.602432178E1,4.630710125E0,-3.762115479E0,7.730611801E0
1.603429788E1,4.659423828E0,-3.594019651E0,7.591827869E0
1.604423600E1,4.621138573E0,-3.469592810E0,7.414160728E0
1.605417413E1,4.606781960E0,-3.416950703E0,7.438089371E0
1.606410804E1,4.712066174E0,-3.661018610E0,7.457231998E0
1.607404616E1,4.875376225E0,-4.197608948E0,7.457231998E0
1.608398428E1,5.047659397E0,-4.738985062E0,7.433303356E0
1.609391142E1,5.148158073E0,-4.926223755E0,7.520043373E0
1.610384955E1,4.966303349E0,-4.590630054E0,7.625327587E0
1.611378767E1,4.654638290E0,-3.915256023E0,7.606184959E0
1.612371022E1,4.448855400E0,-3.302095175E0,7.711469173E0
1.613364835E1,4.434498787E0,-3.028715372E0,7.725826263E0
1.614358647E1,4.568496704E0,-3.201596737E0,7.773682594E0
1.615351850E1,4.880161762E0,-3.695116282E0,7.850253105E0
1.616345663E1,5.277370453E0,-4.298706055E0,7.811967850E0
1.617339475E1,5.589035511E0,-4.878366947E0,7.725826263E0
1.618334439E1,5.593821049E0,-5.189434052E0,7.587042332E0
1.619328251E1,5.282155991E0,-4.959722996E0,7.466803074E0
1.620322064E1,4.807778835E0,-4.356133461E0,7.520043373E0
1.621318048E1,4.429712772E0,-3.641875982E0,7.596613884E0
1.622311861E1,4.329214573E0,-3.076571703E0,7.749754429E0
1.623305673E1,4.496711731E0,-2.966501951E0,7.969893932E0
1.624299215E1,4.802993298E0,-3.364308596E0,7.912466049E0
1.625293033E1,5.253442287E0,-4.063611031E0,7.716254711E0
1.626286850E1,5.522036552E0,-4.648057938E0,7.634898663E0
1.627277866E1,5.464608669E0,-4.768297195E0,7.730611801E0
1.628271684E1,5.215157032E0,-4.456632137E0,7.888537884E0
1.629265507E1,4.870590687E0,-4.125824451E0,7.936394691E0
1.630261371E1,4.755136967E0,-3.934398651E0,7.917252064E0
1.631255189E1,4.884947300E0,-3.910470486E0,7.907680511E0
1.632249007E1,5.105087280E0,-4.001397610E0,7.855038643E0
1.633243335E1,5.392824173E0,-4.130609989E0,7.917252064E0
1.634237152E1,5.488536835E0,-4.159324169E0,7.888537884E0
1.635230970E1,5.435894966E0,-4.087539196E0,7.783253670E0
1.636221585E1,5.315655708E0,-4.111467361E0,7.759325504E0
1.637215402E1,5.100301266E0,-4.236492634E0,7.735397339E0
1.638209225E1,4.932804108E0,-4.313062668E0,7.735397339E0
1.639207017E1,4.899304390E0,-4.313062668E0,7.749754429E0
1.640200835E1,4.913661480E0,-4.236492634E0,7.716254711E0
1.641194652E1,5.066802025E0,-4.116253376E0,7.701898098E0
1.642187444E1,5.243870735E0,-3.934398651E0,7.682755470E0
1.643181257E1,5.368896008E0,-3.853042603E0,7.620542049E0
1.644175080E1,5.416752338E0,-3.967898130E0,7.471588612E0
1.645165908E1,5.407180786E0,-4.279563427E0,7.284948349E0
1.646159731E1,5.349154949E0,-4.724628448E0,7.079165936E0
1.647153548E1,5.181657314E0,-5.127220631E0,7.170093060E0
1.648150361E1,4.908875465E0,-5.208576679E0,7.299305439E0
1.649144179E1,4.759922504E0,-4.864010334E0,7.284948349E0
1.650137996E1,4.755136967E0,-4.384847641E0,7.194021225E0
1.651132512E1,4.759922504E0,-3.967898130E0,7.150950432E0
1.652126330E1,4.625924587E0,-3.680759430E0,7.069594383E0
1.653120147E1,4.477569580E0,-3.641875982E0,7.002595425E0
1.654111882E1,4.458426952E0,-3.795614958E0,6.997809887E0
1.655105694E1,4.520640373E0,-3.977469444E0,6.934998035E0
1.656099517E1,4.520640373E0,-4.073182583E0,6.949355125E0
1.657091554E1,4.372285366E0,-4.116253376E0,6.796214581E0
1.658085371E1,4.256831646E0,-4.077968121E0,6.542575359E0
1.659079194E1,4.208974838E0,-3.948755503E0,6.566503525E0
1.660073569E1,4.079762459E0,-3.723830223E0,6.576074600E0
1.661067392E1,3.984049797E0,-3.584448338E0,6.552146435E0
1.662061210E1,4.036691666E0,-3.503092289E0,6.609574318E0
1.663058418E1,4.065405846E0,-3.464807272E0,6.571289062E0
1.664052236E1,4.204189301E0,-3.527020693E0,6.427121639E0
1.665046054E1,4.578067780E0,-3.622733593E0,6.360122681E0
1.666037038E1,4.904089928E0,-3.632304668E0,6.345765591E0
1.667030861E1,5.109872818E0,-3.584448338E0,6.159125328E0
1.668024678E1,5.085944653E0,-3.695116282E0,6.010770321E0
1.669020283E1,4.731208801E0,-3.876971006E0,6.068198204E0
1.670014100E1,4.204189301E0,-3.958326817E0,6.264409542E0
