"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.934755458E0,1.100661163E0,-1.181942139E0,-4.517605591E-1
3.944819458E0,1.105900269E0,-9.979747009E-1,9.238787842E-1
3.954882458E0,9.800120544E-1,-7.777825928E-1,2.154619446E0
3.964946458E0,6.815327454E-1,-6.261479187E-1,2.897225189E0
3.975010458E0,2.544708252E-1,-6.942562866E-1,3.065625000E0
3.985074458E0,-3.118016052E-1,-9.945318604E-1,2.798879700E0
3.995137458E0,-8.741821289E-1,-1.529369659E0,2.258802795E0
4.005201458E0,-1.341061249E0,-2.297721863E0,1.382674713E0
4.015265458E0,-1.879790955E0,-3.940256195E0,-8.780740356E-1
4.025328458E0,-2.591111755E0,-6.977590027E0,-7.235204315E0
4.035392458E0,-3.106639709E0,-1.171044800E1,-1.726360016E1
4.045456458E0,-3.127596130E0,-1.530971329E1,-1.247865051E1
4.055520458E0,-3.145858154E0,-1.863325195E1,-2.725681915E0
4.065583458E0,-2.852168884E0,-2.460283813E1,3.715274048E0
4.075647458E0,-2.517913971E0,-3.733940231E1,2.939886475E0
4.085711458E0,-1.606908417E0,-5.432757523E1,-4.508773956E0
4.095775458E0,-5.068460083E-1,-6.189239410E1,-4.651277618E0
4.105838458E0,2.911445618E-1,-5.015290649E1,-1.515149231E0
4.115902458E0,7.714956665E-1,-3.199581436E1,-5.507048035E-1
4.125966458E0,1.008303223E0,-2.204286163E1,-5.846841431E-1
4.136029458E0,1.254840546E0,-1.537392975E1,-1.469045105E0
4.146093458E0,1.372346191E0,-1.096125595E1,-1.604962463E0
4.156157458E0,1.240021362E0,-8.363258514E0,-1.048569489E0
4.166221458E0,8.241860962E-1,-6.684349823E0,-1.649569702E-1
4.176284458E0,3.468287659E-1,-5.101840668E0,4.712200928E-1
4.186348458E0,-1.516346741E-1,-3.469784546E0,2.999761963E-1
4.196412458E0,-4.567002869E-1,-1.520837402E0,-3.248245239E-1
4.206476458E0,-5.930667114E-1,5.965095520E-1,-1.173409882E0
4.216539458E0,-7.098239136E-1,2.467618561E0,-1.586850128E0
4.226603458E0,-8.195457458E-1,3.728596344E0,-1.404828644E0
4.236667458E0,-9.336085510E-1,4.330345001E0,-1.115180969E0
4.246730458E0,-1.100062408E0,4.446054382E0,-1.226549377E0
4.256794458E0,-1.213227081E0,4.320016479E0,-1.531764679E0
4.266858458E0,-1.272054749E0,4.064797211E0,-1.556762695E0
4.276922458E0,-1.214873657E0,3.776197357E0,-1.581910400E0
4.286985458E0,-1.110091553E0,3.338357849E0,-1.477876740E0
4.297049458E0,-9.629475403E-1,2.837649078E0,-1.074315948E0
4.307113458E0,-6.096821594E-1,2.306254120E0,-4.391867065E-1
4.317177458E0,2.830613708E-1,1.253493347E0,2.667453003E-1
4.327240458E0,1.285526733E0,-1.860630798E-1,4.387376404E-1
4.337304458E0,1.767674103E0,-1.230141907E0,-2.474354553E-1
4.347368458E0,1.768572235E0,-2.133812714E0,-9.162446594E-1
4.357431458E0,1.353635101E0,-2.712658997E0,-6.237528992E-1
4.367495458E0,7.622149658E-1,-2.969524841E0,1.007405090E-1
4.377559458E0,2.990780640E-1,-3.054098969E0,5.060975647E-1
4.387623458E0,5.298980713E-2,-3.531007233E0,-2.805166626E-1
4.397686458E0,-1.065783691E-1,-4.604425049E0,-2.682571564E0
4.407750458E0,-3.794609070E-1,-5.909411316E0,-6.716682587E0
4.417814458E0,-1.336121521E0,-8.073311462E0,-9.130712585E0
4.427877458E0,-2.299967194E0,-1.120345230E1,-3.030148773E0
4.437941458E0,-2.249522095E0,-1.550700302E1,2.771187286E0
4.448005458E0,-2.095043335E0,-2.136387360E1,4.857249298E0
4.458069458E0,-1.712738342E0,-2.996813095E1,4.907395020E0
4.468132458E0,-3.421884155E-1,-4.201223511E1,-5.577401733E-1
4.478196458E0,2.718945923E0,-5.143708603E1,-2.825224915E0
4.488260458E0,4.935536499E0,-4.823210083E1,5.920188904E0
4.498324458E0,5.083129578E0,-3.651371933E1,7.016209717E0
4.508387458E0,5.569019165E0,-2.637784698E1,3.116519165E-1
4.518451458E0,5.980663147E0,-1.961535965E1,-3.024610291E0
4.528515458E0,5.612279205E0,-1.574665466E1,-2.054328003E0
4.538578458E0,4.816533966E0,-1.329056213E1,-1.360520782E0
4.548642458E0,3.652704163E0,-1.144325363E1,-2.013612671E0
4.558706458E0,2.050136719E0,-1.003034180E1,-2.823877716E0
4.568770458E0,5.433700562E-1,-8.991951141E0,-2.813399506E0
4.578829458E0,-5.315446472E-1,-7.956554260E0,-2.389481049E0
4.588893458E0,-1.152752838E0,-6.590345306E0,-2.208806763E0
4.598957458E0,-1.427731018E0,-4.912484436E0,-2.258353729E0
4.609020458E0,-1.466051331E0,-3.215313721E0,-2.309547272E0
4.619084458E0,-1.283131714E0,-1.566642151E0,-2.060465240E0
4.629148458E0,-9.349557495E-1,-5.852828979E-2,-1.509311371E0
4.639212458E0,-4.622387695E-1,1.180295563E0,-9.665400696E-1
4.649275458E0,4.086502075E-2,1.953437805E0,-1.803749084E-1
4.659339458E0,5.504054260E-1,2.520608368E0,2.695893860E-1
4.669403458E0,9.830058289E-1,2.878514099E0,4.529580688E-1
4.679466458E0,1.343007202E0,3.058439941E0,2.386038208E-1
4.689530458E0,1.565594330E0,2.946772156E0,-2.721340942E-1
4.699594458E0,1.609752502E0,2.234253845E0,-1.025367737E0
4.709658458E0,1.422791290E0,8.298742676E-1,-1.455273743E0
4.719721458E0,1.052760773E0,-2.176473999E-1,-9.958790588E-1
4.729785458E0,6.686595154E-1,-4.484674072E-1,-1.914518738E-1
4.739849458E0,1.923500061E-1,-5.565426636E-1,5.391787720E-1
4.749912458E0,-4.040098572E-1,-6.255491638E-1,9.500743103E-1
4.759976458E0,-1.012943573E0,-6.768923950E-1,1.074315948E0
4.770040458E0,-1.500928802E0,-1.078207855E0,1.063987427E0
4.780104458E0,-1.873204651E0,-1.926344147E0,7.786807251E-1
4.790167458E0,-2.227966919E0,-3.317850494E0,2.185455322E-2
4.800231458E0,-2.781216431E0,-5.589825897E0,-1.493594055E0
4.810295458E0,-3.472628632E0,-8.868158569E0,-3.828438721E0
4.820359458E0,-3.847748566E0,-1.312725174E1,-5.560337219E0
4.830422458E0,-3.408262482E0,-1.784693710E1,-5.407654724E0
4.840486458E0,-2.499651947E0,-2.327884140E1,-4.480931854E0
4.850550458E0,-1.762584686E0,-3.116968231E1,-4.112847290E0
4.860613458E0,-8.997789001E-1,-4.297203918E1,-5.670208740E0
4.870677458E0,2.043251038E-1,-5.272440903E1,-6.387666779E0
4.880741458E0,-4.370910645E-1,-4.974425629E1,-5.183720398E0
4.890805458E0,-1.026415558E0,-3.340154114E1,-4.638105011E0
4.900868458E0,-1.188528442E-1,-2.318094498E1,-2.883304138E0
4.910932458E0,8.234376526E-1,-1.760159729E1,-7.520361328E-1
4.920996458E0,1.666035461E0,-1.357976074E1,4.191284180E-1
4.931059458E0,2.165696411E0,-1.082608704E1,5.156776428E-1
4.941123458E0,2.229613495E0,-9.123078461E0,4.022135925E-1
4.951187458E0,2.132764893E0,-7.727979584E0,7.101232910E-1
4.961251458E0,1.924996948E0,-6.391858063E0,1.044378204E0
4.971314458E0,1.687291260E0,-5.091961212E0,1.362766113E0
4.981378458E0,1.412911835E0,-3.987108765E0,1.546284485E0
4.991442458E0,1.065933380E0,-2.951412506E0,1.399589539E0
5.001505458E0,8.364605713E-1,-1.652713165E0,9.366023254E-1
5.011569458E0,6.354286194E-1,-1.175056458E-1,2.692900085E-1
5.021633458E0,4.267625427E-1,1.353186035E0,-4.345463562E-1
5.031697458E0,2.468367004E-1,2.705024872E0,-1.037492523E0
5.041760458E0,1.399589539E-1,3.641178131E0,-1.275796967E0
5.051824458E0,-3.592529297E-3,4.025129700E0,-1.118025055E0
5.061888458E0,-2.146536255E-1,4.111350403E0,-1.062490540E0
5.071951458E0,-4.800517273E-1,4.048331451E0,-1.183139648E0
5.082015458E0,-7.018904114E-1,3.809278564E0,-1.323547668E0
5.092079458E0,-9.057664490E-1,3.437302094E0,-1.531465302E0
5.102143458E0,-1.140777740E0,2.709216156E0,-1.963167572E0
5.112206458E0,-1.133293304E0,5.304968262E-1,-2.503693542E0
5.122270458E0,-9.578581238E-1,-1.716330872E0,-2.717299347E0
5.132334458E0,-1.049617310E0,-2.806813202E0,-2.404599609E0
5.142397458E0,-1.177002411E0,-3.176095276E0,-1.289718018E0
5.152461458E0,-1.437011719E0,-3.125051422E0,2.010319519E-1
5.162525458E0,-1.751956787E0,-3.000211029E0,8.229885864E-1
5.172589458E0,-2.244732056E0,-3.526666260E0,-5.298980713E-1
5.182652458E0,-3.003204803E0,-5.495072937E0,-4.391417999E0
5.192716458E0,-3.973187714E0,-8.716673584E0,-7.117698669E0
5.202780458E0,-4.452940063E0,-1.213197144E1,-4.713847504E0
5.212843458E0,-4.558171234E0,-1.565624268E1,-3.980223083E-1
5.222907458E0,-4.615951080E0,-2.014885025E1,2.361788635E0
5.232971458E0,-4.530778198E0,-2.716925125E1,2.733765106E0
5.243035458E0,-3.011437683E0,-3.656191910E1,1.512155457E0
5.253098458E0,1.158890076E0,-4.301949051E1,-2.514770508E-1
5.263162458E0,5.927373962E0,-4.194771927E1,1.208586731E0
5.273226458E0,8.176297302E0,-3.566528366E1,6.326743469E0
5.283289458E0,9.428144073E0,-2.886567352E1,4.543501740E0
5.293353458E0,1.043345352E1,-2.276046936E1,-7.803273010E-1
5.303417458E0,1.003932312E1,-1.846739685E1,-1.249302063E0
5.313481458E0,8.451574860E0,-1.555071213E1,-6.072871399E-1
5.323544458E0,5.730383606E0,-1.373603577E1,-1.648222504E0
5.333608458E0,2.340682526E0,-1.294463150E1,-2.508333893E0
5.343672458E0,1.076261902E-1,-1.179247742E1,-2.743195496E0
5.353735458E0,-1.326391754E0,-1.021790176E1,-3.151845703E0
5.363799458E0,-2.337988129E0,-8.641380157E0,-3.323838043E0
5.373863458E0,-2.956052856E0,-7.104975128E0,-2.996019745E0
5.383927458E0,-3.336411896E0,-5.471571808E0,-2.631078644E0
5.393990458E0,-3.372187500E0,-3.675307159E0,-2.253713379E0
5.404054458E0,-3.029849396E0,-1.823957062E0,-1.538350983E0
5.414118458E0,-2.394869843E0,-1.788780212E-1,-8.214916992E-1
5.424181458E0,-1.694326630E0,1.065484314E0,1.748364258E-1
5.434245458E0,-9.978250122E-1,1.978435822E0,1.290466461E0
5.444309458E0,-4.117936707E-1,2.485581207E0,2.220632172E0
5.454373458E0,-2.918930054E-2,2.694247284E0,2.558180237E0
5.464436458E0,2.371069336E-1,2.682122498E0,2.052831116E0
5.474500458E0,5.575904846E-1,2.562970276E0,6.533912659E-1
5.484564458E0,9.553134155E-1,2.370470581E0,-1.559906158E0
5.494627458E0,1.167122955E0,1.919907532E0,-3.465443573E0
5.504691458E0,1.085542603E0,8.855584717E-1,-4.107458496E0
5.514755458E0,1.051263885E0,-2.257305908E-1,-3.368594971E0
5.524818458E0,1.028960266E0,-6.273454285E-1,-1.894610138E0
5.534882458E0,8.198451233E-1,-9.572593689E-1,-2.653981018E-1
5.544946458E0,4.498146057E-1,-1.441801758E0,1.060245209E0
5.555010458E0,3.293151855E-3,-2.045196991E0,1.569635925E0
5.565073458E0,-4.466711426E-1,-2.606679382E0,1.212478638E0
5.575137458E0,-8.108638000E-1,-3.219804382E0,3.113525391E-2
5.585201958E0,-1.144969025E0,-4.384682007E0,-2.420316925E0
5.595264958E0,-1.738335114E0,-6.814878387E0,-6.666686554E0
5.605328958E0,-2.518961792E0,-1.027508286E1,-9.795929260E0
5.615392958E0,-2.925067291E0,-1.333247498E1,-8.635991364E0
5.625456958E0,-2.803520050E0,-1.536000870E1,-2.609673157E0
5.635519958E0,-2.181862793E0,-1.727273117E1,5.979765015E0
5.645583958E0,-1.802401886E0,-2.180590439E1,1.012434631E1
5.655647958E0,-1.144070892E0,-3.022828995E1,7.441924438E0
5.665710958E0,1.382225647E0,-4.321752869E1,-6.950496368E0
5.675774958E0,6.157595215E0,-5.159725296E1,-9.319020996E0
5.685838958E0,9.563013611E0,-4.762825653E1,2.830913086E0
5.695902958E0,9.357940063E0,-3.550212296E1,4.312082977E0
5.705965958E0,6.215524750E0,-2.505953842E1,-4.165837097E-1
5.716029958E0,3.910168762E0,-1.892215118E1,-3.475323029E0
5.726093958E0,1.932481384E0,-1.500404892E1,-4.286785583E0
5.736156958E0,-9.999206543E-2,-1.205473206E1,-3.475023651E0
5.746220958E0,-1.717229004E0,-9.510023804E0,-2.819536743E0
5.756284958E0,-2.927312622E0,-7.247478790E0,-2.721041565E0
5.766347958E0,-3.682941284E0,-5.076243896E0,-2.781964874E0
5.776411958E0,-4.065395966E0,-3.123704224E0,-2.745590515E0
5.786475958E0,-4.178111572E0,-1.545835419E0,-2.460732880E0
5.796539958E0,-4.032314758E0,-2.935395813E-1,-1.930834808E0
5.806602958E0,-3.704197083E0,7.933502197E-1,-1.304836578E0
5.816666958E0,-3.258424072E0,1.787732391E0,-5.101391602E-1
5.826730958E0,-2.629581757E0,2.581232300E0,4.203259277E-1
5.836793958E0,-1.907034302E0,3.180136871E0,9.963281250E-1
5.846857958E0,-1.143172760E0,3.594774628E0,1.262774048E0
5.856921958E0,-4.505630493E-1,3.491639099E0,1.119372253E0
5.866985958E0,3.348536682E-1,3.043471069E0,2.531236267E-1
5.877048958E0,1.057401123E0,2.397713928E0,-1.099164276E0
5.887112958E0,1.626667328E0,1.681902466E0,-2.281405792E0
5.897176958E0,2.107617188E0,1.045575714E0,-2.466121674E0
5.907239958E0,2.344424744E0,5.150788879E-1,-1.294508057E0
5.917303958E0,2.275717621E0,1.104702759E-1,8.605604553E-1
5.927367958E0,1.807341614E0,-4.454736328E-1,2.795436859E0
5.937431958E0,9.924362183E-1,-1.348395996E0,3.594624939E0
5.947494958E0,3.153941345E-1,-1.726210327E0,3.318149872E0
5.957558958E0,-1.222956848E-1,-1.660796356E0,2.521506500E0
5.967622958E0,-6.312373352E-1,-2.101779327E0,7.478448486E-1
5.977685958E0,-1.266067200E0,-3.388054504E0,-2.251468048E0
5.987749958E0,-2.407593384E0,-5.506748657E0,-8.346493378E0
5.997813958E0,-5.042863312E0,-1.013736923E1,-1.916853882E1
6.007876958E0,-6.930288391E0,-1.347437988E1,-1.779858765E1
6.017940958E0,-5.528004456E0,-1.346644638E1,-2.499801636E-2
6.028004958E0,-4.733456726E0,-1.670481216E1,9.586664429E0
6.038068958E0,-5.046156464E0,-2.530457886E1,1.318248688E1
6.048131958E0,-4.469705200E0,-4.141213303E1,7.449558563E0
6.058195958E0,1.688339081E0,-6.041855896E1,-8.801397400E0
6.068259958E0,8.100405121E0,-6.212321411E1,-5.715564423E0
6.078322958E0,1.015652939E1,-4.677742584E1,2.064506836E0
6.088386958E0,8.809630280E0,-3.046928879E1,4.323010254E-1
6.098450958E0,6.564149780E0,-2.101435043E1,-2.280507660E0
6.108513958E0,4.760999451E0,-1.508039017E1,-4.105362854E0
6.118577958E0,2.452350311E0,-1.120300323E1,-3.956572266E0
6.128641958E0,4.141886902E-1,-8.484057312E0,-2.563269653E0
6.138705958E0,-1.019380188E0,-6.252797241E0,-1.804647217E0
6.148768958E0,-2.039209442E0,-4.215234375E0,-1.834135895E0
6.158832958E0,-2.446362762E0,-2.354753265E0,-1.395248566E0
6.168896958E0,-2.518812103E0,-7.912545776E-1,-7.985893250E-1
6.178959958E0,-2.529290314E0,5.764512634E-1,-3.487747192E-1
6.189023958E0,-2.399959259E0,1.730401611E0,1.398092651E-1
6.199087958E0,-2.127376099E0,2.683469696E0,9.243278503E-1
6.209151958E0,-1.864522705E0,3.415896606E0,1.767973480E0
6.219214958E0,-1.689536591E0,3.576362915E0,2.260299683E0
6.229278958E0,-1.600771179E0,3.538940735E0,2.129771118E0
6.239342958E0,-1.508413239E0,3.489094391E0,1.046324158E0
6.249405958E0,-1.374591522E0,3.332519989E0,-7.782316589E-1
6.259469958E0,-1.081201630E0,2.605032806E0,-2.676733704E0
6.269533958E0,-5.698649597E-1,9.916877747E-1,-3.911366272E0
6.279596958E0,-1.565744019E-1,-2.275268555E-1,-3.823798370E0
6.289660958E0,5.493576050E-2,-4.550537109E-1,-2.147284698E0
6.299724958E0,8.352630615E-2,-4.511618042E-1,3.923341370E-1
6.309788958E0,-2.409988403E-2,-5.110372925E-1,2.563718719E0
6.319851958E0,-1.504371643E-1,-5.116360474E-1,3.698508911E0
6.329915958E0,-2.398013306E-1,-4.364923096E-1,3.836671600E0
6.339979958E0,-4.631369019E-1,-6.689588928E-1,3.275338898E0
6.350042958E0,-7.421566772E-1,-1.412013702E0,1.921554108E0
6.360106958E0,-6.523434448E-1,-2.443967743E0,-9.957293701E-1
6.370170958E0,-5.028044128E-1,-3.457510071E0,-5.070555725E0
6.380233958E0,-1.184337158E0,-5.974825287E0,-1.223750198E1
6.390297958E0,-2.843187561E0,-9.143585815E0,-1.468566101E1
6.400361958E0,-3.303330688E0,-1.049991531E1,-4.137096863E0
6.410425958E0,-3.633693695E0,-1.354413483E1,3.069367218E0
6.420488958E0,-4.196223907E0,-2.189272385E1,4.205654297E0
6.430552958E0,-3.668571167E0,-3.581422394E1,1.992805939E0
6.440616958E0,1.311273193E-1,-5.297289230E1,-3.639531555E0
6.450679958E0,6.046975250E0,-6.238442093E1,-8.011340332E-1
6.460743958E0,9.536818085E0,-5.743062241E1,6.711892548E0
6.470807958E0,9.931247864E0,-4.018513458E1,4.282743988E0
6.480870958E0,7.839797058E0,-2.537657913E1,-1.908531189E0
6.490934958E0,5.908662872E0,-1.760638733E1,-3.613485718E0
6.500998958E0,3.906426544E0,-1.305989182E1,-2.941832428E0
6.511062958E0,1.995350647E0,-1.003228775E1,-1.804347839E0
6.521125958E0,5.565426636E-1,-7.470215607E0,-1.268312531E0
6.531189958E0,-5.963598633E-1,-5.285059662E0,-1.189127197E0
6.541253958E0,-1.441053314E0,-3.396586761E0,-6.997947693E-1
6.551316958E0,-1.889071655E0,-1.678908691E0,-2.451901245E-1
6.561380958E0,-2.187850342E0,-5.807922363E-2,-2.859054565E-1
6.571444958E0,-2.387834473E0,1.605710907E0,-2.121089172E-1
6.581507708E0,-2.274370422E0,3.091521149E0,3.844006348E-1
6.591571708E0,-2.079326019E0,4.030069427E0,1.568588104E0
6.601635708E0,-2.038311310E0,4.279450836E0,2.483485565E0
6.611699708E0,-2.091600494E0,4.150718536E0,2.715503082E0
6.621762708E0,-2.164648590E0,3.985611877E0,2.102228394E0
6.631826708E0,-2.245181122E0,3.842509460E0,8.972341919E-1
6.641890708E0,-2.285746765E0,3.466940460E0,-3.643423462E-1
6.651953708E0,-2.395169220E0,2.580483856E0,-1.458267517E0
6.662017708E0,-2.298320618E0,4.977149963E-1,-2.233355713E0
6.672081708E0,-1.582060089E0,-1.408870239E0,-2.573598175E0
6.682145708E0,-8.678952026E-1,-2.159708862E0,-2.425406342E0
6.692208708E0,-4.255650330E-1,-2.332599335E0,-1.977537689E0
6.702272708E0,-1.419049072E-1,-2.124681702E0,-1.309626617E0
6.712336708E0,-9.490264893E-2,-1.817969513E0,-3.336561584E-1
6.722399708E0,-2.975811768E-1,-1.815574493E0,7.312294006E-1
6.732463708E0,-5.930667114E-1,-2.032174072E0,1.535506897E0
6.742527708E0,-8.301736450E-1,-2.256707153E0,1.905537415E0
6.752590708E0,-9.289682007E-1,-2.268233185E0,1.653760986E0
6.762654708E0,-1.084195404E0,-2.843786316E0,-1.667532349E-1
6.772718708E0,-1.859433289E0,-5.202730865E0,-7.687413940E0
6.782781708E0,-3.967948608E0,-9.751471710E0,-2.093830856E1
6.792845708E0,-5.470973053E0,-1.390578278E1,-1.967059479E1
6.802909708E0,-5.036576385E0,-1.542362640E1,-2.513123932E0
6.812973708E0,-5.638325043E0,-2.008134064E1,5.765261078E0
6.823036708E0,-7.867190094E0,-3.102942398E1,4.302203522E0
6.833100708E0,-8.223449249E0,-4.640544937E1,-2.644999695E0
6.843164708E0,-2.963387604E0,-5.619449295E1,-4.910538483E0
6.853227708E0,3.858975220E0,-5.307318375E1,3.438798981E0
6.863291708E0,8.215515747E0,-4.020713882E1,5.364993439E0
6.873355708E0,9.505533142E0,-2.710144226E1,-4.161346436E-2
6.883418708E0,8.788224792E0,-1.852263199E1,-4.277804260E0
6.893482708E0,7.204967194E0,-1.310165497E1,-5.348377991E0
6.903546708E0,5.063969421E0,-9.716145172E0,-4.205953674E0
6.913610708E0,2.824326782E0,-7.233258362E0,-2.823877716E0
6.923673708E0,1.063837738E0,-4.961881714E0,-2.127226410E0
6.933737708E0,-7.289840698E-2,-2.865491180E0,-1.858834534E0
6.943801708E0,-1.024020538E0,-9.400451660E-1,-2.527194672E0
6.953864708E0,-1.664837952E0,7.674540710E-1,-3.666325836E0
6.963928708E0,-2.160756683E0,2.031725006E0,-4.181105347E0
6.973992708E0,-2.365680542E0,2.919828186E0,-3.195554810E0
6.984055708E0,-2.242337036E0,3.413501587E0,-1.247056732E0
6.994119708E0,-2.135309601E0,3.633094940E0,6.274951172E-1
7.004183708E0,-2.124382324E0,3.572620697E0,2.196981354E0
7.014246708E0,-2.176174622E0,3.476670227E0,3.259172516E0
7.024310708E0,-2.208956451E0,3.251089325E0,3.439397736E0
7.034374708E0,-2.060614929E0,2.990930328E0,2.712958374E0
7.044438708E0,-1.700314178E0,2.651735687E0,1.279838562E0
7.054501708E0,-1.134041748E0,2.083517303E0,-2.231858826E-1
7.064565708E0,-5.545967102E-1,1.192719727E0,-6.715036011E-1
7.074629708E0,-3.592529297E-1,2.468367004E-1,-1.868115234E-1
7.084692708E0,-4.502636719E-1,-8.297245789E-1,4.099974060E-1
7.094756708E0,-4.623884583E-1,-1.648671570E0,9.246272278E-1
7.104820708E0,-3.290158081E-1,-1.946701813E0,5.801934814E-1
7.114884708E0,-1.085243225E-1,-2.965333557E0,-1.418300629E0
7.124947708E0,-1.323248291E-1,-4.741539917E0,-5.154082031E0
7.135011708E0,-5.617817688E-1,-6.222111053E0,-9.110953674E0
7.145075708E0,-1.615290985E0,-7.657027130E0,-8.106093292E0
7.155138708E0,-2.866688690E0,-9.631720734E0,-3.995341644E0
7.165202708E0,-3.787274323E0,-1.206850342E1,-2.832110596E-1
7.175266708E0,-4.476441193E0,-1.588571548E1,1.545236664E0
7.185329708E0,-4.495751038E0,-2.215812195E1,6.706054688E-1
7.195393708E0,-2.918780365E0,-3.149106400E1,-3.606899414E0
7.205457708E0,1.038690033E0,-4.115302185E1,-6.131399689E0
7.215520708E0,4.716541901E0,-4.489254547E1,2.543211365E-1
7.225584708E0,6.596632233E0,-4.310795654E1,5.541925507E0
7.235648708E0,8.844058685E0,-3.647959030E1,9.607022095E-1
7.245712708E0,9.344468079E0,-2.623848679E1,-3.296894073E0
7.255775708E0,7.586074677E0,-1.930011520E1,-1.787133636E0
7.265839708E0,5.364244995E0,-1.539443710E1,-6.548881531E-1
7.275903708E0,3.539240112E0,-1.267938309E1,-1.114582214E0
7.285966708E0,2.168690186E0,-1.030397278E1,-1.916614380E0
7.296030708E0,8.310717773E-1,-8.246201935E0,-2.499801636E0
7.306094708E0,-2.523751831E-1,-6.728358307E0,-2.441273346E0
7.316157708E0,-7.819738770E-1,-5.544170837E0,-1.940265198E0
7.326221708E0,-9.307644653E-1,-4.535717926E0,-1.723216553E0
7.336285708E0,-8.153544617E-1,-3.430266724E0,-1.568887482E0
7.346348708E0,-4.622387695E-1,-2.196681976E0,-9.690847778E-1
7.356412708E0,-1.462458801E-1,-8.990304565E-1,-5.942642212E-2
7.366476708E0,-2.260299683E-2,3.240760803E-1,5.712121582E-1
7.376540708E0,1.064286804E-1,1.552721100E0,4.234693909E-1
7.386603708E0,4.312532043E-1,2.641556854E0,-4.640350342E-1
7.396667708E0,9.509724426E-1,3.304528198E0,-1.091829529E0
7.406731708E0,1.363215179E0,3.439996490E0,-5.234614563E-1
7.416794708E0,1.442400513E0,3.190016327E0,7.478448486E-1
7.426858708E0,1.254241791E0,2.548600159E0,1.410367126E0
7.436922708E0,7.249424744E-1,1.370998993E0,1.173260193E0
7.446985708E0,-1.035845947E-1,-5.014572144E-2,5.492079163E-1
7.457049708E0,-6.065386963E-1,-5.218148804E-1,2.685415649E-1
7.467113708E0,-1.044228516E0,-6.899153137E-1,2.246827698E-1
7.477176708E0,-1.476529541E0,-8.794212341E-1,2.784210205E-1
7.487240708E0,-1.887724457E0,-1.271455994E0,4.791535950E-1
7.497304708E0,-2.358196106E0,-1.915566559E0,6.282435608E-1
7.507368708E0,-2.879561920E0,-3.096760254E0,1.082249451E-1
7.517431708E0,-3.316203918E0,-5.099894714E0,-1.497036896E0
7.527495708E0,-3.517535248E0,-7.575297089E0,-3.844754791E0
7.537559708E0,-3.567680969E0,-1.011341904E1,-6.275400238E0
7.547622708E0,-3.355422363E0,-1.269495071E1,-7.748486938E0
7.557686708E0,-2.670746155E0,-1.574336151E1,-6.852001190E0
7.567750708E0,-1.509311371E0,-1.894116165E1,-2.257156219E0
7.577813708E0,-1.984872437E-1,-2.408117294E1,1.773212585E0
7.587881583E0,1.521436157E0,-3.222334122E1,1.081051941E0
7.597945583E0,4.314477997E0,-4.148937241E1,-5.026996307E0
7.608008583E0,7.381300507E0,-4.496289917E1,-6.142326965E0
7.618072583E0,8.212372284E0,-3.835998001E1,1.046324158E-1
7.628136583E0,6.849306793E0,-2.871358978E1,-5.054988098E-1
7.638200583E0,6.174360352E0,-2.266421951E1,-3.749403076E0
7.648263583E0,6.072871399E0,-1.830094299E1,-4.157604218E0
7.658327583E0,5.439987488E0,-1.510449005E1,-3.064128113E0
7.668391583E0,4.193080444E0,-1.296618668E1,-1.867666168E0
7.678454583E0,2.735860748E0,-1.135568573E1,-1.338965607E0
7.688518583E0,1.379082184E0,-9.865684204E0,-1.188079376E0
7.698582583E0,4.457730103E-1,-8.226293335E0,-9.699829102E-1
7.708645583E0,-9.430389404E-2,-6.478976898E0,-7.572752380E-1
7.718709583E0,-4.314028931E-1,-4.848267975E0,-4.674778748E-1
7.728773583E0,-5.480104065E-1,-3.274889832E0,-9.505233765E-2
7.738836583E0,-5.995033264E-1,-1.712289276E0,4.941224670E-1
7.748900583E0,-6.327342224E-1,-7.948471069E-2,1.081650696E0
7.758964583E0,-6.701564026E-1,1.539847870E0,1.275946655E0
7.769028583E0,-6.734495544E-1,2.927312622E0,1.106948090E0
7.779091583E0,-6.225553894E-1,3.678899689E0,1.058299255E0
7.789155583E0,-6.295907593E-1,3.826043701E0,1.156944122E0
7.799219583E0,-6.474037170E-1,3.799548798E0,1.306034088E0
7.809282583E0,-6.617738342E-1,3.549868011E0,1.194515991E0
7.819346583E0,-6.933581543E-1,3.069816284E0,3.414399719E-1
7.829410583E0,-9.883946228E-1,1.905537415E0,-1.137484589E0
7.839473583E0,-1.408870239E0,-3.866459656E-1,-2.725382538E0
7.849537583E0,-1.190923462E0,-1.538800049E0,-3.846101990E0
7.859601583E0,-9.771679688E-1,-1.755699005E0,-4.155508575E0
7.869664583E0,-1.041534119E0,-2.056573334E0,-3.150947571E0
7.879728583E0,-1.259181519E0,-2.472258911E0,-1.239721985E0
7.889792583E0,-1.501228180E0,-2.665507050E0,1.416055298E-1
7.899856583E0,-1.671274567E0,-2.706222382E0,2.161505127E-1
7.909919583E0,-1.885479126E0,-3.269201660E0,-1.381776581E0
7.919983583E0,-2.225272522E0,-4.959037628E0,-5.151237946E0
7.930047583E0,-2.454895020E0,-6.949149170E0,-8.535699921E0
7.940110583E0,-2.661016388E0,-9.063951416E0,-7.242838440E0
7.950174583E0,-2.509531403E0,-1.027089157E1,-4.364923096E-1
7.960238583E0,-2.490221558E0,-1.190489365E1,4.997507629E0
