"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.257234553E1,2.267614752E-1,-1.118494663E-2,-2.956021577E-2
2.258227776E1,1.692388952E-1,-2.663082443E-3,-1.145125460E-2
2.259221594E1,1.117163152E-1,4.793548491E-3,1.198387146E-2
2.260215412E1,6.484606117E-2,-2.663082443E-3,3.648423031E-2
2.261208349E1,2.543243766E-2,-2.716344222E-2,5.778888986E-2
2.262202162E1,-1.824211515E-2,-6.870753318E-2,6.418029219E-2
2.263195980E1,-6.937330216E-2,-1.091863886E-1,4.713656008E-2
2.264189745E1,-1.119826213E-1,-1.283605844E-1,1.837527007E-2
2.265183563E1,-1.513962448E-1,-1.283605844E-1,-2.929390874E-3
2.266177381E1,-1.897446364E-1,-1.177082509E-1,-1.464695390E-2
2.267172849E1,-2.163754553E-1,-1.081211492E-1,-1.358172111E-2
2.268166667E1,-2.291582525E-1,-1.123820841E-1,-2.929390874E-3
2.269160485E1,-2.248973250E-1,-1.113168523E-1,1.304910425E-2
2.270154188E1,-2.153102309E-1,-8.894696087E-2,2.476666868E-2
2.271148006E1,-2.195711583E-1,-5.805519968E-2,3.541899845E-2
2.272141823E1,-2.344844192E-1,-2.929390781E-2,4.607132822E-2
2.273133990E1,-2.547238469E-1,-3.728315700E-3,5.778888986E-2
2.274127803E1,-2.877460718E-1,5.326165119E-4,7.163692266E-2
2.275121620E1,-3.346163332E-1,-1.970681176E-2,8.335448056E-2
2.276114386E1,-3.878779709E-1,-3.248960897E-2,8.974587917E-2
2.277108209E1,-4.390091598E-1,-2.609820850E-2,9.294158220E-2
2.278102027E1,-4.912055731E-1,-2.609820850E-2,1.003982127E-1
2.279095417E1,-5.316844583E-1,-2.183727734E-2,1.046591476E-1
2.280089235E1,-5.647066832E-1,1.651111245E-2,1.078548431E-1
2.281083058E1,-6.190335155E-1,5.912043154E-2,1.153114736E-1
2.282076724E1,-7.095783353E-1,6.764229387E-2,1.195724085E-1
2.283070542E1,-8.235582709E-1,6.764229387E-2,1.248985752E-1
2.284064360E1,-9.364729524E-1,8.149032295E-2,1.472684592E-1
2.285059933E1,-1.044061542E0,5.485950038E-2,1.632469594E-1
2.286053745E1,-1.143128157E0,5.166380107E-2,1.664426625E-1
2.287047563E1,-1.214498758E0,1.762960702E-1,1.813559234E-1
2.288043026E1,-1.289065123E0,3.179720640E-1,2.260957062E-1
2.289036844E1,-1.374283791E0,3.531247377E-1,2.878792286E-1
2.290030662E1,-1.462698102E0,3.350157738E-1,3.517931998E-1
2.291022391E1,-1.557503819E0,3.009283245E-1,4.232969582E-1
2.292016188E1,-1.650179148E0,2.977326214E-1,5.031894445E-1
2.293009995E1,-1.740723968E0,3.030588031E-1,6.033213735E-1
2.294006589E1,-1.815290213E0,3.169068098E-1,6.832138300E-1
2.295000391E1,-1.854703903E0,4.713656008E-1,7.066489458E-1
2.295994193E1,-1.864290953E0,6.716294289E-1,7.258231640E-1
2.296985089E1,-1.860030055E0,6.918688416E-1,7.812152505E-1
2.297978886E1,-1.858964801E0,5.480623841E-1,8.483249545E-1
2.298972693E1,-1.849377632E0,3.531247377E-1,8.781514764E-1
2.299965344E1,-1.776941895E0,6.870753318E-2,8.973256946E-1
2.300959152E1,-1.562829971E0,-1.816222370E-1,9.346088171E-1
2.301952954E1,-1.241129637E0,-1.976007223E-1,9.601744413E-1
2.302948120E1,-9.311468005E-1,-4.633763805E-2,9.239565134E-1
2.303941922E1,-7.308830023E-1,5.326165119E-4,8.419335485E-1
2.304935724E1,-6.957303286E-1,-1.571218669E-1,7.428668737E-1
2.305928797E1,-8.022536039E-1,-4.074516296E-1,6.885399818E-1
2.306922599E1,-9.300816059E-1,-7.163692117E-1,7.375407219E-1
2.307916407E1,-9.790822864E-1,-8.793498874E-1,8.525858521E-1
2.308913261E1,-9.662995338E-1,-6.971949935E-1,9.463263750E-1
2.309907063E1,-9.982565045E-1,-3.818860352E-1,9.356740713E-1
2.310900865E1,-1.114366889E0,-2.892107666E-1,8.930647373E-1
2.311894422E1,-1.191063643E0,-4.159734845E-1,9.335435629E-1
2.312888224E1,-1.120758295E0,-6.162372828E-1,1.019827485E0
2.313882026E1,-9.705604315E-1,-6.737598777E-1,1.065632463E0
2.314876120E1,-8.374063373E-1,-6.098458767E-1,1.062436819E0
2.315869922E1,-7.447310090E-1,-6.716294289E-1,1.065632463E0
2.316863724E1,-7.010564804E-1,-7.195649147E-1,1.102915645E0
2.317854282E1,-6.893389225E-1,-5.139749050E-1,1.137003064E0
2.318848084E1,-7.575138211E-1,-1.656437367E-1,1.075219631E0
2.319841891E1,-9.354077578E-1,7.935985923E-2,8.696296215E-1
2.320836459E1,-1.163367629E0,2.338186502E-1,5.085155964E-1
2.321830256E1,-1.362566233E0,3.808208108E-1,7.376738638E-2
2.322824063E1,-1.487198472E0,5.331491232E-1,-2.905423045E-1
2.323817256E1,-1.584134698E0,5.959978700E-1,-5.525896549E-1
2.324811063E1,-1.736462951E0,5.768237114E-1,-7.358096838E-1
2.325804865E1,-1.922878742E0,5.565842390E-1,-8.380720615E-1
2.326799021E1,-2.076272249E0,5.651060939E-1,-8.636376858E-1
2.327792818E1,-2.167882442E0,4.948007464E-1,-8.114412427E-1
2.328786626E1,-2.130599260E0,2.913412452E-1,-6.708304882E-1
2.329782516E1,-1.971879482E0,1.603175700E-1,-5.419372916E-1
2.330776318E1,-1.763093829E0,9.959928691E-2,-4.705666900E-1
2.331770126E1,-1.588395596E0,4.953333735E-2,-3.960003853E-1
2.332763610E1,-1.447784781E0,-3.888100386E-2,-2.990641594E-1
2.333757407E1,-1.275217056E0,-1.826874614E-1,-1.605838835E-1
2.334751214E1,-1.225151181E0,-6.018566713E-2,-1.233007237E-1
2.335746256E1,-1.238999128E0,1.864157803E-2,-1.446053833E-1
2.336740058E1,-1.228346825E0,-2.077204362E-2,-1.424749196E-1
2.337733860E1,-1.279478073E0,9.214265645E-2,-1.669752747E-1
2.338725797E1,-1.351913810E0,2.221010923E-1,-2.149107605E-1
2.339719599E1,-1.354044318E0,3.680379987E-1,-2.745638192E-1
2.340713402E1,-1.308239341E0,3.904078901E-1,-3.267602324E-1
2.341710183E1,-1.277347565E0,4.436695576E-1,-3.661738634E-1
2.342704001E1,-1.272021413E0,6.002588272E-1,-4.236964285E-1
2.343697818E1,-1.272021413E0,6.449986100E-1,-4.524577260E-1
2.344688902E1,-1.256042838E0,6.481943130E-1,-4.876104295E-1
2.345682714E1,-1.250716686E0,7.653699517E-1,-5.557853580E-1
2.346676532E1,-1.215564013E0,6.726946831E-1,-5.547201037E-1
2.347671308E1,-1.184672236E0,5.672366023E-1,-5.706986189E-1
2.348665126E1,-1.223020673E0,5.800193548E-1,-6.431344151E-1
2.349658943E1,-1.334870100E0,6.364767551E-1,-7.326140404E-1
2.350650188E1,-1.436067224E0,6.780208349E-1,-8.252893090E-1
2.351644006E1,-1.454176188E0,6.663032770E-1,-8.923989534E-1
2.352637829E1,-1.400914550E0,6.343462467E-1,-8.987903595E-1
2.353634422E1,-1.340196252E0,6.130415797E-1,-8.700290918E-1
2.354628240E1,-1.300782681E0,5.928021669E-1,-8.157021999E-1
2.355622058E1,-1.303978324E0,6.854774356E-1,-7.741581202E-1
2.356614928E1,-1.253912449E0,6.971949935E-1,-6.889394522E-1
2.357608740E1,-1.182541847E0,6.151720881E-1,-5.706986189E-1
2.358602558E1,-1.139932513E0,4.926702678E-1,-4.141093493E-1
2.359597042E1,-1.126084447E0,4.426043332E-1,-2.500634491E-1
2.360590860E1,-1.118627787E0,4.266258180E-1,-1.158440933E-1
2.361584672E1,-1.088801265E0,4.489957094E-1,-3.275591508E-2
2.362577240E1,-1.051518202E0,4.255605936E-1,4.181039706E-2
2.363571053E1,-1.040865779E0,3.659075499E-1,9.187635034E-2
2.364564876E1,-1.023822069E0,3.669727743E-1,1.259638071E-1
2.365557948E1,-1.008908868E0,3.499290347E-1,1.621817350E-1
2.366551766E1,-9.886693954E-1,3.371462524E-1,1.675078869E-1
2.367545584E1,-9.684299827E-1,4.149082601E-1,1.643121988E-1
2.368541094E1,-9.471253157E-1,3.914731443E-1,1.419423074E-1
2.369534912E1,-9.300816059E-1,3.488638103E-1,9.507204592E-2
2.370528724E1,-9.013202786E-1,3.776251078E-1,3.222329915E-2
2.371522683E1,-8.651023507E-1,3.744294047E-1,-3.169068322E-2
2.372516500E1,-8.469933867E-1,2.870802879E-1,-7.643046975E-2
2.373510318E1,-8.150364161E-1,2.540580630E-1,-1.062569916E-1
2.374503745E1,-7.830794454E-1,2.306229472E-1,-1.360835135E-1
2.375497558E1,-7.830794454E-1,2.125139832E-1,-1.669752747E-1
2.376491381E1,-7.777532339E-1,2.391448170E-1,-1.829537749E-1
2.377487068E1,-7.287525535E-1,2.455362082E-1,-1.786928326E-1
2.378480886E1,-6.754909158E-1,2.093182951E-1,-1.829537749E-1
2.379474704E1,-6.445991397E-1,2.199706137E-1,-1.882799417E-1
2.380465240E1,-5.913375020E-1,1.656437367E-1,-1.808233112E-1
2.381459063E1,-5.434020162E-1,8.149032295E-2,-1.446053833E-1
2.382452876E1,-4.837489426E-1,1.970681176E-2,-1.094526947E-1
2.383449136E1,-4.390091598E-1,-3.728315700E-3,-8.069140464E-2
2.384442954E1,-4.145087898E-1,2.396774292E-2,-4.766917601E-2
2.385436771E1,-3.889431953E-1,3.248960897E-2,-2.210358530E-2
2.386430454E1,-3.569862247E-1,1.544587873E-2,1.331541222E-3
2.387424271E1,-3.175725937E-1,-3.035914153E-2,1.837527007E-2
2.388418089E1,-2.685718834E-1,-7.509893179E-2,3.435376659E-2
2.389409448E1,-2.344844192E-1,-8.788172156E-2,5.459319428E-2
2.390403266E1,-2.035926580E-1,-7.509893179E-2,7.696308941E-2
2.391397089E1,-1.737661362E-1,-7.403369248E-2,8.761541545E-2
2.392392073E1,-1.545919478E-1,-7.616416365E-2,8.868064731E-2
2.393385876E1,-1.109173894E-1,-1.027949899E-1,8.761541545E-2
2.394379683E1,-4.806863889E-2,-1.464695334E-1,9.081111848E-2
2.395375073E1,-1.078548469E-2,-1.262301207E-1,7.696308941E-2
2.396368881E1,-1.331541280E-4,-7.829462737E-2,4.820179567E-2
2.397362683E1,8.388710208E-3,-2.396774292E-2,2.902759984E-2
2.398356026E1,3.075860441E-2,1.118494663E-2,2.050573565E-2
2.399349834E1,5.525896326E-2,6.924014539E-3,1.198387146E-2
2.400343636E1,5.419373140E-2,1.970681176E-2,-1.864157850E-3
2.401336058E1,8.402025700E-2,3.355484083E-2,-5.059856921E-3
2.402329860E1,1.298252791E-1,2.183727734E-2,5.592473317E-3
2.403323667E1,1.681736708E-1,3.462007269E-2,1.304910425E-2
2.404318995E1,2.214353085E-1,4.101147130E-2,1.944050193E-2
2.405312797E1,2.810883522E-1,3.728315700E-3,2.583190054E-2
2.406306605E1,3.109148741E-1,-2.290250920E-2,2.689713426E-2
2.407300105E1,3.439370990E-1,-3.355484083E-2,3.115806542E-2
2.408293912E1,4.046553969E-1,-7.935985923E-2,4.713656008E-2
2.409287714E1,4.749607742E-1,-1.145125479E-1,7.589785010E-2
2.410282959E1,5.239614844E-1,-1.006645188E-1,1.142462417E-1
2.411276766E1,5.633751154E-1,-9.640359133E-2,1.440727711E-1
2.412270568E1,6.091801524E-1,-1.240996495E-1,1.685731262E-1
2.413264235E1,6.549851298E-1,-1.571218669E-1,2.026605755E-1
2.414258042E1,7.146382332E-1,-1.880136281E-1,2.420742065E-1
2.415251844E1,7.860088348E-1,-2.231663167E-1,2.740311921E-1
2.416244626E1,8.499227762E-1,-2.604494691E-1,2.889444530E-1
2.417238433E1,9.095758200E-1,-3.009283245E-1,2.921401560E-1
2.418232235E1,9.628375173E-1,-3.435376585E-1,2.942706347E-1
2.419223891E1,9.873378873E-1,-3.840165138E-1,2.825530469E-1
2.420217698E1,1.019294858E0,-3.946688473E-1,2.697702646E-1
2.421211506E1,1.084274054E0,-4.170387387E-1,2.655093372E-1
2.422208506E1,1.152449012E0,-4.649742246E-1,2.644441128E-1
2.423202313E1,1.192927837E0,-4.830831885E-1,2.612484097E-1
2.424196115E1,1.218493462E0,-4.788222313E-1,2.516613007E-1
2.425187881E1,1.257907033E0,-4.894745648E-1,2.452699095E-1
2.426181683E1,1.315429688E0,-5.161054134E-1,2.569874525E-1
2.427175490E1,1.350582361E0,-5.224968195E-1,2.761616707E-1
2.428170313E1,1.384669781E0,-4.841484129E-1,2.857487500E-1
2.429164120E1,1.409170151E0,-4.766917825E-1,2.900096774E-1
2.430157922E1,1.446453333E0,-5.129097104E-1,2.814878225E-1
2.431151303E1,1.505041122E0,-5.576494932E-1,2.687050402E-1
2.432145105E1,1.564694166E0,-6.034545302E-1,2.687050402E-1
2.433138912E1,1.607303500E0,-6.247591972E-1,2.708354890E-1
2.434132797E1,1.604107738E0,-6.268896461E-1,2.633788586E-1
2.435126599E1,1.613694906E0,-6.226286888E-1,2.505960763E-1
2.436120407E1,1.655238986E0,-6.236939430E-1,2.527265251E-1
2.437114724E1,1.688261151E0,-6.215634942E-1,2.548570037E-1
2.438108532E1,1.717022538E0,-6.247591972E-1,2.367480397E-1
2.439102334E1,1.726609588E0,-6.098458767E-1,2.218347788E-1
2.440096922E1,1.723413825E0,-5.928021669E-1,2.207695395E-1
2.441090730E1,1.744718552E0,-6.268896461E-1,2.143781483E-1
2.442084532E1,1.777740717E0,-6.471290588E-1,1.866820902E-1
2.443075964E1,1.793719292E0,-6.194329858E-1,1.568555683E-1
2.444069766E1,1.797980189E0,-5.736280084E-1,1.238333359E-1
2.445063573E1,1.804371595E0,-5.555190444E-1,6.418029219E-2
2.446058594E1,1.812893510E0,-5.523233414E-1,-2.929390874E-3
2.447052396E1,1.780936480E0,-4.415390790E-1,-5.619104207E-2
2.448046204E1,1.718087673E0,-2.828193605E-1,-6.684337556E-2
2.449039631E1,1.673347950E0,-1.720351279E-1,-5.086487532E-2
2.450033433E1,1.650978088E0,-1.326215118E-1,-5.299534276E-2
2.451027240E1,1.639260411E0,-9.746882319E-2,-7.749570161E-2
2.452019761E1,1.631803870E0,-5.166380107E-2,-1.190397888E-1
2.453013568E1,1.632869124E0,-3.888100386E-2,-1.627143472E-1
2.454007376E1,1.632869124E0,2.663082443E-3,-2.117150575E-1
2.455001089E1,1.628608108E0,3.994623944E-2,-2.671071887E-1
2.455994896E1,1.621151567E0,6.764229387E-2,-3.267602324E-1
2.456988704E1,1.580672622E0,1.326215118E-1,-3.842828274E-1
2.457983860E1,1.503975868E0,1.933397949E-1,-4.375444651E-1
2.458977662E1,1.478410244E0,1.965354979E-1,-4.908061028E-1
2.459971469E1,1.548715711E0,8.788172156E-2,-5.334154367E-1
2.460966230E1,1.664826035E0,-4.101147130E-2,-5.483286977E-1
2.461960032E1,1.760697007E0,-9.320788831E-2,-5.440677404E-1
2.462953839E1,1.802241087E0,-4.846810177E-2,-5.376763940E-1
2.463948438E1,1.776675582E0,6.444659829E-2,-5.153064728E-1
2.464942245E1,1.724479079E0,2.359491140E-1,-4.929365814E-1
2.465936047E1,1.687195897E0,3.232982159E-1,-4.268921316E-1
2.466926386E1,1.686130762E0,3.339505494E-1,-3.427387178E-1
2.467920193E1,1.720218182E0,3.456681073E-1,-2.884118557E-1
2.468914001E1,1.757501364E0,4.298215210E-1,-2.553896308E-1
2.469910360E1,1.766023159E0,5.363448262E-1,-2.308892608E-1
2.470904162E1,1.729805231E0,5.576494932E-1,-1.999974996E-1
2.471897969E1,1.695717812E0,5.310186744E-1,-1.840189993E-1
2.472891329E1,1.692522168E0,4.085168540E-1,-2.053236663E-1
2.473885131E1,1.677608848E0,2.796236575E-1,-2.468677461E-1
2.474878938E1,1.641390920E0,2.604494691E-1,-2.830856740E-1
2.475870954E1,1.603042603E0,2.316881865E-1,-2.745638192E-1
2.476864761E1,1.565759420E0,1.134473160E-1,-2.607157826E-1
2.477858568E1,1.527410984E0,1.225017942E-2,-2.681724131E-1
2.478855704E1,1.503975868E0,-2.077204362E-2,-2.905423045E-1
2.479849506E1,1.473084092E0,-1.757634431E-2,-3.150426745E-1
2.480843313E1,1.394256830E0,3.355484083E-2,-3.363473415E-1
2.481837042E1,1.258972287E0,9.107742459E-2,-3.597824574E-1
2.482830844E1,1.101317763E0,9.853405505E-2,-3.555215299E-1
2.483824652E1,9.841421843E-1,5.326165119E-4,-3.310211599E-1
2.484815568E1,9.234238863E-1,-9.533835202E-2,-3.235645294E-1
2.485809376E1,8.605751395E-1,-8.362079412E-2,-3.363473415E-1
2.486803178E1,7.881392837E-1,7.989247330E-3,-3.704347908E-1
2.487799896E1,7.146382332E-1,8.468602598E-2,-3.832175732E-1
2.488793704E1,6.656374931E-1,7.722939551E-2,-3.683043122E-1
2.489787506E1,6.443328261E-1,-2.290250920E-2,-3.384777904E-1
2.490779172E1,6.251586080E-1,-1.539261788E-1,-2.905423045E-1
2.491772980E1,5.985277891E-1,-1.976007223E-1,-2.564548552E-1
2.492766787E1,5.410051942E-1,-1.603175700E-1,-2.085193694E-1
2.493763271E1,4.621779919E-1,-9.853405505E-2,-1.478010863E-1
2.494757089E1,4.302209914E-1,-6.924014539E-3,-1.222354919E-1
2.495750907E1,4.632432163E-1,4.740286991E-2,-1.137136221E-1
2.496741547E1,5.133091807E-1,6.231613085E-2,-1.158440933E-1
2.497735365E1,5.367442966E-1,8.894696087E-2,-1.264964193E-1
2.498729188E1,5.410051942E-1,9.746882319E-2,-1.541924775E-1
2.499724938E1,5.228962898E-1,9.320788831E-2,-1.818885356E-1
2.500718750E1,5.005263686E-1,1.304910481E-1,-1.999974996E-1
2.501712573E1,4.877435565E-1,1.880136281E-1,-2.095845938E-1
2.502708058E1,4.824174047E-1,2.284924835E-1,-2.010627389E-1
2.503701876E1,4.845478833E-1,2.497971505E-1,-1.776276082E-1
2.504695693E1,5.058525205E-1,2.551233172E-1,-1.712362021E-1
2.505688756E1,5.378095508E-1,2.934716940E-1,-1.829537749E-1
2.506682573E1,5.484618545E-1,3.169068098E-1,-1.744319052E-1
2.507676391E1,5.580489635E-1,3.062545061E-1,-1.701709777E-1
2.508667329E1,5.846797824E-1,2.849498391E-1,-1.659100503E-1
2.509661152E1,5.942668915E-1,2.774932086E-1,-1.499315500E-1
2.510654969E1,6.070496440E-1,2.604494691E-1,-1.414096802E-1
2.511651818E1,6.272891164E-1,2.732322812E-1,-1.435401440E-1
2.512645636E1,6.304848194E-1,3.222329915E-1,-1.595186442E-1
2.513639454E1,5.718969703E-1,2.604494691E-1,-1.339530498E-1
2.514630136E1,4.760259986E-1,2.636451721E-1,-9.666989744E-2
2.515623954E1,4.153077304E-1,2.806889117E-1,-9.134373069E-2
2.516617776E1,3.812202811E-1,2.860150635E-1,-9.880036116E-2
2.517613495E1,3.577851355E-1,3.275591433E-1,-8.708280325E-2
2.518607308E1,3.450023532E-1,3.350157738E-1,-8.921326697E-2
2.519601131E1,3.258281648E-1,3.115806580E-1,-9.347419441E-2
2.520593537E1,3.034582436E-1,2.870802879E-1,-1.083874628E-1
2.521587349E1,2.683055699E-1,2.359491140E-1,-1.126483902E-1
2.522581172E1,2.097177505E-1,1.720351279E-1,-9.986559302E-2
2.523576777E1,1.298252791E-1,9.640359133E-2,-7.216953486E-2
2.524570594E1,4.141093418E-2,1.438064594E-2,-3.808208182E-2
2.525564412E1,-3.741630912E-2,-6.444659829E-2,-5.059856921E-3
2.526559099E1,-9.919982404E-2,-1.209039465E-1,1.624480449E-2
2.527552917E1,-1.428743750E-1,-1.624480337E-1,2.796236612E-2
2.528546735E1,-1.737661362E-1,-1.954702586E-1,3.328853101E-2
2.529540099E1,-2.003969699E-1,-2.263620198E-1,3.115806542E-2
2.530533912E1,-2.163754553E-1,-2.434057444E-1,2.583190054E-2
2.531527735E1,-2.174406946E-1,-2.338186502E-1,2.476666868E-2
2.532521688E1,-2.121145278E-1,-2.125139832E-1,2.370143496E-2
2.533515500E1,-2.057231218E-1,-1.880136281E-1,2.263620123E-2
2.534509323E1,-1.993317306E-1,-1.645784974E-1,2.476666868E-2
2.535500808E1,-1.929403245E-1,-1.347519755E-1,3.222329915E-2
2.536494626E1,-1.854836941E-1,-9.533835202E-2,4.074516147E-2
2.537488443E1,-1.684399694E-1,-5.592473224E-2,5.033225939E-2
2.538484615E1,-1.418091506E-1,-3.355484083E-2,5.246272683E-2
2.539478433E1,-1.066564545E-1,-1.438064594E-2,5.352795869E-2
2.540472251E1,-5.978620425E-2,1.544587873E-2,4.926702753E-2
2.541466579E1,-1.398118306E-2,6.125089899E-2,4.500609636E-2
2.542460396E1,1.051917579E-2,1.134473160E-1,4.287562892E-2
2.543454214E1,1.158440951E-2,1.422086060E-1,4.607132822E-2
2.544447849E1,4.127778113E-3,1.390129030E-1,4.820179567E-2
2.545441662E1,-2.263620263E-3,1.134473160E-1,5.352795869E-2
2.546435485E1,-5.459319334E-3,8.362079412E-2,5.778888986E-2
2.547428870E1,-1.185071748E-2,6.977276504E-2,5.672365800E-2
2.548422688E1,-2.356828004E-2,5.805519968E-2,5.778888986E-2
2.549416506E1,-3.954677656E-2,3.248960897E-2,5.885412544E-2
2.550408136E1,-5.446003750E-2,1.597849536E-3,5.672365800E-2
2.551401954E1,-7.256899774E-2,-2.503297664E-2,5.885412544E-2
2.552395777E1,-9.493889660E-2,-3.675054014E-2,6.418029219E-2
2.553388558E1,-1.247654185E-1,-4.314193875E-2,7.376738638E-2
2.554382376E1,-1.460700780E-1,-6.018566713E-2,8.548495173E-2
2.555376193E1,-1.652442664E-1,-7.935985923E-2,9.720251709E-2
2.556372287E1,-1.790923029E-1,-9.107742459E-2,1.057243794E-1
2.557366099E1,-1.897446364E-1,-9.427312016E-2,1.174419373E-1
2.558359917E1,-2.057231218E-1,-9.427312016E-2,1.291595101E-1
2.559354745E1,-2.334191799E-1,-1.070559174E-1,1.366161406E-1
2.560348563E1,-2.728328109E-1,-1.283605844E-1,1.387466043E-1
2.561342381E1,-3.165073693E-1,-1.400781423E-1,1.408770680E-1
2.562332964E1,-3.644428551E-1,-1.454043090E-1,1.430075318E-1
2.563326782E1,-4.123783410E-1,-1.411433816E-1,1.462032348E-1
2.564320605E1,-4.571181238E-1,-1.251648813E-1,1.547250897E-1
2.565315308E1,-4.997274280E-1,-1.091863886E-1,1.643121988E-1
2.566309126E1,-5.380758047E-1,-9.959928691E-2,1.664426625E-1
2.567302938E1,-5.710980296E-1,-1.017297506E-1,1.696383655E-1
2.568296167E1,-6.051855087E-1,-1.198387146E-1,1.749645174E-1
2.569289980E1,-6.403381824E-1,-1.294258088E-1,1.898777932E-1
2.570283797E1,-6.829475164E-1,-1.198387146E-1,2.143781483E-1
2.571277724E1,-7.457962632E-1,-1.177082509E-1,2.388785034E-1
2.572271537E1,-8.224930763E-1,-1.219691783E-1,2.655093372E-1
2.573265355E1,-9.055812359E-1,-1.379476786E-1,3.017272651E-1
2.574262516E1,-9.939955473E-1,-1.443390697E-1,3.475322723E-1
2.575256334E1,-1.084540367E0,-9.533835202E-2,3.912068307E-1
2.576250152E1,-1.182541847E0,4.793548491E-3,4.371449947E-1
2.577240662E1,-1.298652172E0,1.113168523E-1,4.872109592E-1
2.578234480E1,-1.445654392E0,1.976007223E-1,5.362116694E-1
2.579228303E1,-1.591591239E0,2.231663167E-1,5.745600462E-1
2.580222881E1,-1.683201313E0,2.125139832E-1,6.203650832E-1
2.581216698E1,-1.709832191E0,2.263620198E-1,6.949313879E-1
2.582210516E1,-1.716223598E0,2.742975056E-1,7.737586498E-1
2.583207693E1,-1.701310277E0,2.689713240E-1,8.184984326E-1
2.584201511E1,-1.661896706E0,2.263620198E-1,8.025199175E-1
2.585195329E1,-1.670418501E0,2.412752807E-1,7.407364249E-1
2.586188193E1,-1.781202793E0,2.966673970E-1,6.778876781E-1
2.587182011E1,-1.925009251E0,3.477985859E-1,6.001256704E-1
2.588175829E1,-1.963357568E0,3.765598834E-1,4.627105892E-1
2.589168558E1,-1.870682359E0,3.126458824E-1,2.964010835E-1
2.590162370E1,-1.732202053E0,4.633763805E-2,1.781602204E-1
2.591156188E1,-1.635265827E0,-3.520595133E-1,1.323551983E-1
2.592149943E1,-1.596917510E0,-6.354115009E-1,1.131810099E-1
2.593143761E1,-1.618222117E0,-6.567161679E-1,8.974587917E-2
2.594137579E1,-1.699179769E0,-5.619103909E-1,5.033225939E-2
2.595129740E1,-1.803572655E0,-5.842803121E-1,3.009283356E-2
2.596123547E1,-1.851508141E0,-7.366086245E-1,5.139749497E-2
2.597117355E1,-1.795050740E0,-8.900021911E-1,1.089200750E-1
2.598113652E1,-1.658700943E0,-8.750889301E-1,2.101172209E-1
2.599107459E1,-1.537264466E0,-6.471290588E-1,3.166405261E-1
2.600101261E1,-1.554308176E0,-4.138430357E-1,4.147751033E-1
2.601093782E1,-1.667222857E0,-2.849498391E-1,4.808195531E-1
2.602087584E1,-1.730071545E0,-2.327534109E-1,5.202331543E-1
2.603081391E1,-1.709832191E0,-1.997311860E-1,5.457987785E-1
2.604075792E1,-1.651244283E0,-1.741656065E-1,5.553858876E-1
2.605069599E1,-1.588395596E0,-7.616416365E-2,5.426030755E-1
2.606063402E1,-1.568156123E0,1.240996495E-1,4.456668794E-1
2.607058329E1,-1.628874421E0,2.210358530E-1,2.953358591E-1
2.608052136E1,-1.767354727E0,1.986659616E-1,1.760297567E-1
2.609045943E1,-1.836594939E0,6.125089899E-2,1.185071766E-1
2.610036391E1,-1.772680879E0,-1.251648813E-1,1.067896113E-1
2.611030198E1,-1.678940415E0,-2.114487588E-1,1.153114736E-1
2.612024006E1,-1.597982645E0,-2.050573528E-1,1.323551983E-1
2.613020594E1,-1.546851516E0,-1.390129030E-1,1.770949960E-1
2.614014396E1,-1.552177668E0,-2.290250920E-2,2.133129090E-1
2.615008204E1,-1.522351146E0,-2.290250920E-2,2.601831555E-1
2.616002719E1,-1.460567594E0,1.597849536E-3,2.804225981E-1
2.616996527E1,-1.446719646E0,1.432738453E-1,2.079867423E-1
2.617990334E1,-1.417958260E0,2.018616647E-1,1.781602204E-1
2.618980584E1,-1.362566233E0,2.157096863E-1,2.410089672E-1
2.619974391E1,-1.357240081E0,4.202344418E-1,2.186390758E-1
2.620968198E1,-1.335935354E0,5.246272683E-1,1.749645174E-1
2.621966073E1,-1.352979064E0,5.416709781E-1,9.933298081E-2
2.622959881E1,-1.380675197E0,5.864107609E-1,-1.464695390E-2
2.623953683E1,-1.376414180E0,6.055849791E-1,-9.773512930E-2
2.624944771E1,-1.361500978E0,6.098458767E-1,-1.701709777E-1
2.625938573E1,-1.339131117E0,6.609770656E-1,-2.479329854E-1
2.626932381E1,-1.293326020E0,5.139749050E-1,-2.372806519E-1
2.627925219E1,-1.238999128E0,4.649742246E-1,-1.957365721E-1
2.628919032E1,-1.178280830E0,3.744294047E-1,-1.275616586E-1
2.629912834E1,-1.196389794E0,3.637770712E-1,-7.536523789E-2
2.630909162E1,-1.241129637E0,4.532566369E-1,-4.979964346E-2
2.631902964E1,-1.253912449E0,5.555190444E-1,-1.997311972E-2
2.632896771E1,-1.245390534E0,5.917369723E-1,-7.190322969E-3
2.633887501E1,-1.212368369E0,6.055849791E-1,-2.316881903E-2
2.634881308E1,-1.149519563E0,5.725627542E-1,-4.660394415E-2
2.635875115E1,-1.105844975E0,4.916050434E-1,-8.069140464E-2
2.636870282E1,-1.101584077E0,4.266258180E-1,-1.446053833E-1
2.637864084E1,-1.073888063E0,3.446028829E-1,-1.946713328E-1
2.638857891E1,-1.049387693E0,3.137111366E-1,-1.999974996E-1
2.639854584E1,-1.038735390E0,2.689713240E-1,-1.659100503E-1
2.640848391E1,-1.017430663E0,2.221010923E-1,-1.392792165E-1
