"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.169033844E1,9.607182741E-1,-7.714460373E0,-2.057229280E0
1.170026370E1,8.602197170E-1,-8.064410210E0,-2.014158487E0
1.171020178E1,1.234098315E0,-8.495118141E0,-2.004587173E0
1.172013990E1,1.703689694E0,-8.730213165E0,-2.057229280E0
1.173010412E1,1.789831281E0,-8.868997574E0,-2.153540373E0
1.174004224E1,1.813759565E0,-8.950352669E0,-2.191825628E0
1.174998037E1,1.727617979E0,-9.007781029E0,-2.143969059E0
1.175991526E1,1.732403636E0,-9.276374817E0,-2.139183521E0
1.176985334E1,1.646261930E0,-9.611968994E0,-1.971087694E0
1.177979146E1,1.406381488E0,-1.004746246E1,-2.124228239E0
1.178973636E1,1.176670551E0,-1.041176987E1,-2.225325108E0
1.179967443E1,8.458628058E-1,-1.078564835E1,-2.018944025E0
1.180961261E1,5.150550604E-1,-1.100100231E1,-1.707877159E0
1.181953907E1,3.140579760E-1,-1.085743237E1,-1.286142230E0
1.182947714E1,1.417747438E-1,-1.043569756E1,-6.155536175E-1
1.183941527E1,1.609173268E-1,-1.032084274E1,-1.507478207E-1
1.184935209E1,1.848455518E-1,-1.038784122E1,8.913264424E-2
1.185929016E1,1.800599098E-1,-1.062712383E1,4.145565331E-1
1.186922829E1,2.231307179E-1,-1.133181000E1,2.279163599E-1
1.187917162E1,3.714857101E-1,-1.170509052E1,-2.321037948E-1
1.188910974E1,4.336991012E-1,-1.131266689E1,-5.820540786E-1
1.189904787E1,6.975077987E-1,-1.123609734E1,-9.505487680E-1
1.190898672E1,1.085743308E0,-1.151366425E1,-1.458425403E0
1.191892480E1,1.320239902E0,-1.137488079E1,-1.827518344E0
1.192886292E1,1.727617979E0,-1.106321526E1,-1.966302037E0
1.193877797E1,1.942971945E0,-1.059362411E1,-1.602592945E0
1.194871610E1,2.076970100E0,-1.004267693E1,-1.247856975E0
1.195865422E1,2.053041935E0,-9.578469276E0,-1.214357495E0
1.196860579E1,1.794616938E0,-9.266803741E0,-1.209571838E0
1.197854386E1,1.482951880E0,-9.281160355E0,-1.185643673E0
1.198848198E1,1.162313581E0,-9.367302895E0,-8.356932998E-1
1.199844198E1,8.123632669E-1,-9.329017639E0,-2.799602449E-1
1.200838011E1,5.294120312E-1,-9.233304024E0,3.140579760E-1
1.201831818E1,3.236292601E-1,-9.238089561E0,4.193421602E-1
1.202822047E1,2.327020019E-1,-9.195018768E0,5.778666735E-1
1.203815860E1,1.178465188E-1,-9.233304024E0,5.778666735E-1
1.204809667E1,2.327020019E-1,-9.520442963E0,4.001995921E-1
1.205805329E1,5.826523304E-1,-9.822537422E0,3.427718580E-1
1.206799136E1,1.080957651E0,-9.937392235E0,3.332005441E-1
1.207792948E1,1.506880045E0,-9.908679008E0,3.571287692E-1
1.208786110E1,1.775474429E0,-9.870393753E0,2.997010350E-1
1.209779917E1,1.928615093E0,-9.942177773E0,2.374876440E-1
1.210773730E1,1.914258122E0,-1.010548782E1,1.704886109E-1
1.211766704E1,1.775474429E0,-1.016291618E1,1.513460279E-1
1.212760516E1,1.670190215E0,-1.019641590E1,1.800599098E-1
1.213754329E1,1.646261930E0,-1.031127071E1,2.374876440E-1
1.214748433E1,1.727617979E0,-1.042134094E1,2.949153781E-1
1.215742240E1,1.756331801E0,-1.054576778E1,3.140579760E-1
1.216736053E1,1.914258122E0,-1.097228813E1,2.422732860E-1
1.217731443E1,2.278565407E0,-1.132702446E1,-9.810572863E-2
1.218725256E1,2.331207514E0,-1.113021469E1,-5.820540786E-1
1.219719063E1,2.100898266E0,-1.066122150E1,-1.070788145E0
1.220714469E1,1.832902193E0,-1.036869907E1,-1.405783296E0
1.221708297E1,1.627119422E0,-1.022034359E1,-1.511067510E0
1.222702126E1,1.415952802E0,-1.011027431E1,-1.597807288E0
1.223694834E1,1.243669510E0,-1.006660461E1,-1.597807288E0
1.224688662E1,1.061216831E0,-9.966106415E0,-1.741376638E0
1.225682485E1,7.932206988E-1,-9.674181938E0,-1.904088616E0
1.226677042E1,4.289134443E-1,-9.400801659E0,-1.899302959E0
1.227670865E1,1.513460279E-1,-9.281160355E0,-1.741376638E0
1.228664693E1,6.041877344E-2,-9.218947411E0,-1.683948994E0
1.229658839E1,5.084748194E-2,-9.007781029E0,-1.841875196E0
1.230652667E1,8.913264424E-2,-8.778069496E0,-1.961516380E0
1.231646490E1,1.992024779E-1,-8.529216766E0,-1.899302959E0
1.232640000E1,3.714857101E-1,-8.207980156E0,-1.530210137E0
1.233633823E1,5.246263742E-1,-7.858029366E0,-1.424925923E0
1.234627652E1,7.070791125E-1,-7.618747234E0,-1.746162295E0
1.235620438E1,8.745766878E-1,-7.527820110E0,-1.712662816E0
1.236614266E1,9.894321561E-1,-7.513463020E0,-1.333998680E0
1.237608089E1,1.296311617E0,-7.527820110E0,-1.223928809E0
1.238600594E1,1.761117458E0,-7.532605648E0,-1.631306887E0
1.239594417E1,2.019542217E0,-7.484749317E0,-2.517249346E0
1.240588245E1,1.890329838E0,-7.244868755E0,-3.753740549E0
1.241582068E1,1.641476393E0,-6.919445038E0,-4.740181446E0
1.242575750E1,1.291526079E0,-6.348756790E0,-3.676572084E0
1.243569579E1,1.569093466E0,-6.013761520E0,-1.703091502E0
1.244563407E1,2.417349100E0,-6.334399700E0,-1.367498159E0
1.245556193E1,3.433102369E0,-7.043871880E0,-2.747558594E0
1.246550021E1,4.165904045E0,-7.858029366E0,-3.667000771E0
1.247543849E1,2.719442844E0,-8.370692253E0,-2.953341246E0
1.248540573E1,-4.283152521E-1,-8.538787842E0,-2.076371908E0
1.249534396E1,-3.173480988E0,-8.534002304E0,-9.792626500E-1
1.250528224E1,-4.241876125E0,-8.466404915E0,-8.117650747E-1
1.251518808E1,-3.101696253E0,-8.792427063E0,-3.202793121E0
1.252512636E1,-7.639086246E-1,-9.089735031E0,-5.602794170E0
1.253506464E1,1.191027522E0,-8.682356834E0,-5.674578667E0
1.254501209E1,1.554736495E0,-7.709674358E0,-4.658825874E0
1.255495032E1,7.022934556E-1,-6.751348972E0,-3.705285788E0
1.256488860E1,2.566302419E-1,-6.195616245E0,-4.074378967E0
1.257485516E1,6.496513486E-1,-6.257829189E0,-5.454439163E0
1.258479339E1,1.947757602E0,-7.187440872E0,-6.541976929E0
1.259473167E1,2.575275421E0,-8.437690735E0,-6.201598167E0
1.260465443E1,6.209374666E-1,-8.849854469E0,-6.427121639E0
1.261459266E1,-2.215753794E0,-8.490332603E0,-7.107281685E0
1.262453094E1,-3.226721287E0,-7.983054638E0,-7.643871784E0
1.263447974E1,-3.346362352E0,-7.551748276E0,-8.606983185E0
1.264441803E1,-3.485146284E0,-6.967301369E0,-8.252246857E0
1.265435626E1,-3.058625460E0,-6.209972858E0,-8.190033913E0
1.266429146E1,-2.273181438E0,-5.870192051E0,-8.831908226E0
1.267422969E1,-1.832303882E0,-6.445067883E0,-8.664410591E0
1.268416797E1,-1.578066587E0,-6.919445038E0,-7.303493023E0
1.269410917E1,-9.505487680E-1,-6.986443996E0,-6.719046116E0
1.270404740E1,-2.703889608E-1,-6.943373203E0,-7.078567505E0
1.271398568E1,-5.503492057E-2,-6.981658459E0,-7.092924595E0
1.272390318E1,-2.560320199E-1,-6.684350014E0,-7.643871784E0
1.273384131E1,-5.096712112E-1,-6.085546017E0,-8.807980537E0
1.274377943E1,-1.986042857E-1,-5.687739372E0,-9.018548965E0
1.275371454E1,1.369891018E-1,-5.802595139E0,-9.488140106E0
1.276365266E1,6.041877344E-2,-6.147759438E0,-1.020718288E1
1.277359079E1,1.369891018E-1,-6.564708710E0,-9.258428574E0
1.278351704E1,4.480560422E-1,-6.938587666E0,-8.592626572E0
1.279345521E1,-1.938186288E-1,-6.895516872E0,-9.052047729E0
1.280339334E1,-1.410568953E0,-6.353542328E0,-8.505886078E0
1.281337829E1,-2.076371908E0,-5.659025669E0,-9.234500885E0
1.282331641E1,-2.085943222E0,-5.218147755E0,-9.756733894E0
1.283325454E1,-1.808375716E0,-5.026721954E0,-9.540781975E0
1.284315693E1,-1.520638824E0,-4.830510616E0,-9.339784622E0
1.285309506E1,-9.409775138E-1,-4.619344234E0,-9.162715912E0
1.286303318E1,-5.772684813E-1,-4.077968121E0,-7.998009682E0
1.287297777E1,2.231307179E-1,-3.848257065E0,-9.066405296E0
1.288291589E1,1.046859860E0,-3.589233875E0,-1.132343483E1
1.289285402E1,9.511470199E-1,-3.464807272E0,-1.023111153E1
1.290277876E1,5.730810165E-1,-3.302095175E0,-1.076770210E1
1.291271693E1,-2.751746178E-1,-3.019144058E0,-1.109791183E1
1.292265506E1,-1.544566989E0,-3.412165165E0,-9.124430656E0
1.293260771E1,-2.675175667E0,-3.675375462E0,-8.999405861E0
1.294254584E1,-3.197409153E0,-3.809971809E0,-1.001515961E1
1.295248396E1,-2.651247501E0,-3.963112593E0,-9.627521515E0
1.296244157E1,-1.803590059E0,-3.781257868E0,-9.037691116E0
1.297237969E1,-8.165507317E-1,-2.995215654E0,-9.325428009E0
1.298231787E1,-2.225325108E-1,-2.319841623E0,-9.895518303E0
1.299223594E1,-2.392822644E-3,-1.759322882E0,-9.943374634E0
1.300217407E1,1.082752272E-1,-1.485942841E0,-9.516854286E0
1.301211219E1,2.135594189E-1,-1.902892232E0,-9.780662537E0
1.302203261E1,2.279163599E-1,-2.602194548E0,-9.919445992E0
1.303197079E1,3.188436031E-1,-3.114856958E0,-9.790233612E0
1.304190896E1,4.767699242E-1,-3.326023579E0,-9.871589661E0
1.305186313E1,5.294120312E-1,-3.364308596E0,-1.041775131E1
1.306180126E1,1.181456208E0,-3.028715372E0,-1.051346493E1
1.307173943E1,9.463613629E-1,-2.233700037E0,-1.067139053E1
1.308167073E1,-1.268195957E-1,-1.606182218E0,-1.064746284E1
1.309160891E1,-2.273181528E-1,-1.558325768E0,-1.086341476E1
1.310154704E1,-1.220339537E-1,-1.725823283E0,-1.056610680E1
1.311151063E1,-1.220339537E-1,-1.644467354E0,-1.063789082E1
1.312144876E1,-4.474578202E-1,-1.428515077E0,-1.110269737E1
1.313138688E1,-8.548358679E-1,-1.519442320E0,-1.133779144E1
1.314129672E1,-5.144568682E-1,-1.567897081E0,-1.106441212E1
1.315123485E1,7.262216806E-1,-1.606182218E0,-1.064746284E1
1.316117297E1,8.602197170E-1,-8.584251404E-1,-1.076291656E1
1.317112360E1,5.198407173E-1,-5.138586760E-1,-1.118883896E1
1.318106172E1,3.332005441E-1,-5.808576941E-1,-1.054696369E1
1.319099990E1,4.049852192E-1,-6.669993401E-1,-1.087298584E1
1.320092849E1,1.609173268E-1,-8.679963946E-1,-1.163928795E1
1.321086667E1,-4.067798331E-2,-1.069591761E0,-1.169192982E1
1.322080480E1,1.130608693E-1,-1.060020447E0,-1.103091240E1
1.323075178E1,2.949153781E-1,-9.206385016E-1,-1.109791183E1
1.324068995E1,1.800599098E-1,-9.206385016E-1,-1.169192982E1
1.325062808E1,-2.632104978E-2,-1.146162033E0,-1.162971592E1
1.326055037E1,-6.460621208E-2,-1.524227977E0,-1.136172009E1
1.327048860E1,-4.546362907E-2,-1.620539188E0,-1.122233772E1
1.328042667E1,7.956135273E-2,-1.744965911E0,-1.146221828E1
1.329040157E1,2.757728100E-1,-1.859821439E0,-1.141436195E1
1.330033974E1,5.246263742E-1,-1.912463546E0,-1.111226845E1
1.331027787E1,5.635097623E-1,-1.926820397E0,-1.150050354E1
1.332021318E1,4.767699242E-1,-1.931606054E0,-1.138564873E1
1.333015131E1,4.193421602E-1,-1.797608018E0,-1.128036404E1
1.334008948E1,3.906283081E-1,-1.840678811E0,-1.157707405E1
1.335002698E1,3.427718580E-1,-2.003390789E0,-1.146700478E1
1.335996516E1,3.332005441E-1,-2.157129526E0,-1.099262714E1
1.336990334E1,4.959124923E-1,-2.396411896E0,-1.134257793E1
1.337981636E1,6.592226624E-1,-2.544766903E0,-1.137607670E1
1.338975454E1,5.587241054E-1,-2.453839540E0,-1.081555843E1
1.339969271E1,3.762713671E-1,-2.334198475E0,-1.086341476E1
1.340966188E1,2.566302419E-1,-2.382055044E0,-1.095912743E1
1.341960001E1,1.657029688E-1,-2.377269268E0,-1.073898792E1
1.342953818E1,3.284149170E-1,-2.434697151E0,-1.116969585E1
1.343945990E1,4.145565331E-1,-2.655434847E0,-1.104048347E1
1.344939808E1,3.523431420E-1,-2.760719061E0,-1.024546814E1
1.345933620E1,3.619144261E-1,-2.789433002E0,-1.018804073E1
1.346925678E1,3.619144261E-1,-2.976073265E0,-1.065703392E1
1.347919495E1,2.566302419E-1,-3.168097258E0,-1.071027374E1
1.348913313E1,1.944168359E-1,-3.239881754E0,-1.040818024E1
1.349907422E1,5.084748194E-2,-3.263810158E0,-1.027896786E1
1.350901235E1,-9.332008660E-2,-3.340380430E0,-1.031246758E1
1.351895047E1,-6.460621208E-2,-3.512663603E0,-1.036989498E1
1.352890157E1,-2.632104978E-2,-3.833899975E0,-1.029332447E1
1.353883969E1,-3.110669367E-2,-4.101896286E0,-1.021196842E1
1.354877782E1,-7.896314561E-2,-4.284348965E0,-9.790233612E0
1.355869865E1,-1.746760458E-1,-4.308277130E0,-9.080761909E0
1.356863683E1,-1.220339537E-1,-4.370490551E0,-9.032905579E0
1.357857501E1,-9.810572863E-2,-4.346562386E0,-9.675378799E0
1.358853042E1,-2.751746178E-1,-4.403990269E0,-9.823733330E0
1.359846855E1,-4.857429862E-1,-4.504488468E0,-9.545567513E0
1.360840672E1,-4.187439680E-1,-4.686343193E0,-9.579067230E0
1.361834943E1,-4.378865361E-1,-4.959722996E0,-9.008976936E0
1.362828761E1,-4.235295951E-1,-5.098506927E0,-8.798408508E0
1.363822573E1,-2.847459018E-1,-5.199005604E0,-8.717052460E0
1.364815667E1,-1.746760458E-1,-5.222933769E0,-8.870193481E0
1.365809480E1,-1.938186288E-1,-5.275575638E0,-9.363713264E0
1.366803292E1,-5.772684813E-1,-5.434100151E0,-8.486743927E0
1.367798558E1,-4.857429862E-1,-5.347958565E0,-8.314460754E0
1.368792376E1,-2.512463629E-1,-5.458028316E0,-8.669196129E0
1.369786188E1,-3.134597540E-1,-5.735595703E0,-8.443673134E0
1.370777016E1,-3.852444589E-1,-5.932405472E0,-8.309675217E0
1.371770834E1,-4.378865361E-1,-6.075974941E0,-8.405387878E0
1.372764652E1,-5.389832854E-1,-6.162116528E0,-8.089534760E0
1.373759573E1,-4.522434771E-1,-6.281757832E0,-7.576872826E0
1.374753386E1,-4.187439680E-1,-6.353542328E0,-7.202994347E0
1.375747204E1,-4.522434771E-1,-6.416353703E0,-7.456633568E0
1.376741360E1,-3.900300860E-1,-6.497709751E0,-7.749155998E0
1.377735172E1,-2.799602449E-1,-6.641279221E0,-7.470990658E0
1.378728990E1,-1.938186288E-1,-6.751348972E0,-7.456633568E0
1.379724271E1,-1.220339537E-1,-6.803991318E0,-7.403991699E0
1.380718084E1,-4.546362907E-2,-6.727420807E0,-6.809973240E0
1.381711902E1,-2.153540403E-2,-6.555137634E0,-6.723831654E0
1.382702917E1,-1.316052526E-1,-6.502495766E0,-6.867401123E0
1.383696735E1,-1.986042857E-1,-6.626922131E0,-6.613761902E0
1.384690553E1,-1.651047617E-1,-6.703492641E0,-6.359524250E0
1.385687469E1,-2.153540403E-2,-6.765706062E0,-6.120242119E0
1.386681282E1,1.369891018E-1,-7.029514790E0,-5.660222054E0
1.387675099E1,3.284149170E-1,-7.407580853E0,-5.430510998E0
1.388667652E1,3.571287692E-1,-7.714460373E0,-5.353940487E0
1.389661464E1,4.671986103E-1,-8.040482521E0,-5.454439163E0
1.390655282E1,5.539384484E-1,-8.284550667E0,-5.425725460E0
1.391646855E1,6.735795736E-1,-8.289336205E0,-5.392225742E0
1.392640672E1,7.788637877E-1,-8.131409645E0,-5.559723377E0
1.393634485E1,6.496513486E-1,-7.877171993E0,-5.516652584E0
1.394629162E1,5.539384484E-1,-7.633104324E0,-5.109274387E0
1.395622974E1,5.682953596E-1,-7.542177200E0,-4.850849628E0
1.396616792E1,3.284149170E-1,-7.537391186E0,-4.630111694E0
1.397612933E1,-7.178467698E-3,-7.819744587E0,-4.725824833E0
1.398606745E1,4.127619043E-2,-8.179265976E0,-4.295116425E0
1.399600563E1,1.417747438E-1,-8.380263329E0,-3.887738705E0
1.400593209E1,3.571287692E-1,-8.601000786E0,-3.964308977E0
1.401587021E1,4.241278172E-1,-8.734998703E0,-3.949951887E0
1.402580834E1,3.044866920E-1,-8.677571297E0,-3.763311863E0
1.403575834E1,4.624129832E-1,-8.663214684E0,-3.700500250E0
1.404569646E1,6.975077987E-1,-8.787641525E0,-3.504288673E0
1.405563464E1,8.793623447E-1,-8.859425545E0,-2.991626501E0
1.406555782E1,8.458628058E-1,-8.711071014E0,-2.752344131E0
1.407549594E1,7.932206988E-1,-8.442476273E0,-2.752344131E0
1.408543412E1,1.013360381E0,-8.337192535E0,-2.900699139E0
1.409540219E1,1.210170031E0,-8.538787842E0,-3.130410194E0
1.410534032E1,1.401595831E0,-8.739784241E0,-3.125624657E0
1.411527849E1,1.358525038E0,-8.778069496E0,-2.733201742E0
1.412519167E1,1.181456208E0,-8.615358353E0,-2.139183521E0
1.413512980E1,9.080761671E-1,-8.529216766E0,-1.975873351E0
1.414506797E1,1.248455167E0,-8.624929428E0,-2.287538528E0
1.415501099E1,1.545165181E0,-8.754141808E0,-2.469393015E0
1.416494912E1,1.406381488E0,-8.845068932E0,-2.134397745E0
1.417488730E1,1.344168067E0,-8.897710800E0,-1.252642632E0
1.418483407E1,1.411167145E0,-8.701499939E0,-9.553344250E-1
1.419477219E1,1.751546144E0,-8.514859200E0,-1.219143152E0
1.420471037E1,2.033899307E0,-8.255836487E0,-1.400997639E0
1.421463756E1,1.828116536E0,-7.867600918E0,-1.439282775E0
1.422457568E1,1.377667665E0,-7.738388538E0,-1.314856052E0
1.423451386E1,9.320043921E-1,-7.704888821E0,-1.180858016E0
1.424446204E1,8.937192559E-1,-8.006982803E0,-1.281356573E0
1.425440021E1,9.080761671E-1,-8.456833839E0,-1.276570916E0
1.426433844E1,9.846464992E-1,-8.801998138E0,-1.534995675E0
1.427427240E1,9.655039310E-1,-8.854640007E0,-1.731805444E0
1.428421063E1,9.320043921E-1,-8.806783676E0,-1.765304923E0
1.429414886E1,1.018146038E0,-8.912068367E0,-1.774876237E0
1.430409646E1,1.051645517E0,-9.319445610E0,-1.846660852E0
1.431403469E1,1.104885817E0,-9.655039787E0,-1.837089539E0
1.432397292E1,8.985049129E-1,-9.458230019E0,-1.875374794E0
1.433390157E1,1.003789067E0,-9.348159790E0,-1.980658889E0
1.434383980E1,1.224527001E0,-9.539586067E0,-1.755733609E0
1.435377803E1,1.387238979E0,-9.999606133E0,-1.415354609E0
1.436370495E1,1.588235974E0,-1.057926750E1,-1.085145116E0
1.437364313E1,1.497308731E0,-1.066122150E1,-7.782655358E-1
1.438358136E1,1.694118381E0,-1.087178993E1,-4.331009090E-1
1.439353719E1,1.856830359E0,-1.075214863E1,6.520441920E-2
1.440347537E1,1.670190215E0,-1.059362411E1,5.682953596E-1
1.441341365E1,1.411167145E0,-1.061276627E1,8.171489239E-1
1.442331881E1,1.372882009E0,-1.062233829E1,9.272187948E-1
1.443325698E1,1.305882931E0,-1.074257755E1,6.448656917E-1
1.444319527E1,1.277169108E0,-1.086221886E1,3.858426511E-1
1.445316318E1,1.277169108E0,-1.085743237E1,1.848455518E-1
1.446310141E1,1.396810174E0,-1.093400288E1,-3.086741269E-1
1.447303964E1,1.497308731E0,-1.102014446E1,-7.495517135E-1
1.448297256E1,1.665404558E0,-1.085264683E1,-1.003190875E0
1.449291079E1,1.885544300E0,-1.040219784E1,-1.147358418E0
1.450284902E1,2.024327993E0,-1.001396275E1,-1.190429211E0
1.451278167E1,1.923829436E0,-9.765109062E0,-1.133001566E0
1.452271990E1,1.823330879E0,-9.860821724E0,-1.085145116E0
1.453265813E1,1.842473388E0,-1.007139015E1,-1.051047325E0
1.454261214E1,1.914258122E0,-1.013898754E1,-8.787640929E-1
1.455255037E1,1.813759565E0,-9.851250648E0,-5.581258535E-1
1.456248860E1,1.617548108E0,-9.510871887E0,-1.746760458E-1
1.457241063E1,1.396810174E0,-9.367302895E0,9.870393574E-2
1.458234886E1,1.176670551E0,-9.501300812E0,2.422732860E-1
1.459228709E1,1.022931695E0,-9.789037704E0,5.539384484E-1
1.460220652E1,1.027717352E0,-9.745966911E0,8.889335990E-1
1.461214469E1,1.267597795E0,-9.439086914E0,1.162313581E0
1.462208292E1,1.521237016E0,-9.041878700E0,1.291526079E0
1.463202823E1,1.627119422E0,-8.763712883E0,1.200598717E0
1.464196646E1,1.540379524E0,-8.734998703E0,9.750752449E-1
1.465190469E1,1.363310695E0,-8.744570732E0,8.458628058E-1
1.466186990E1,1.454237938E0,-9.132805824E0,5.341976285E-1
1.467180813E1,1.497308731E0,-9.506086349E0,1.896311939E-1
1.468174636E1,1.573879123E0,-9.693324089E0,4.127619043E-2
1.469166454E1,1.698904037E0,-1.000439167E1,-2.368894368E-1
1.470160276E1,1.804188251E0,-1.035434151E1,-5.916253924E-1
1.471154099E1,1.756331801E0,-1.064686394E1,-8.165507317E-1
1.472147756E1,1.713261008E0,-1.092443180E1,-9.936196208E-1
1.473141573E1,1.746760488E0,-1.113978577E1,-1.113858938E0
1.474135402E1,1.660618901E0,-1.123131084E1,-9.888339639E-1
1.475128995E1,1.482951880E0,-1.117866898E1,-7.543373108E-1
1.476122808E1,1.392024517E0,-1.082871914E1,-5.485545993E-1
1.477116620E1,1.124028444E0,-1.029212856E1,-3.852444589E-1
1.478109068E1,7.453642488E-1,-1.000439167E1,-2.799602449E-1
1.479102886E1,5.102694035E-1,-9.975677490E0,-2.991028428E-1
1.480096698E1,3.954139352E-1,-1.020598698E1,-2.799602449E-1
1.481092115E1,4.336991012E-1,-1.050748253E1,-3.086741269E-1
1.482085928E1,6.496513486E-1,-1.071864891E1,-3.804588020E-1
1.483079740E1,1.046859860E0,-1.079521942E1,-5.246263742E-1
1.484073193E1,1.482951880E0,-1.067557812E1,-7.160521746E-1
1.485067006E1,1.665404558E0,-1.027298546E1,-8.691928387E-1
1.486060818E1,1.694118381E0,-9.856036186E0,-9.553344250E-1
1.487055146E1,1.636690736E0,-9.477372169E0,-1.022333503E0
1.488048959E1,1.487737536E0,-9.128020287E0,-1.209571838E0
1.489042771E1,1.291526079E0,-8.859425545E0,-1.582852125E0
1.490036792E1,1.046859860E0,-8.696713448E0,-2.187039852E0
1.491030605E1,7.070791125E-1,-8.691927910E0,-2.656033039E0
1.492024417E1,4.001995921E-1,-8.720642090E0,-2.349751949E0
1.493017469E1,1.848455518E-1,-8.744570732E0,-1.755733609E0
1.494011282E1,2.853440940E-1,-8.739784241E0,-1.928016901E0
1.495005094E1,7.884350419E-1,-8.365905762E0,-2.493321180E0
1.495999678E1,1.258026481E0,-7.776673794E0,-2.718844652E0
1.496993490E1,1.506880045E0,-7.350152969E0,-2.550748825E0
1.497987303E1,1.775474429E0,-7.082156658E0,-1.750947952E0
1.498979912E1,2.268994093E0,-6.698707104E0,-9.840483069E-1
1.499973724E1,2.968296528E0,-6.138188362E0,-1.674377680E0
1.500967542E1,3.739383698E0,-5.965905190E0,-2.555534601E0
1.501961568E1,4.420141697E0,-6.631708145E0,-2.301895380E0
1.502955386E1,4.396213531E0,-7.633104324E0,-1.784447432E0
1.503949198E1,3.342175007E0,-8.284550667E0,-2.201396942E0
1.504945719E1,1.473380566E0,-8.322834969E0,-2.666202545E0
1.505939532E1,-1.363908947E-1,-7.843672752E0,-2.517249346E0
1.506933344E1,-3.900300860E-1,-7.752745152E0,-2.018944025E0
1.507927407E1,6.448656917E-1,-8.294121742E0,-1.995015860E0
1.508921219E1,1.622333765E0,-8.926424980E0,-2.392822742E0
1.509915032E1,1.322034448E-1,-9.089735031E0,-1.621735573E0
1.510905870E1,-2.407179594E0,-9.046664238E0,-4.618147612E-1
1.511899683E1,-3.236292601E0,-9.051449776E0,-8.979067206E-1
1.512893500E1,-2.201396942E0,-8.955139160E0,-2.766701221E0
1.513886303E1,2.518445849E-1,-8.873783112E0,-5.305486202E0
1.514880120E1,3.087937593E0,-8.801998138E0,-7.222136974E0
1.515873933E1,4.774279594E0,-8.610571861E0,-7.164709091E0
1.516870292E1,4.189832687E0,-8.145766258E0,-4.496113777E0
1.517864105E1,1.392024517E0,-7.432106972E0,-2.335394859E0
1.518857917E1,-1.357926846E0,-7.235297680E0,-2.354537487E0
1.519852631E1,-2.598605394E0,-7.623532772E0,-4.577469826E0
1.520846443E1,-2.445464849E0,-8.241478920E0,-6.244668961E0
1.521840256E1,-1.448854089E0,-8.974281311E0,-6.680760860E0
1.522830907E1,-4.713860750E-1,-9.477372169E0,-6.302096844E0
1.523824719E1,4.001995921E-1,-9.683753014E0,-5.684150219E0
1.524818532E1,6.879364848E-1,-9.415159225E0,-5.861218929E0
1.525812599E1,1.704886109E-1,-8.725427628E0,-6.431907177E0
1.526806412E1,-4.546362907E-2,-7.407580853E0,-6.187241077E0
1.527800224E1,-2.033899277E-1,-5.841478348E0,-7.068996429E0
1.528796500E1,-4.905286431E-1,-4.825725079E0,-8.721838951E0
1.529790308E1,-7.926225066E-1,-4.600201607E0,-7.883154392E0
1.530784120E1,-5.533402562E-1,-4.974080086E0,-6.628118515E0
1.531778662E1,-4.091726840E-1,-5.510670662E0,-8.381459236E0
1.532772474E1,-7.782655358E-1,-6.315257072E0,-9.234500885E0
1.533766282E1,-9.361918569E-1,-6.435496330E0,-7.442276478E0
1.534757829E1,-7.160521746E-1,-6.861418724E0,-7.456633568E0
1.535751636E1,-4.618147612E-1,-7.359724045E0,-7.854440212E0
1.536745448E1,-2.751746178E-1,-7.153941631E0,-8.362317085E0
1.537739537E1,-6.442674994E-1,-6.272186279E0,-9.124430656E0
1.538733344E1,-1.166501045E0,-5.170291424E0,-9.037691116E0
1.539727157E1,-1.372283816E0,-4.399204254E0,-9.823733330E0
1.540722349E1,-1.880160451E0,-4.034897327E0,-1.007737255E1
1.541716157E1,-1.856232166E0,-4.178466320E0,-9.641879082E0
1.542709969E1,-1.932802439E0,-4.671986103E0,-8.898907661E0
1.543704443E1,-1.636092424E0,-5.227719307E0,-9.080761909E0
1.544698256E1,-1.362712502E0,-5.587240696E0,-8.788837433E0
1.545692063E1,-6.155536175E-1,-5.486742496E0,-7.730013371E0
1.546682693E1,4.193421602E-1,-5.098506927E0,-7.548159122E0
1.547676506E1,9.128618240E-1,-4.217350006E0,-8.266604424E0
1.548670318E1,7.932206988E-1,-3.168097258E0,-9.277571678E0
1.549664855E1,1.274178028E-1,-2.732005358E0,-9.833304405E0
1.550658667E1,-3.900300860E-1,-2.516052961E0,-1.059003448E1
1.551652480E1,-9.122636318E-1,-2.751147747E0,-1.062831974E1
1.552649167E1,-6.107679605E-1,-3.776472330E0,-1.006301594E1
1.553642974E1,-1.794617027E-1,-4.700700283E0,-1.017368412E1
1.554636787E1,-5.772684813E-1,-4.657629490E0,-9.215357780E0
1.555629735E1,-8.261220455E-1,-4.327419758E0,-9.167501450E0
1.556623547E1,-7.974081635E-1,-3.987040758E0,-9.704092026E0
1.557617355E1,-2.656033039E-1,-3.541377544E0,-9.847661972E0
1.558611834E1,2.901297510E-1,-3.187239647E0,-9.905089378E0
1.559605641E1,7.477571070E-2,-2.650649309E0,-9.852447510E0
1.560599454E1,-7.782655358E-1,-2.468196630E0,-1.108355427E1
1.561593053E1,-9.649057388E-1,-2.861217737E0,-1.159143066E1
1.562586860E1,-6.634100676E-1,-3.340380430E0,-1.070548820E1
1.563580672E1,-3.469592929E-1,-3.613162279E0,-1.009172916E1
