"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.072254500E0,-3.379372559E0,-9.415420532E-2,4.411625977E0
4.082317500E0,-3.467539215E0,-2.282752991E-1,4.347708893E0
4.092381500E0,-3.515140228E0,-3.812571716E-1,4.307292938E0
4.102444500E0,-3.509751434E0,-4.842430115E-1,4.290378113E0
4.112507500E0,-3.518583069E0,-5.830375671E-1,4.345313873E0
4.122571500E0,-3.612288208E0,-6.854246521E-1,4.459676056E0
4.132634500E0,-3.734883270E0,-7.683522034E-1,4.585414581E0
4.142697500E0,-3.911515961E0,-8.403524780E-1,4.755760345E0
4.152761500E0,-4.072431335E0,-8.783734131E-1,4.974156189E0
4.162824500E0,-4.190984802E0,-8.854087830E-1,5.209766235E0
4.172888500E0,-4.271517334E0,-8.352630615E-1,5.444478149E0
4.182951500E0,-4.352648621E0,-7.150630188E-1,5.677244110E0
4.193014500E0,-4.401746521E0,-5.360353088E-1,5.880820770E0
4.203078500E0,-4.397255859E0,-3.230282593E-1,6.084547119E0
4.213141500E0,-4.358785858E0,-1.288819885E-1,6.297404480E0
4.223208000E0,-4.326752472E0,5.538482666E-3,6.491850128E0
4.233272000E0,-4.302802277E0,6.496490479E-2,6.694079590E0
4.243335000E0,-4.330644379E0,1.392105103E-2,6.950196991E0
4.253398000E0,-4.422553253E0,-1.526824951E-1,7.296127625E0
4.263462000E0,-4.501439209E0,-3.733236694E-1,7.686366119E0
4.273525000E0,-4.514462128E0,-5.231620789E-1,7.993826752E0
4.283589000E0,-4.527185669E0,-5.396278381E-1,8.130342865E0
4.293652000E0,-4.671036530E0,-4.499642944E-1,8.143515472E0
4.303715000E0,-5.054389343E0,-2.863545227E-1,8.193661194E0
4.313779000E0,-5.522465973E0,-3.966751099E-2,8.371491394E0
4.323842000E0,-5.974675598E0,2.624043274E-1,8.678053894E0
4.333905000E0,-6.352489929E0,5.671705627E-1,9.096583557E0
4.343969000E0,-6.588249664E0,9.026229858E-1,9.502988434E0
4.354032000E0,-6.659052429E0,1.239422607E0,9.771979065E0
4.364095000E0,-6.534810791E0,1.571432190E0,9.784103851E0
4.374159000E0,-6.346352692E0,1.714684296E0,9.632918243E0
4.384222000E0,-6.194867706E0,1.557960205E0,9.495204620E0
4.394286000E0,-5.998775482E0,1.384021912E0,9.487720184E0
4.404349000E0,-5.892197113E0,1.242566071E0,9.815837860E0
4.414412000E0,-5.917494507E0,1.131796417E0,1.035636383E1
4.424476000E0,-5.982160034E0,1.177152100E0,1.088686066E1
4.434539000E0,-6.030659180E0,1.435963898E0,1.128997238E1
4.444602000E0,-6.067033539E0,1.884131927E0,1.144445114E1
4.454666000E0,-6.209986267E0,2.228266296E0,1.145687531E1
4.464729000E0,-6.359824677E0,2.146236877E0,1.152917496E1
4.474792000E0,-6.286626892E0,1.879641266E0,1.134430939E1
4.484856000E0,-9.369915161E0,8.162525940E-1,1.778436722E1
4.494919000E0,-1.291334656E1,1.445843353E0,1.995200958E1
4.504983000E0,-4.953948212E0,2.110161896E0,4.117038574E0
4.515046000E0,-7.426955566E0,3.906875610E-1,1.114522339E1
4.525109000E0,-4.691394196E0,7.441026306E-1,8.425978088E0
4.535173000E0,-4.871020660E0,6.682104492E-1,8.934620361E0
4.545236000E0,-4.994813232E0,8.399034119E-1,9.292226715E0
4.555299000E0,-4.261937256E0,8.930429077E-1,1.002914429E1
4.565363000E0,-3.963607635E0,7.264393616E-1,1.042746597E1
4.575426000E0,-3.917503510E0,1.133592682E0,1.061233154E1
4.585489000E0,-3.726650391E0,1.519490204E0,1.039872574E1
4.595553000E0,-3.572021942E0,1.585802307E0,9.832004242E0
4.605616000E0,-3.820205841E0,1.374741211E0,9.417067108E0
4.615680000E0,-4.343068542E0,1.159488831E0,9.261540527E0
4.625743000E0,-5.113815765E0,7.923023987E-1,9.244026947E0
4.635806000E0,-5.993087311E0,4.132905579E-1,9.454938354E0
4.645870000E0,-7.049141235E0,2.579136658E-1,1.039558228E1
4.655933000E0,-8.579708405E0,2.079176331E-1,1.273970764E1
4.665996000E0,-9.411079559E0,7.744894409E-1,1.435335205E1
4.676060000E0,-8.605155487E0,1.985770569E0,1.384830231E1
4.686123000E0,-6.958429871E0,2.388283539E0,1.173858948E1
4.696187000E0,-5.965544586E0,1.636995850E0,9.546248474E0
4.706250000E0,-5.414989471E0,1.115480347E0,8.134234772E0
4.716313000E0,-5.020859070E0,8.719367981E-1,7.497908020E0
4.726377000E0,-4.768034821E0,7.786807251E-1,7.720944214E0
4.736440000E0,-4.784350891E0,8.789721680E-1,8.637787628E0
4.746503000E0,-5.062622223E0,9.895921326E-1,9.626481628E0
4.756567000E0,-5.320535889E0,1.011147308E0,1.032103729E1
4.766630000E0,-5.398823090E0,9.225315857E-1,1.040022263E1
4.776693000E0,-5.412893829E0,7.479945374E-1,9.713301086E0
4.786757000E0,-5.549110565E0,5.426216125E-1,8.903335419E0
4.796820000E0,-5.795049133E0,4.381388855E-1,8.436905365E0
4.806883000E0,-5.994434509E0,5.459147644E-1,8.238567810E0
4.816947000E0,-6.114035797E0,8.794212341E-1,8.384364624E0
4.827010000E0,-6.183790741E0,1.323996735E0,8.697363739E0
4.837074000E0,-6.174959106E0,1.661245422E0,8.935368805E0
4.847137000E0,-6.050717468E0,1.711091766E0,9.046737213E0
4.857200000E0,-5.830076294E0,1.424437866E0,8.980275421E0
4.867264000E0,-5.592520294E0,9.931846619E-1,8.771609344E0
4.877327000E0,-5.452711029E0,6.222560120E-1,8.583151245E0
4.887390000E0,-5.444328461E0,3.571572876E-1,8.502469025E0
4.897454000E0,-5.584736481E0,8.622070312E-2,8.498277740E0
4.907517000E0,-5.743406525E0,-1.706451416E-1,8.522826691E0
4.917580000E0,-5.763764191E0,-2.781216431E-1,8.536598053E0
4.927644000E0,-5.674100647E0,-1.627116394E-1,8.674461365E0
4.937707000E0,-5.509443054E0,7.903564453E-2,8.748856659E0
4.947771000E0,-5.348976746E0,3.234773254E-1,8.598718872E0
4.957834000E0,-5.248685303E0,4.320016479E-1,8.294701080E0
4.967897000E0,-5.188211060E0,4.111949158E-1,7.911497955E0
4.977961000E0,-5.216502228E0,2.775228882E-1,7.536976776E0
4.988024000E0,-5.296735382E0,9.774673462E-2,7.344327393E0
4.998087000E0,-5.420977020E0,5.777984619E-2,7.416776733E0
5.008151000E0,-5.588628387E0,9.624984741E-2,7.504344635E0
5.018214000E0,-5.718707886E0,1.257385254E-1,7.481891327E0
5.028277000E0,-5.737119598E0,7.753875732E-2,7.361990662E0
5.038341000E0,-5.667514343E0,-1.420545959E-1,7.162605286E0
5.048404000E0,-5.548661499E0,-5.046006775E-1,6.889423370E0
5.058468000E0,-5.360502777E0,-9.482780457E-1,6.615642700E0
5.068531000E0,-5.101092224E0,-1.373094635E0,6.418203278E0
5.078594000E0,-4.790188751E0,-1.673220520E0,6.331383820E0
5.088658000E0,-4.436324615E0,-1.804048462E0,6.277795258E0
5.098721000E0,-4.117038574E0,-1.842817841E0,6.107150116E0
5.108784000E0,-3.896547089E0,-1.855092316E0,5.892496490E0
5.118848000E0,-3.709585876E0,-1.783840485E0,5.579347687E0
5.128911000E0,-3.523822174E0,-1.631008301E0,5.233566742E0
5.138974000E0,-3.376827850E0,-1.474882965E0,4.984484711E0
5.149038000E0,-3.258873138E0,-1.303938446E0,4.852010193E0
5.159101000E0,-3.193459167E0,-1.130299530E0,4.815935211E0
5.169164000E0,-3.214565277E0,-9.722282410E-1,4.902305603E0
5.179228000E0,-3.313060455E0,-8.045768738E-1,5.096152496E0
5.189291000E0,-3.398532715E0,-5.227130127E-1,5.266797638E0
5.199355000E0,-3.462599487E0,-1.835183716E-1,5.337899780E0
5.209418000E0,-3.546275482E0,1.291813660E-1,5.358257446E0
5.219481000E0,-3.640579376E0,3.082090759E-1,5.306315460E0
5.229541542E0,-3.689078522E0,2.326162720E-1,5.165608063E0
5.239604542E0,-3.648512878E0,-8.891510010E-2,4.905299377E0
5.249667542E0,-3.594175873E0,-5.369334412E-1,4.664300537E0
5.259731542E0,-3.673510895E0,-1.079854431E0,4.591102753E0
5.269794542E0,-3.873345337E0,-1.586700439E0,4.669389954E0
5.279857542E0,-4.083657990E0,-1.934277649E0,4.742288361E0
5.289921542E0,-4.272565155E0,-2.022743683E0,4.816833344E0
5.299984542E0,-4.373754730E0,-1.779948578E0,5.044659576E0
5.310047542E0,-4.399650879E0,-1.256038055E0,5.374723206E0
5.320111542E0,-4.336182861E0,-6.297404480E-1,5.681884460E0
5.330174542E0,-4.168830872E0,-9.086105347E-2,5.973478088E0
5.340238542E0,-3.991300049E0,2.621049500E-1,6.233337708E0
5.350301542E0,-3.893253937E0,3.629951477E-1,6.457571411E0
5.360364542E0,-3.960314484E0,1.887574768E-1,6.731950836E0
5.370428542E0,-4.170327759E0,-4.775070190E-2,6.975344696E0
5.380491542E0,-4.380191345E0,-1.547781372E-1,7.123835907E0
5.390554542E0,-4.579127655E0,-6.122268677E-2,7.244784393E0
5.400618542E0,-4.773423615E0,1.493893433E-1,7.384893036E0
5.410681542E0,-4.994513855E0,2.815644836E-1,7.534581757E0
5.420744542E0,-5.229076080E0,2.387535095E-1,7.717651062E0
5.430808542E0,-5.429209900E0,1.046324158E-1,7.914791107E0
5.440871542E0,-5.627098389E0,-6.795867920E-2,8.030051422E0
5.450935542E0,-5.861211548E0,-2.362088013E-1,8.076754303E0
5.460998542E0,-6.065686340E0,-2.857557678E-1,8.157137146E0
5.471061542E0,-6.117927704E0,-1.508862305E-1,8.288863220E0
5.481125542E0,-6.040987701E0,9.924362183E-2,8.445437622E0
5.491188542E0,-5.998176727E0,4.460723877E-1,8.428223419E0
5.501251542E0,-6.139333191E0,7.566764832E-1,8.374185791E0
5.511315542E0,-6.402935028E0,9.499246216E-1,8.534801788E0
5.521378542E0,-6.701414337E0,1.055604858E0,8.916807404E0
5.531441542E0,-6.858587494E0,1.238973541E0,9.292825470E0
5.541505542E0,-6.697821808E0,1.509011993E0,9.432634735E0
5.551568542E0,-6.219416656E0,1.523232422E0,9.407037964E0
5.561631542E0,-5.626050568E0,1.067579956E0,9.173074493E0
5.571695542E0,-5.187612305E0,4.673281860E-1,8.994046783E0
5.581758542E0,-4.922812958E0,3.053649902E-2,9.008416901E0
5.591822542E0,-4.908442841E0,-2.335144043E-1,9.161997528E0
5.601885542E0,-5.280419312E0,-3.749702454E-1,9.424102478E0
5.611948542E0,-5.859115906E0,-3.760180664E-1,9.881401520E0
5.622012542E0,-6.409371643E0,-1.916015625E-1,1.044258453E1
5.632075542E0,-6.904242554E0,2.933898926E-1,1.094164673E1
5.642138542E0,-7.157815247E0,1.225202179E0,1.122276215E1
5.652202542E0,-7.202123108E0,2.313289490E0,1.141481277E1
5.662265542E0,-7.258106689E0,3.126248932E0,1.168574936E1
5.672328542E0,-7.369774475E0,3.561094666E0,1.167886368E1
5.682392542E0,-7.379953308E0,3.593427429E0,1.105615860E1
5.692455542E0,-7.174580383E0,3.063679047E0,1.013347733E1
5.702518542E0,-6.833140411E0,2.290985870E0,9.192833405E0
5.712582542E0,-6.730603638E0,1.364861755E0,8.661139069E0
5.722645542E0,-6.760541382E0,4.613406372E-1,8.949289856E0
5.732709542E0,-6.577771454E0,4.101470947E-2,9.713750153E0
5.742772542E0,-7.087461548E0,1.642085266E-1,1.216280731E1
5.752835542E0,-6.561754761E0,1.453178101E0,1.074465637E1
5.762899542E0,-4.986430664E0,1.353934479E0,9.050629120E0
5.772962542E0,-4.755311279E0,6.792874146E-1,9.774823151E0
5.783025542E0,-4.966222687E0,6.280938721E-1,9.598040771E0
5.793089542E0,-5.599106598E0,9.815089417E-1,1.045051804E1
5.803152542E0,-6.060596924E0,1.701062622E0,1.134595596E1
5.813215542E0,-6.434070282E0,2.289339294E0,1.150118317E1
5.823279542E0,-6.855743408E0,2.356699219E0,1.119042938E1
5.833342542E0,-7.152576141E0,2.053429871E0,1.048674271E1
5.843405542E0,-7.087162170E0,1.724713440E0,9.605076141E0
5.853469542E0,-6.845414886E0,1.404529266E0,8.869655457E0
5.863532542E0,-6.653064880E0,1.163829803E0,8.369096375E0
5.873596542E0,-6.467151489E0,1.145418091E0,8.181386719E0
5.883659542E0,-6.213279419E0,1.368903351E0,8.568781128E0
5.893722542E0,-5.969735870E0,1.578467560E0,9.163793793E0
5.903786542E0,-5.798192596E0,1.575324097E0,9.489965515E0
5.913849542E0,-5.654042358E0,1.342408447E0,9.580527191E0
5.923912542E0,-5.499264221E0,9.412426758E-1,9.432035980E0
5.933976542E0,-5.457501068E0,4.788542175E-1,9.215436401E0
5.944039542E0,-5.605543213E0,1.197509766E-1,9.127569122E0
5.954102542E0,-5.876180420E0,2.200424194E-2,9.087452545E0
5.964166542E0,-6.077062683E0,1.769320679E-1,9.081165619E0
5.974229542E0,-6.157894592E0,5.040019226E-1,9.008865967E0
5.984293542E0,-6.120472412E0,8.755293274E-1,8.833879852E0
5.994356542E0,-5.995482330E0,1.184187469E0,8.650960236E0
6.004419542E0,-5.842949524E0,1.349892883E0,8.573571167E0
6.014483542E0,-5.687872009E0,1.321002960E0,8.621770935E0
6.024546542E0,-5.611530762E0,1.141376495E0,8.771459656E0
6.034609542E0,-5.604196014E0,8.815168762E-1,8.927285614E0
6.044673542E0,-5.650449829E0,6.251000977E-1,9.109456787E0
6.054736542E0,-5.698050842E0,4.011657715E-1,9.262887726E0
6.064799542E0,-5.716612244E0,1.923500061E-1,9.288933563E0
6.074863542E0,-5.657634888E0,7.244934082E-2,9.157955933E0
6.084926542E0,-5.576353912E0,1.113684082E-1,8.823551331E0
6.094989542E0,-5.499264221E0,3.135978699E-1,8.437204742E0
6.105053542E0,-5.463937683E0,5.842350769E-1,8.206983490E0
6.115116542E0,-5.558391266E0,7.508386230E-1,8.159981232E0
6.125179542E0,-5.754932556E0,7.006929016E-1,8.225095825E0
6.135243542E0,-5.948031006E0,5.318440247E-1,8.292006683E0
6.145306542E0,-6.141428833E0,2.968327332E-1,8.331524506E0
6.155370542E0,-6.316414948E0,1.017883301E-2,8.303981781E0
6.165433542E0,-6.489305420E0,-2.857557678E-1,8.171207886E0
6.175496542E0,-6.610852661E0,-5.905220032E-1,7.984096985E0
6.185560542E0,-6.579118652E0,-8.458909607E-1,7.729626160E0
6.195623542E0,-6.413263550E0,-9.913883972E-1,7.479346619E0
6.205686542E0,-6.172713776E0,-1.041534119E0,7.295678558E0
6.215750542E0,-5.876030731E0,-9.708810425E-1,7.239844666E0
6.225817500E0,-5.544919281E0,-7.806266785E-1,7.376211090E0
6.235880500E0,-5.273533630E0,-5.947132874E-1,7.606282654E0
6.245944500E0,-5.087021484E0,-5.138813782E-1,7.718549194E0
6.256007500E0,-4.993166656E0,-5.471122742E-1,7.618856506E0
6.266071500E0,-4.914280701E0,-7.285350037E-1,7.415579224E0
6.276134500E0,-4.842579803E0,-9.136999512E-1,7.182663574E0
6.286197500E0,-4.851411438E0,-1.069376221E0,6.929390259E0
6.296261500E0,-4.922962646E0,-1.181942139E0,6.660249939E0
6.306324500E0,-4.949008484E0,-1.228345642E0,6.414610748E0
6.316387500E0,-4.865332489E0,-1.193917236E0,6.199208679E0
6.326451500E0,-4.659061432E0,-1.099313965E0,6.000571747E0
6.336514500E0,-4.419559479E0,-9.839039612E-1,5.857169952E0
6.346577500E0,-4.203708344E0,-8.408015442E-1,5.703589325E0
6.356641500E0,-3.966152344E0,-6.466552734E-1,5.560037842E0
6.366704500E0,-3.765569458E0,-4.658312988E-1,5.430257721E0
6.376767500E0,-3.640279999E0,-3.195854187E-1,5.297034760E0
6.386831500E0,-3.560495911E0,-1.856140137E-1,5.159620514E0
6.396894500E0,-3.493884430E0,-5.149291992E-2,5.005141754E0
6.406958500E0,-3.441942444E0,6.182144165E-2,4.888234863E0
6.417021500E0,-3.393143921E0,1.362167358E-1,4.822222137E0
6.427084500E0,-3.328628082E0,1.815724182E-1,4.714146881E0
6.437148500E0,-3.282823334E0,2.107617188E-1,4.558021545E0
6.447211500E0,-3.232827301E0,2.267784119E-1,4.349804535E0
6.457274500E0,-3.216361542E0,2.315684509E-1,4.103117523E0
6.467338500E0,-3.251388702E0,1.655557251E-1,3.898343353E0
6.477401500E0,-3.361709290E0,-1.347198486E-2,3.819457397E0
6.487464500E0,-3.555107117E0,-3.362008667E-1,3.938459930E0
6.497528500E0,-3.732488251E0,-7.053332520E-1,4.268523560E0
6.507591500E0,-3.912563782E0,-1.019080811E0,4.709656219E0
6.517654500E0,-4.169429626E0,-1.200204163E0,5.133424988E0
6.527718500E0,-4.441863098E0,-1.195713501E0,5.535039825E0
6.537781500E0,-4.612657928E0,-9.927355957E-1,5.868995361E0
6.547845500E0,-4.646637268E0,-6.042933655E-1,5.992488556E0
6.557908500E0,-4.547543335E0,-1.287322998E-1,5.978417816E0
6.567971500E0,-4.427193604E0,2.525248718E-1,6.015989685E0
6.578035500E0,-4.400698700E0,4.113446045E-1,6.178851013E0
6.588098500E0,-4.439617767E0,3.176394653E-1,6.484216003E0
6.598161500E0,-4.506828003E0,4.790039062E-3,6.838529205E0
6.608225500E0,-4.631818085E0,-4.671784973E-1,7.284002838E0
6.618288500E0,-4.860093384E0,-9.762698364E-1,7.845036163E0
6.628351500E0,-5.039420471E0,-1.302291870E0,8.319699097E0
6.638415500E0,-5.093907166E0,-1.229992218E0,8.578810272E0
6.648478500E0,-5.167853394E0,-7.216493225E-1,8.563991089E0
6.658541500E0,-5.450765076E0,1.160087585E-1,8.344248047E0
6.668605500E0,-5.928122406E0,9.445358276E-1,8.174950104E0
6.678668500E0,-6.473588104E0,1.486408997E0,8.267457733E0
6.688732500E0,-7.083270264E0,1.625469818E0,8.590785370E0
6.698795500E0,-7.625742188E0,1.319805450E0,8.975485382E0
6.708858500E0,-7.933502197E0,5.574407959E-1,9.200467529E0
6.718922500E0,-7.766599274E0,-4.328997803E-1,9.138496399E0
6.728985500E0,-7.183412018E0,-1.138532410E0,8.874146118E0
6.739048500E0,-6.662195892E0,-1.334624634E0,8.584199066E0
6.749112500E0,-6.486311646E0,-1.068777466E0,8.482710114E0
6.759175500E0,-6.537355499E0,-4.287084961E-1,8.615933075E0
6.769238500E0,-6.618337097E0,4.085005188E-1,8.942703552E0
6.779302500E0,-6.635551300E0,1.177002411E0,9.438322906E0
6.789365500E0,-6.484365692E0,1.774410095E0,1.001567230E1
6.799428500E0,-6.080206146E0,2.121687927E0,1.048225204E1
6.809492500E0,-5.620212708E0,1.884131927E0,1.042207718E1
6.819555500E0,-5.365143127E0,9.761201477E-1,9.764644318E0
6.829619500E0,-5.123395844E0,-6.960525513E-2,9.217681732E0
6.839682500E0,-4.859045563E0,-8.408015442E-1,8.984466705E0
6.849745500E0,-4.764142914E0,-1.274749146E0,9.002429352E0
6.859809500E0,-4.973407745E0,-1.412911835E0,9.343420258E0
6.869872500E0,-5.323679352E0,-1.185983734E0,9.994566193E0
6.879935500E0,-5.720204773E0,-5.676196289E-1,1.067909271E1
6.889999500E0,-6.147865448E0,2.079176331E-1,1.116004257E1
6.900062500E0,-6.553821259E0,1.046024780E0,1.152064270E1
6.910125500E0,-6.882388000E0,1.925446014E0,1.174218201E1
6.920189500E0,-7.055428162E0,2.735561371E0,1.179741714E1
6.930252500E0,-7.117399292E0,3.267255707E0,1.164817749E1
6.940316500E0,-7.354655914E0,3.299738159E0,1.109911926E1
6.950379500E0,-7.856562195E0,2.770738220E0,1.071861053E1
6.960442500E0,-8.394992523E0,2.162253571E0,1.083461929E1
6.970506500E0,-6.758146362E0,1.862726440E0,8.555608521E0
6.980569500E0,-6.738836517E0,5.860313416E-1,8.689729614E0
6.990632500E0,-7.420219574E0,3.308120728E-2,9.710457001E0
7.000696500E0,-7.451803894E0,3.391946411E-1,1.063328796E1
7.010759500E0,-7.253466339E0,6.289920044E-1,1.157048904E1
7.020822500E0,-7.093449097E0,9.210346985E-1,1.178289734E1
7.030886500E0,-6.858587494E0,1.050964508E0,1.139849670E1
7.040949500E0,-6.547085266E0,1.046922913E0,1.077055252E1
7.051012500E0,-6.255192261E0,1.185534668E0,1.001447479E1
7.061076500E0,-6.218967590E0,1.368005219E0,9.593400421E0
7.071139500E0,-6.412215729E0,1.476379852E0,9.561367035E0
7.081203500E0,-6.616989899E0,1.545386353E0,9.610764313E0
7.091266500E0,-6.709347839E0,1.542691956E0,9.517657928E0
7.101329500E0,-6.661148071E0,1.456620941E0,9.311087494E0
7.111393500E0,-6.501729584E0,1.231938171E0,9.050629120E0
7.121456500E0,-6.255192261E0,9.021739197E-1,8.893905029E0
7.131519500E0,-5.926775208E0,6.056405640E-1,8.902736664E0
7.141583500E0,-5.618117065E0,4.604425049E-1,9.000333710E0
7.151646500E0,-5.418132935E0,4.767585754E-1,9.077124023E0
7.161709500E0,-5.260361023E0,6.248007202E-1,9.092092896E0
7.171773500E0,-5.114414520E0,7.682025146E-1,9.032965851E0
7.181836500E0,-4.979095917E0,7.765850830E-1,8.848100281E0
7.191900500E0,-4.894072723E0,6.801855469E-1,8.599916382E0
7.201963500E0,-4.897216187E0,5.198689270E-1,8.380772095E0
7.212026500E0,-5.015470276E0,3.378474426E-1,8.241860962E0
7.222090500E0,-5.230123901E0,1.580712891E-1,8.214318237E0
7.232149917E0,-5.466183014E0,1.407073975E-2,8.290210419E0
7.242212917E0,-5.670807495E0,-6.975494385E-2,8.410111084E0
7.252276917E0,-5.840255127E0,-9.011260986E-2,8.496631165E0
7.262339917E0,-5.915997620E0,-2.035766602E-2,8.502019958E0
7.272402917E0,-5.840404816E0,1.642085266E-1,8.455317078E0
7.282466917E0,-5.719755707E0,3.071612549E-1,8.347541199E0
7.292529917E0,-5.568121033E0,3.534150696E-1,8.222401428E0
7.302593917E0,-5.432203674E0,2.939886475E-1,8.108338623E0
7.312656917E0,-5.374274139E0,1.291813660E-1,8.050708466E0
7.322719917E0,-5.392536163E0,-9.041198730E-2,8.022566986E0
7.332783917E0,-5.406008148E0,-2.615061951E-1,7.960745544E0
7.342846917E0,-5.469326477E0,-4.099974060E-1,7.848479004E0
7.352909917E0,-5.588179321E0,-5.001100159E-1,7.709567871E0
7.362973917E0,-5.634732513E0,-5.140310669E-1,7.579787750E0
7.373036917E0,-5.593268738E0,-4.935237122E-1,7.445516968E0
7.383099917E0,-5.522615662E0,-4.905299377E-1,7.372169495E0
7.393163917E0,-5.447621613E0,-5.104385376E-1,7.414381714E0
7.403226917E0,-5.416336670E0,-6.352789307E-1,7.542215881E0
7.413290917E0,-5.418582001E0,-8.264314270E-1,7.699538727E0
7.423353917E0,-5.432203674E0,-1.025218048E0,7.793393555E0
7.433416917E0,-5.419180756E0,-1.182989960E0,7.789351959E0
7.443480917E0,-5.336702271E0,-1.215173035E0,7.642806702E0
7.453543917E0,-5.235213318E0,-1.149309998E0,7.408992920E0
7.463606917E0,-5.152136078E0,-1.047671356E0,7.188052368E0
7.473670917E0,-5.063520355E0,-9.255253601E-1,6.967710571E0
7.483733917E0,-4.962779846E0,-8.128097534E-1,6.807543640E0
7.493797917E0,-4.875062256E0,-7.515870667E-1,6.694678345E0
7.503860917E0,-4.767136688E0,-7.390132141E-1,6.621929626E0
7.513923917E0,-4.648433533E0,-7.619155884E-1,6.526278534E0
7.523987917E0,-4.525988159E0,-8.026309204E-1,6.406527557E0
7.534050917E0,-4.431085510E0,-8.363108826E-1,6.275250549E0
7.544113917E0,-4.363875275E0,-8.523275757E-1,6.118825836E0
7.554177917E0,-4.322411499E0,-8.357121277E-1,5.919440460E0
7.564240917E0,-4.260889435E0,-7.641609192E-1,5.667813721E0
7.574303917E0,-4.200564880E0,-6.185137939E-1,5.378166046E0
7.584367917E0,-4.177363129E0,-4.396357727E-1,5.095703430E0
7.594430917E0,-4.157604218E0,-2.609074402E-1,4.868176575E0
7.604494917E0,-4.165986786E0,-1.251397705E-1,4.682412872E0
7.614557917E0,-4.183350677E0,-6.331832886E-2,4.493505707E0
7.624620917E0,-4.226011963E0,-3.562591553E-2,4.318519592E0
7.634684917E0,-4.243675232E0,-3.637435913E-2,4.190535736E0
7.644747917E0,-4.200415192E0,-3.263214111E-2,4.158053284E0
7.654810917E0,-4.108206940E0,-8.921447754E-2,4.304448853E0
7.664874917E0,-4.002975769E0,-3.206332397E-1,4.596192169E0
7.674937917E0,-3.876937866E0,-6.807843018E-1,4.867577820E0
7.685001917E0,-3.783232727E0,-1.061891785E0,5.127736816E0
7.695064917E0,-3.706143036E0,-1.367705841E0,5.370531921E0
7.705127917E0,-3.652255096E0,-1.524579620E0,5.541925507E0
7.715191917E0,-3.653153229E0,-1.483864288E0,5.673202515E0
7.725254917E0,-3.667972412E0,-1.144819336E0,5.856870575E0
7.735317917E0,-3.723357239E0,-5.529501343E-1,6.120472412E0
7.745381917E0,-3.909120941E0,7.080276489E-2,6.418951721E0
7.755444917E0,-4.143533478E0,5.755531311E-1,6.716083832E0
7.765508917E0,-4.377796326E0,8.655001831E-1,6.916517029E0
7.775571917E0,-4.713697815E0,8.454418945E-1,6.971752167E0
7.785634917E0,-5.133724365E0,5.427713013E-1,6.966812439E0
7.795698917E0,-5.513634338E0,9.235794067E-2,6.977440338E0
7.805761917E0,-5.771697693E0,-3.038681030E-1,7.043003998E0
7.815824917E0,-5.906567230E0,-4.995112610E-1,7.215744781E0
7.825888917E0,-5.895789642E0,-4.749623108E-1,7.475754089E0
7.835951917E0,-5.786666565E0,-3.571572876E-1,7.682923279E0
7.846015917E0,-5.596112823E0,-2.347119141E-1,7.788753204E0
7.856078917E0,-5.440885620E0,-1.892065430E-1,7.824379120E0
7.866141917E0,-5.380860443E0,-2.676434326E-1,7.862699432E0
7.876205917E0,-5.320984955E0,-3.989204407E-1,7.938142548E0
7.886268917E0,-5.262306976E0,-5.902226257E-1,8.065228271E0
7.896331917E0,-5.287903748E0,-8.186476135E-1,8.200546875E0
7.906395917E0,-5.389542389E0,-1.042581940E0,8.309969330E0
7.916458917E0,-5.500312042E0,-1.229992218E0,8.427474976E0
7.926522917E0,-5.565875702E0,-1.235979767E0,8.497828674E0
7.936585917E0,-5.652246094E0,-1.045725403E0,8.677455139E0
7.946648917E0,-5.761967926E0,-7.982899475E-1,9.086554413E0
7.956712917E0,-5.827381897E0,-4.668791199E-1,9.519304504E0
7.966775917E0,-5.786666565E0,8.098159790E-2,9.827513580E0
7.976839917E0,-5.792354736E0,7.472460938E-1,9.960586853E0
7.986902917E0,-6.024222565E0,1.306483154E0,1.001118164E1
7.996965917E0,-6.384972382E0,1.722917175E0,1.005489075E1
8.007029917E0,-6.648125153E0,1.979483643E0,1.001881577E1
8.017092917E0,-6.770271149E0,1.954934692E0,9.805659027E0
8.027155917E0,-6.767127686E0,1.718127136E0,9.292675781E0
8.037219917E0,-6.734196167E0,1.353635101E0,8.828940125E0
8.047282917E0,-6.713389435E0,9.533674622E-1,8.820108490E0
8.057346917E0,-6.711144104E0,7.297325134E-1,9.197623444E0
8.067409917E0,-6.678511963E0,8.268804932E-1,9.911788330E0
8.077472917E0,-6.539900208E0,1.144220581E0,1.070229446E1
8.087536917E0,-6.400240631E0,1.484612732E0,1.120569763E1
8.097599917E0,-6.488556976E0,1.696122894E0,1.144460083E1
8.107663917E0,-6.725514221E0,1.859732666E0,1.143861328E1
8.117726917E0,-6.962621155E0,2.015858002E0,1.133577713E1
8.127789917E0,-7.109316101E0,2.030078430E0,1.123593475E1
8.137853917E0,-7.455695801E0,1.935175781E0,1.232851273E1
8.147916917E0,-8.278684387E0,1.888622589E0,1.368199814E1
8.157979917E0,-5.671855316E0,2.129172363E0,7.679929504E0
8.168043917E0,-5.335355072E0,1.058598633E0,9.156908112E0
8.178106917E0,-5.542524261E0,5.167254639E-1,8.412206726E0
